idx,score,depth,netChgRoad,netChgBus,netChgRail,netSavedMinsRoad,netSavedMinsBus,netSavedMinsRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,gameState20,gameState21,gameState22,gameState23,gameState24,gameState25,gameState26,gameState27,gameState28,gameState29,gameState30,gameState31,gameState32,gameState33,gameState34,gameState35,gameState36,gameState37,gameState38,gameState39,gameState40,gameState41,gameState42,gameState43,gameState44,gameState45,gameState46,gameState47,gameState48,gameState49,gameState50,gameState51,gameState52,gameState53,gameState54,gameState55,gameState56,gameState57,gameState58,gameState59,gameState60,gameState61,gameState62,gameState63,gameState64,gameState65,gameState66,gameState67,gameState68,gameState69,gameState70,gameState71,gameState72,gameState73,gameState74,gameState75,gameState76,gameState77,gameState78,gameState79,gameState80,gameState81,gameState82,gameState83,gameState84,gameState85,gameState86,gameState87,gameState88,gameState89,gameState90,gameState91,gameState92,gameState93,gameState94,gameState95,gameState96,gameState97,gameState98,gameState99
50,-639.20026,100,0,0,6043100,0,0,1854.0911,0,0,28048428,-33592.25688894997,-10730.947015243564,44323.203902968344,-596408.3511000078,-135092.0904444838,2091436.9517395913,933.054,226.9006,   7137,7066,   3070,3118,   5660,5623,   1684,1671,   5912,3050,   2797,2783,   1452,1569,   1523,1596,   829,713,   7884,8204,   5526,3662,   3495,3683,   7652,7656,   5157,2282,   3733,3770,   8167,7774,   6845,6875,   585,927,   1761,1606,   1946,2092,   8357,8142,   2924,5277,   1468,1138,   5823,3668,   5212,5173,   2126,2136,   3016,3033,   6073,4017,   8208,8044,   6564,2133,   6952,6998,   7091,7048,   3071,6509,   4161,4100,   4471,541,   3500,3281,   3208,4194,   6453,6488,   8231,8243,   4474,4746,   4220,4222,   5344,5345,   1500,1549,   1143,1570,   474,703,   6763,5231,   2086,2994,   4537,1260,   7055,7009,   1857,1829,   
51,-609.9108,100,0,0,6799927,0,0,1775.7415,0,0,25781696,-33370.20198243007,-10788.854063726278,44159.0560424371,-559614.0970014532,-141247.83417314137,2090742.1169590282,917.53436,271.20825,   4693,3444,   5074,1122,   2688,1013,   645,881,   4262,4232,   4621,3559,   1089,3873,   8267,7458,   2655,1016,   784,4463,   5929,5979,   2866,6762,   5095,5194,   6963,6985,   293,840,   1196,7376,   5145,1553,   2539,1704,   7408,7415,   3291,6782,   3667,3501,   302,366,   8418,7715,   3544,3590,   6498,3244,   6137,6136,   8291,8120,   5337,5344,   8053,8068,   5130,2674,   2985,2996,   6327,5993,   5061,4971,   4497,6160,   5227,5723,   3932,3954,   6255,242,   3527,4309,   7729,7492,   8320,8352,   3758,3758,   7252,7253,   8394,7866,   7735,7572,   4741,857,   2120,2016,   6860,6870,   5439,5443,   5066,1065,   6028,3828,   
52,-635.2813,100,0,0,9212635,0,0,1951.3009,0,0,32218684,-35463.23434593284,-13066.201496478381,48529.435832716,-627780.8451843266,-198369.97548297653,2709471.782243274,988.19354,236.10027,   1060,1322,   5963,5979,   6136,6139,   8124,8355,   8006,7563,   5803,5864,   5322,5372,   63,4356,   4949,5007,   6644,167,   6165,5419,   3140,4180,   4409,3315,   676,909,   3792,3778,   6341,5263,   2620,4241,   6913,6923,   6681,4854,   960,1029,   3998,3991,   2476,2327,   74,358,   5314,5302,   7842,8289,   3387,4712,   3927,3929,   5223,6345,   958,5067,   3994,3996,   6359,2060,   3703,3429,   4459,20,   5219,6768,   7115,4554,   531,948,   6706,5867,   5810,5843,   8409,7547,   7711,7617,   4851,4874,   7379,7379,   239,108,   1666,2543,   144,6693,   7137,1156,   3289,4784,   3433,3402,   4972,5016,   6352,6707,   
53,-655.96893,100,0,0,8339726,0,0,1704.762,0,0,51067292,-36731.96085228387,-12540.41070817382,49272.37156170911,-641660.7690217594,-170256.4029732985,3100821.439239111,978.18774,258.83173,   5932,5954,   2587,5623,   6130,6132,   7564,7993,   7280,8013,   7072,7000,   7338,7872,   7990,8285,   2395,2467,   4140,4138,   6978,7000,   8246,8247,   1702,1605,   2812,1666,   1853,1836,   953,1057,   2848,5681,   4196,6531,   5257,6776,   7871,7861,   1377,1103,   7557,7536,   1231,4155,   1165,1174,   5436,5432,   264,3430,   2391,1111,   1322,2661,   5549,5497,   5736,5722,   2908,5285,   5222,5236,   6779,4512,   5781,5783,   6540,1155,   1692,1671,   7138,3099,   2576,2589,   8131,8357,   6016,2148,   7734,7566,   4715,4686,   2886,5215,   7921,7921,   6523,6527,   2378,1360,   2640,1396,   46,581,   6240,573,   2503,2428,   
54,-579.12366,100,0,0,4923223,0,0,1722.6963,0,0,21382914,-30646.88329702044,-10067.748995698355,40714.63229566546,-553926.9282091353,-153008.06753156,2147006.5527132857,956.49164,248.81401,   1161,3036,   2883,5266,   3226,5866,   8132,7651,   8258,8265,   7419,7781,   6195,514,   6368,1994,   1133,6861,   1244,1245,   5708,1766,   1404,1006,   6119,4433,   8250,8252,   1140,5190,   6147,4515,   4895,4898,   2033,6016,   7377,7392,   2143,2198,   2857,5738,   627,94,   6533,4675,   3721,96,   4271,4277,   2831,5648,   2183,5992,   7200,7086,   269,279,   7691,7617,   6430,4659,   65,162,   8094,7851,   1690,1731,   507,52,   2141,1997,   6143,6127,   1367,2661,   4704,3399,   2925,2931,   4924,6641,   663,285,   4216,4681,   2521,2482,   2779,2814,   5790,5859,   85,4929,   7082,7186,   6651,4852,   1058,1308,   
55,-598.66223,100,0,0,5588451,0,0,1749.8011,0,0,17330170,-30630.61131618526,-9126.394807909519,39757.00612528995,-537842.6613471248,-122925.6025273169,2009455.6315431816,898.4076,264.52722,   2537,2515,   8027,8019,   5258,2882,   244,904,   5346,6721,   7997,8425,   7371,7372,   6526,6528,   2535,2490,   5430,5454,   193,467,   1872,1830,   2954,2966,   1706,2546,   5957,4211,   776,793,   8064,8323,   7789,8186,   122,724,   5354,5352,   7951,7951,   1270,3050,   6641,832,   6581,2031,   1036,969,   969,1082,   5560,3475,   2422,2288,   3624,4819,   5632,5634,   1008,961,   7768,7421,   58,522,   7430,7437,   8390,8394,   6447,3505,   6593,6596,   383,494,   2238,6046,   4535,4559,   6914,6923,   5979,5968,   4584,3375,   2864,5740,   3918,1184,   222,555,   4128,4136,   3844,5879,   4882,4450,   4012,4039,   
56,-695.895,100,0,0,5747909,0,0,1680.35,0,0,34039704,-34104.32056598511,-10302.648576294145,44406.9691473047,-598379.5953109516,-124827.14452400268,2331983.5806580167,859.87054,236.53577,   6252,6253,   4708,3387,   2208,6663,   7793,7448,   775,6739,   5224,6337,   751,613,   1720,1607,   4121,4109,   7490,7741,   8281,8240,   4346,4326,   449,455,   1706,1744,   6844,6848,   7241,7239,   3288,3286,   7365,7365,   2713,2769,   3383,3716,   1092,1083,   6128,6115,   3536,3574,   2520,5687,   3435,3404,   2165,2016,   7014,7013,   4085,4031,   2406,2510,   8351,8328,   6454,6253,   1761,4081,   1130,1145,   3479,3470,   5332,5324,   6068,6026,   7956,7937,   5888,6872,   3793,3613,   2586,2614,   801,246,   814,485,   367,742,   6027,6030,   4954,460,   6191,633,   5697,4060,   6839,6843,   933,6203,   2852,2951,   
57,-496.5861,100,0,0,5224689,0,0,1756.7655,0,0,23065930,-26714.854781889677,-10597.826346927539,37312.681124405455,-462694.78563344583,-163476.37994215795,1989031.33558268,931.7514,245.65913,   6846,1490,   2969,2960,   5866,5818,   2459,2418,   8014,8026,   973,1073,   4436,4388,   6521,6519,   2728,2811,   6312,6280,   3027,6027,   3629,3632,   3803,1480,   1245,1243,   4227,6698,   4653,4647,   5947,5973,   148,931,   7306,7777,   5914,3096,   2803,2784,   6677,5729,   1625,1745,   8126,8073,   6410,3531,   3256,3266,   1573,3848,   8326,7519,   7178,3092,   6509,3115,   2412,2531,   155,6464,   2280,2439,   4530,4549,   1208,5204,   5743,4068,   938,160,   1499,1440,   7416,7774,   1108,5134,   2250,2219,   5485,5239,   5082,1289,   2770,2819,   8213,8333,   8122,8343,   862,264,   2732,2759,   1488,3808,   4175,4170,   
58,-772.0307,100,0,0,6496181,0,0,1740.4458,0,0,22865272,-40168.343351763404,-11565.956787842792,51734.30012967285,-692222.0335281915,-156637.1918158672,2286251.2464958583,896.62506,248.35812,   8054,8045,   3132,5913,   4918,4982,   1578,1135,   5485,5564,   2207,1985,   7563,7997,   1675,2385,   1949,6017,   3029,2979,   2294,2449,   4989,223,   8406,8347,   2929,5765,   6871,6860,   8329,7475,   1433,1392,   35,4781,   2208,6047,   5519,5537,   558,324,   1913,1974,   5187,5079,   7942,7935,   313,781,   1854,1843,   3971,3973,   2701,2708,   6805,6794,   6782,3353,   4971,3354,   1970,6562,   7050,7022,   135,388,   6820,6823,   3299,3361,   1070,1406,   8020,8031,   3654,3667,   5497,5250,   7602,7503,   7071,7039,   4276,2626,   4878,4466,   1846,1908,   522,228,   385,4825,   646,852,   394,359,   2655,1391,   
59,-654.16705,100,0,0,7422670,0,0,1504.054,0,0,27918140,-29979.349262254294,-9970.59012484621,39949.93938180197,-531791.0628165416,-139065.3440401437,2125416.6822924647,812.9285,251.06401,   6417,6410,   4059,5723,   2359,2496,   2264,2493,   4447,4425,   7268,7239,   3821,3831,   7079,7100,   3994,1205,   3513,3530,   5350,5331,   1168,1171,   2261,2319,   2832,2827,   5202,2700,   7971,7515,   1064,1065,   3872,1314,   4862,181,   7287,7295,   2730,2795,   1389,3867,   7152,7136,   5939,5924,   630,615,   2370,2539,   7481,7485,   6480,6402,   3758,3750,   3704,56,   4240,1773,   1357,1090,   3235,6503,   2020,1996,   1056,1341,   8059,7839,   1907,4226,   7761,7773,   1345,1064,   2118,2186,   4471,4775,   1165,1166,   7721,8433,   2050,1926,   4057,1215,   7351,7351,   5836,5843,   1398,1070,   5397,5472,   4275,1775,   
60,-754.86224,100,0,0,8704710,0,0,1782.311,0,0,39336960,-39028.77436115418,-13993.016026071695,53021.790405066466,-714444.3777649979,-200486.27486009186,3270650.688875497,946.4566,219.11221,   3852,1575,   2835,2846,   4973,5055,   6162,4500,   1273,6619,   2337,1372,   1105,2686,   4349,4390,   7737,7535,   3505,4316,   4122,4096,   6097,4380,   5488,5534,   5488,5494,   4911,5009,   1633,1658,   6253,201,   971,965,   4540,4568,   4068,6692,   2174,1955,   7627,7693,   6288,6208,   533,3699,   2552,2603,   2960,2968,   3527,3514,   5293,5307,   6558,2013,   7609,7990,   2428,2351,   4694,4599,   6252,6471,   3848,6878,   6344,2901,   760,409,   5119,5088,   1160,3066,   2362,2266,   3013,6077,   5887,6879,   888,49,   2538,2419,   7655,8112,   4280,4266,   2129,2078,   5766,5746,   5811,5863,   4621,3605,   6791,6801,   
61,-802.3072,100,0,0,10498235,0,0,1660.9037,0,0,36924776,-44547.360188690145,-13954.96570392188,58502.32589672516,-798528.0692709128,-187025.65921215824,3173217.7298246683,995.2897,241.04729,   1837,1773,   610,929,   3773,3266,   7962,7962,   8216,7819,   8370,8115,   7391,7396,   1101,1323,   1832,1862,   1672,1625,   370,3446,   4121,4175,   1968,6047,   5468,6174,   6326,673,   7057,7170,   3133,3096,   6400,6425,   6358,5214,   5040,3339,   5896,5905,   5531,3637,   7174,7129,   3615,4809,   4414,4354,   6056,2187,   1744,4023,   6328,2064,   4881,234,   4922,871,   3130,7121,   1935,5993,   3430,175,   1936,2055,   1406,1344,   5973,5974,   7712,7998,   3369,515,   1440,1135,   496,777,   3010,6065,   3624,3649,   4086,5699,   5636,5640,   6858,1511,   438,777,   5946,5970,   7680,8135,   5894,5903,   7234,7258,   
62,-534.1911,100,0,0,4625984,0,0,1744.0831,0,0,25467916,-30450.95826975788,-9948.992508545396,40399.95077798938,-502780.85559423803,-127449.48989601753,1978796.7349250815,941.2004,223.64494,   3559,3553,   4988,71,   4377,4521,   1026,1071,   2592,2604,   1860,1835,   879,1,   2572,2605,   4734,4394,   2422,2454,   3788,3787,   4217,4203,   3779,3621,   1888,5613,   52,837,   3518,4282,   3093,3061,   1348,1058,   2519,2360,   33,815,   5726,4018,   3013,3022,   1238,4213,   4102,4137,   5319,5334,   1237,5958,   5034,4913,   2396,2503,   5192,2689,   4854,529,   4769,3735,   2394,2324,   1833,5601,   8332,8284,   7101,7035,   1537,1123,   5926,5911,   7822,7474,   1751,1691,   5504,5538,   5324,5367,   2936,5277,   4594,4650,   5820,3681,   350,349,   5279,5229,   7009,7038,   1096,1383,   795,843,   8109,7789,   
63,-579.5408,100,0,0,6149392,0,0,1653.8618,0,0,25513446,-27861.57828216617,-11260.129473469395,39121.707757684635,-523012.52897467307,-222557.01088477802,2092739.2650812687,902.46027,251.22786,   5987,2991,   7266,7242,   2084,6755,   2443,1601,   2735,2730,   5478,5403,   1178,5912,   6497,3040,   6706,6494,   601,908,   2056,6377,   6218,6206,   3692,3702,   2733,2719,   3896,3003,   8239,8001,   3036,3077,   342,4869,   5560,5551,   2781,2784,   1141,2642,   6672,5489,   5489,5519,   5511,5494,   3095,1154,   7022,5927,   6249,662,   5652,2288,   8176,8169,   8187,7841,   1090,1350,   5632,2831,   4581,6287,   1993,1995,   7881,8186,   6616,6608,   3253,2914,   3183,4143,   5542,5525,   688,6241,   7471,7515,   2604,2588,   2256,2359,   6717,1033,   3966,3969,   8039,7797,   5498,5793,   7467,8378,   1196,7374,   4994,4933,   
64,-591.27606,100,0,0,7329591,0,0,1783.2867,0,0,27207802,-29495.96676830128,-10008.074348084498,39504.041118918954,-523556.5295383305,-187461.81744714017,2147883.6561812367,885.4689,224.6567,   3352,4491,   1868,5613,   5901,5893,   83,169,   4318,4326,   6373,2013,   3684,3498,   2216,2095,   7780,7320,   2378,2391,   3263,5345,   1941,2190,   7539,7503,   3055,3121,   5342,5345,   3517,3527,   2671,1415,   5979,5968,   815,326,   5711,5763,   4889,4976,   5728,2853,   3778,5504,   7592,7713,   4180,4150,   196,6649,   4861,4865,   703,751,   3682,3722,   776,816,   3077,3067,   4372,6132,   8380,7680,   6285,497,   2652,1458,   2132,2218,   4127,4131,   567,859,   541,197,   1122,952,   1255,4232,   1042,991,   5806,5820,   5459,5412,   2801,2720,   1733,1722,   1599,1131,   4715,3583,   1065,3860,   559,6185,   
65,-574.619,100,0,0,5739069,0,0,1758.9955,0,0,19895908,-31125.288333708762,-9339.912418782198,40465.20074878576,-534076.7591509357,-106629.44631996038,2051765.9070667585,929.44495,296.5399,   1232,5958,   2650,3865,   2386,2274,   4101,4089,   7406,7405,   4976,3361,   4281,1897,   4233,2618,   2254,2366,   946,636,   7465,7870,   5813,5807,   3502,6463,   3804,1548,   6741,5102,   5195,1307,   877,243,   7224,7220,   3537,3577,   3537,4629,   6872,3851,   8059,7899,   4162,6697,   3920,3952,   8002,7532,   4425,4489,   7773,7765,   6464,5054,   259,3369,   1599,1139,   3876,1383,   7859,7464,   3534,6715,   6118,4513,   1368,1072,   1967,2017,   1787,1254,   5112,5202,   5032,4936,   7424,7764,   6706,4546,   7153,7058,   7916,8335,   8073,8355,   1572,1146,   678,407,   6657,349,   3155,4181,   85,630,   2240,1933,   
66,-826.13367,100,0,0,8596006,0,0,1805.5039,0,0,31285468,-41172.974508749925,-11870.738392842695,53043.712893871416,-736767.9174946782,-143507.183149622,2835769.8069092236,891.82654,248.48357,   6555,2214,   7312,7322,   6040,6055,   840,6265,   7743,7714,   7527,7974,   2189,6752,   5384,5442,   715,632,   358,3429,   8308,8096,   877,165,   1277,6574,   1934,2036,   3649,3685,   3649,4749,   3761,3760,   5896,2987,   4084,4027,   1310,974,   6839,6826,   5666,2588,   1615,2370,   888,916,   5821,5847,   7147,7083,   3809,1548,   638,222,   4675,4679,   1192,3946,   5683,2839,   4447,4417,   1087,1328,   496,681,   2400,2469,   813,523,   3308,6690,   36,618,   7600,7668,   8080,8085,   6256,629,   4955,3356,   6893,6897,   7884,8394,   5556,5534,   5361,5356,   4254,1869,   3207,6742,   7865,7889,   4071,1389,   
67,-779.8625,100,0,0,13016174,0,0,1704.5121,0,0,37612684,-38502.12189273803,-13681.759216614328,52183.881111007155,-714173.1321876841,-211766.93135010966,3002930.9748886377,915.768,274.39844,   4472,836,   4395,355,   5879,3828,   593,564,   3765,3761,   2560,2553,   6408,6418,   1073,1060,   1978,6565,   3679,3482,   4822,94,   7309,7772,   6858,1503,   7886,7514,   5130,953,   5001,4899,   81,325,   272,238,   7614,7596,   7948,7939,   7702,7656,   4518,4373,   1612,2367,   59,4878,   1341,1022,   6362,1928,   8284,8097,   959,1438,   6021,5879,   3615,3620,   3992,3998,   7211,7231,   8077,8318,   439,653,   4610,6535,   2931,5767,   7979,7336,   1961,1956,   4565,4564,   5052,3359,   2721,2710,   7986,8069,   2204,2170,   4222,5954,   1339,1339,   3777,3631,   7737,7694,   7895,8373,   5201,2694,   1271,4541,   
68,-842.69226,100,0,0,6642973,0,0,1443.7231,0,0,26100614,-38035.96567466118,-11343.0798366327,49379.04551883915,-693821.3942035941,-167492.95763602768,2575689.89080684,823.339,237.07443,   4399,4365,   3196,3203,   6601,6623,   831,6436,   882,14,   7693,8423,   1113,1038,   377,547,   149,545,   1428,1444,   2702,5090,   2770,5686,   4370,451,   8194,7849,   769,369,   4078,1375,   5124,2291,   6055,6038,   5318,5376,   5866,5815,   3795,3794,   4790,251,   5627,5627,   334,834,   4471,711,   7852,7805,   7892,8205,   421,251,   1616,1744,   5696,4087,   7543,7725,   7287,7300,   4472,707,   2937,5772,   3977,3968,   7029,7024,   5748,5733,   8091,8302,   6847,1471,   2534,1609,   1150,1480,   7094,7092,   2979,2248,   4223,4277,   1507,1570,   5154,2685,   659,95,   4231,4239,   5750,5723,   5188,1431,   
69,-724.77576,100,0,0,13227789,0,0,1861.9299,0,0,70756920,-40444.80194164688,-14675.433041034357,55120.234976566,-734103.0626904935,-235706.09106785152,3269513.7630792744,1012.86926,247.73915,   1213,2861,   2164,2040,   5388,5441,   4710,3559,   6601,6373,   2786,2716,   936,762,   3967,3978,   7479,7816,   3944,1190,   8225,8230,   6112,6156,   5324,5372,   1569,1565,   2293,2317,   785,72,   4793,184,   7440,7431,   8325,8088,   8269,8059,   5781,2942,   702,4739,   2071,5255,   911,509,   5217,6346,   7051,7073,   2358,2321,   1824,1890,   3473,3625,   5540,3473,   4052,6660,   7509,7707,   1536,1288,   3713,97,   6472,6249,   5600,3976,   2231,5987,   5070,2333,   3367,6226,   5483,5385,   4270,4255,   8218,7880,   3381,4583,   6620,4539,   7531,7567,   4963,4970,   7561,8424,   1740,2543,   3783,3777,   6085,6752,   
70,-613.3821,100,0,0,11011277,0,0,1761.5776,0,0,59274728,-32677.74276984266,-10870.542864358627,43548.28562277297,-569956.039775689,-141398.75842458705,2270575.2210283373,929.20233,263.81183,   1370,1001,   5581,1789,   1577,1533,   1454,1539,   6136,6127,   2211,2194,   5997,5989,   4371,6095,   8364,7852,   1222,5226,   4058,2922,   921,626,   7439,7433,   3687,499,   4847,4823,   1584,3852,   840,766,   7307,7404,   806,932,   1974,6560,   4080,1685,   4320,4320,   8085,8435,   7718,7576,   3691,3428,   6141,6682,   3311,342,   4206,6552,   8409,7554,   2246,1971,   550,4745,   7795,8317,   3307,3362,   4141,3160,   6427,3548,   5294,5298,   1981,2025,   357,227,   5807,5854,   4961,5046,   1037,1024,   7348,7347,   1294,1042,   3958,3947,   1448,5074,   3403,6300,   4721,3564,   7029,7147,   3053,3122,   7768,7745,   
71,-535.69543,100,0,0,3397778,0,0,1663.1292,0,0,12748284,-25072.642908528276,-8103.45109747658,33176.09399969052,-444572.50260915834,-116424.46677616435,1518727.4619732306,829.8979,253.80463,   4275,4271,   4270,2594,   7216,7240,   6280,773,   1291,1101,   2307,2295,   4443,4442,   218,6198,   8374,8365,   5842,3399,   7854,8105,   7329,7329,   6028,5994,   5110,4005,   3485,3635,   7026,5978,   7386,7367,   3183,3183,   5590,1864,   1992,2188,   3913,3917,   6337,6354,   5321,5323,   3828,1402,   499,6258,   5291,5257,   8213,8196,   5289,6359,   47,798,   5103,1012,   8070,8098,   6182,945,   3970,3968,   2740,2768,   39,3419,   1970,2117,   5031,4906,   6071,3877,   7048,6979,   1913,2143,   1630,2502,   763,607,   6708,5221,   409,157,   3400,3460,   2050,1914,   7985,7336,   5350,5770,   4979,16,   3351,3352,   
72,-712.87177,100,0,0,9818023,0,0,1411.5386,0,0,34407480,-36553.25735070375,-13192.855698715714,49746.11304321154,-635741.4545081287,-234995.03059193242,2645310.262628564,891.80334,253.65045,   7407,8176,   1458,1453,   5934,3106,   7871,8332,   147,18,   713,5,   3558,3549,   127,596,   4253,1867,   7891,7679,   1710,1654,   788,621,   4507,4445,   4171,4169,   3943,3946,   148,932,   5090,5188,   5344,3264,   2153,6044,   6518,3249,   3125,1260,   1019,1119,   3144,3152,   4996,5000,   106,143,   3079,3056,   717,247,   1490,2636,   7285,7292,   6306,6232,   5834,3455,   3413,3398,   12,302,   3385,3719,   3878,3875,   2305,2460,   4083,1715,   6720,2916,   553,818,   1473,1475,   5290,5280,   4690,3570,   4096,4122,   6156,6113,   5656,5656,   3142,3901,   515,387,   7739,7490,   6511,6552,   3227,3232,   
73,-444.70862,100,0,0,6626009,0,0,1919.429,0,0,29373088,-24339.915229693826,-8572.079390079021,32911.99461690774,-438926.869964099,-112232.10140150732,1665257.4052088687,986.9988,241.77669,   7060,6988,   3319,451,   7022,7141,   7166,7150,   3656,3485,   5280,2880,   3804,1545,   7227,7204,   6820,6800,   5748,2942,   4554,1259,   7625,7688,   3430,3413,   5352,5275,   3450,5831,   2145,1956,   2757,2747,   3873,2670,   2089,2083,   4464,3315,   7039,7189,   7928,7947,   2666,1296,   1507,1581,   3644,4839,   1666,2524,   2298,1615,   4751,4814,   960,5135,   6976,6946,   295,747,   2949,5692,   7558,7666,   6978,6961,   8371,7650,   6772,1320,   4333,6464,   4075,1366,   743,401,   1701,1659,   3922,1183,   6439,6234,   5002,4896,   7080,7047,   4288,4316,   4180,4111,   4178,4150,   6588,1979,   5242,4064,   5265,6333,   
74,-936.6517,100,0,0,7965331,0,0,1474.1284,0,0,33944188,-41686.53302613353,-12190.863277659288,53877.396313585414,-753503.1061856393,-164469.07061980423,3187065.2037089798,804.4646,249.37447,   3298,4494,   5207,2700,   541,826,   1816,1846,   4908,6713,   6081,5266,   5685,2528,   6107,4431,   7516,8294,   419,532,   5692,4065,   7348,7348,   6341,2072,   8357,7679,   711,325,   7990,8006,   6408,6401,   6725,1762,   3437,3694,   4031,5752,   2615,2600,   5736,5230,   7839,8207,   5888,6881,   5200,5170,   2439,2507,   2085,2013,   1072,2376,   7830,7823,   3651,3679,   6080,1915,   2723,2734,   398,4864,   8186,7826,   7098,7036,   5084,1453,   2780,1643,   511,282,   7468,7861,   3483,5572,   6182,197,   4697,3451,   116,174,   4588,4586,   2300,5650,   6221,3458,   1230,4155,   1356,1064,   922,460,   3935,3957,   
75,-700.3353,100,0,0,8597493,0,0,1538.5592,0,0,29001172,-34386.48655695226,-11371.965758375196,45758.45230636744,-612507.6909601397,-161556.2420047552,2637819.721484264,874.59204,257.16953,   6707,5242,   128,637,   1418,5198,   4085,1684,   1626,2528,   7933,7942,   7273,7234,   7596,7700,   4093,1224,   2236,6554,   3255,3756,   12,4396,   2706,5120,   1404,1340,   62,935,   1123,1340,   7513,7887,   1612,1715,   1002,6774,   1226,1225,   5474,5407,   2642,1477,   262,232,   2280,2471,   7965,7966,   6603,2958,   1147,1573,   5176,1447,   3562,3570,   2002,2235,   2235,6557,   6836,7196,   603,457,   6338,2174,   5738,4061,   2155,2187,   3946,3904,   7287,7279,   1274,4572,   7076,7042,   1686,1711,   4562,4530,   83,40,   2937,4009,   6746,6506,   7480,8394,   6422,6304,   1911,2209,   3317,4965,   5371,5322,   
76,-689.90656,100,0,0,6310570,0,0,1662.0962,0,0,26071938,-33108.36980786006,-10874.067025643591,43982.436822809206,-567763.2010455552,-154378.8563519329,2221129.323882313,822.95667,254.39568,   4101,4158,   3743,3748,   896,339,   1992,6562,   2425,2471,   1516,3810,   2585,2555,   4200,3217,   3867,1536,   3292,4426,   911,385,   5475,5424,   5944,5944,   6117,6090,   13,743,   4452,347,   8238,8224,   5636,5628,   198,203,   2759,2769,   6722,5335,   427,187,   5741,2866,   5627,5635,   8011,8027,   1613,2500,   4410,4519,   3937,3938,   1453,983,   5468,5462,   4816,4827,   7643,8136,   1391,3886,   7021,3099,   3498,3289,   2695,2708,   2625,4253,   7772,7755,   2459,2426,   6027,5878,   6978,6936,   3577,4684,   6033,3004,   6725,1729,   1738,6700,   4553,4557,   1204,3985,   4507,4500,   7948,7950,   
77,-524.0075,100,0,0,5541605,0,0,1641.9607,0,0,20851228,-25817.72667022107,-9852.68130434347,35670.407968362306,-451061.62139119685,-156650.73486713925,1730248.6092090593,860.7923,225.99176,   2070,5268,   2223,6016,   4756,4860,   3743,5443,   8412,8300,   7192,7078,   2818,1632,   6619,6577,   2978,6038,   2093,2109,   1911,5987,   2068,6378,   7704,7613,   6163,6114,   4503,6161,   1124,6789,   5060,6648,   3216,3203,   6607,6561,   4676,4200,   2774,2815,   513,6785,   5665,5667,   5406,5449,   7849,8113,   5264,6083,   1098,1365,   4320,4327,   3201,3218,   7735,7567,   1604,2500,   2635,1130,   5618,5620,   256,500,   5400,5456,   6250,6225,   1970,5991,   533,416,   6017,2001,   1848,1831,   5936,5914,   5614,5615,   2701,5091,   6604,2019,   3910,3942,   6943,6954,   6070,3819,   2640,1486,   4694,526,   2800,2802,   
78,-723.2207,100,0,0,7689826,0,0,1535.5248,0,0,30658100,-37010.02178234326,-12129.090305397438,49139.112094776494,-662249.9518373946,-167213.63721000956,2699995.179687609,915.6955,267.39563,   4601,4601,   7408,7409,   7403,8170,   4326,4307,   4107,3175,   6394,3517,   1297,1392,   4348,6478,   1537,1440,   6181,382,   1321,6729,   7548,7731,   6404,6394,   8410,8406,   3644,3647,   6759,1410,   7721,7676,   6681,3439,   2817,2735,   316,457,   7372,7369,   4749,3652,   1282,4592,   2162,1973,   6914,6914,   2521,1678,   2322,1076,   4854,785,   3271,3484,   4969,4963,   7680,8115,   8040,8269,   2979,2205,   1830,1894,   6643,99,   5432,5439,   3034,3058,   3418,4760,   3522,6407,   4876,56,   627,4789,   665,113,   2388,2347,   3627,5548,   7689,7576,   281,245,   6142,6105,   4237,1829,   3750,5349,   8064,7469,   
79,-456.08237,100,0,0,6605630,0,0,1979.0446,0,0,27102620,-25358.370394782374,-9580.384307820686,34938.75470637067,-447405.77202673466,-146300.4223470423,1812785.8605604025,980.9758,219.00966,   3997,4004,   2974,4553,   5829,3708,   6743,6508,   5462,5475,   1243,4214,   4809,4757,   3986,1206,   4518,4837,   5244,5284,   5252,5250,   6371,6362,   514,596,   1154,6539,   6896,6894,   2652,1541,   5311,5307,   5014,4495,   4253,1889,   3425,6184,   7109,7105,   7105,7181,   1813,1780,   671,254,   5194,1390,   151,561,   6106,3797,   308,263,   4021,2867,   7037,7080,   5604,1784,   2506,2780,   1162,3086,   4236,1852,   1455,1135,   7815,8396,   4634,3566,   3796,6096,   6096,4442,   7325,7307,   1176,3112,   4056,5750,   7180,7058,   3558,4659,   16,570,   5488,5529,   5814,3683,   4658,6422,   2841,5632,   5000,4992,   
