score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,
-25.537926,20,0,0,30799825,0,0,1.00890995E+09,-4367.16792522117,-1163.216709143767,5530.384635293353,-70003.68588035191,-11691.840702506282,2491283.690186523,2741.1658,293.00568,   5056,2578,   6008,5813,   1027,348,   7777,4263,   2834,7961,   4622,5986,   1149,4954,   1010,8211,   1191,197,   3241,6629,   
-14.258253,20,0,0,15506014,0,0,623771650,-2083.8514426967295,-965.0347907090306,3048.88623357166,-37216.06735658285,-17240.182268030745,571068.5282263885,2610.142,280.30707,   7233,2575,   7872,7026,   7605,2173,   6289,2944,   2806,5513,   4376,651,   2514,1899,   5204,4783,   7909,5916,   24,861,   
-5.8130403,20,0,0,24826112,0,0,863490100,-1077.2106510620115,-475.7425543177274,1552.9532053587732,-19581.92191359629,-7952.908492935205,559967.349441556,3368.6196,294.8716,   3141,129,   2888,5909,   4817,4502,   1229,207,   1080,4824,   4262,316,   5355,7600,   3315,2480,   3142,7418,   6643,7289,   
-35.80146,20,0,0,28306074,0,0,887399600,-4977.502985516671,-1672.3221875042464,6649.825176986423,-104386.02743510729,-28527.84392967304,1353307.9184106183,2915.692,243.27846,   2495,4833,   1457,5756,   3584,3970,   3472,7685,   8185,4662,   301,3711,   172,2380,   3487,7103,   8123,1963,   2209,3103,   
-126.57691,20,0,0,28290508,0,0,672733300,-20292.560939839892,-5878.840954849559,26171.401896605996,-340312.89414279285,-69778.88084784447,8740987.755680116,2688.586,228.39003,   944,6081,   1863,6417,   1251,4060,   3731,3350,   7020,2723,   1641,490,   7709,1170,   6801,6744,   7108,5567,   2324,846,   
-76.90522,20,0,0,10937891,0,0,160791200,-10711.458921969894,-3370.810575528221,14082.269492199825,-183750.69822488306,-39208.325706577045,2862476.662037262,2389.3137,218.12993,   1030,1979,   458,4854,   4523,550,   143,2975,   4112,4647,   2793,1178,   5209,3539,   6345,4850,   2969,3475,   4504,7960,   
-12.654028,20,0,0,24614334,0,0,818522800,-2375.3564915736924,-946.9867250149136,3322.343218028312,-33507.71070119094,-13420.394039413864,918649.7005941949,2647.9878,263.90125,   238,122,   665,5462,   3020,8247,   4438,7438,   4014,5179,   8431,2555,   8074,1362,   2073,7401,   5623,5445,   1894,700,   
-9.588156,20,0,0,20123472,0,0,734185500,-1439.2719113598325,-944.5090056271522,2383.7809164817786,-23254.365058835105,-31526.276498425934,542130.6015834865,2425.322,251.70042,   3916,756,   7673,2373,   8365,463,   3717,4169,   3261,1951,   3775,3632,   1063,2800,   607,908,   1314,3432,   1833,4711,   
-32.711575,20,0,0,6855784,0,0,106781656,-3506.2481709730446,-1303.7485491172602,4809.996720020364,-74395.75041300317,-16335.095863102068,716896.2595316042,2274.2944,255.42442,   4548,1141,   7397,7369,   4652,238,   1539,3846,   1466,7379,   7663,5959,   1581,3803,   4043,7918,   884,6727,   5532,2557,   
-42.10627,20,0,0,24157841,0,0,652417900,-6598.301125908358,-2409.4852184811903,9007.786339226517,-102088.15962784924,-30220.922260481435,2846748.578769803,2424.5356,210.31902,   4530,268,   4176,2062,   1403,4798,   1492,5274,   755,1164,   6087,2191,   3612,5618,   4588,2775,   1794,303,   6156,8127,   
-20.944014,20,0,0,18234425,0,0,620586750,-3041.662564220741,-998.9860113969601,4040.648575067755,-54724.63984940353,-12372.149117213994,1466365.3295795391,2612.9014,269.88876,   7359,8306,   2702,4317,   2724,6251,   2051,5695,   7193,1124,   23,3022,   6335,7712,   181,4279,   5401,5334,   5965,8289,   
-49.864964,20,0,0,14963484,0,0,447546560,-6977.673524638194,-2906.5794228828127,9884.252950346541,-135027.34942012842,-41529.70437860543,1920044.2168923663,2707.86,250.08351,   7182,4701,   3090,301,   1292,5472,   2347,4399,   7651,1267,   6124,581,   571,5840,   3634,4660,   6002,8294,   7774,3588,   
-49.494717,20,0,0,18160266,0,0,535797630,-5828.030652367616,-1794.47230452431,7622.502954217812,-97752.01199959469,-32121.105741234554,3325978.468073869,1974.999,225.15323,   2747,4232,   6517,8067,   1141,3064,   4291,4335,   5437,308,   5810,4895,   2773,6302,   945,2657,   5215,2400,   3024,5687,   
-22.948565,20,0,0,20411685,0,0,965874300,-3180.8358610614196,-1356.6845854543205,4537.520446585606,-58829.0830187843,-22046.654301194147,1123645.1843531067,2563.519,248.56665,   3903,6088,   6479,5925,   3435,7878,   2451,494,   4078,3957,   6713,5542,   5542,2949,   5995,2377,   6620,3459,   7596,6664,   
-12.187405,20,0,0,18925304,0,0,434306940,-1792.0615351726135,-674.020882644245,2466.0824177279487,-29968.884086114438,-9252.065333235207,522010.76303658274,2459.0046,277.98547,   1181,6447,   7397,7343,   3893,1228,   6243,2704,   4895,976,   7880,3601,   5269,2087,   8120,5095,   6189,592,   4631,1699,   
-58.69924,20,0,0,18336284,0,0,500607500,-7897.342425246938,-3029.511645837109,10926.854076477057,-133043.11977783465,-38988.0455501787,2448925.092895486,2266.522,206.91792,   613,3796,   257,1480,   2030,268,   7335,396,   760,6431,   4473,1755,   3240,4796,   4506,5892,   7126,7572,   2031,2207,   
-8.694016,20,0,0,11602990,0,0,391601900,-1147.056301673787,-445.4856079934261,1592.5419110662892,-21442.44699408049,-6675.0446479717875,359120.8882500579,2466.3455,250.1476,   1635,8183,   4035,3101,   4512,3111,   272,3908,   2692,447,   5196,6028,   7264,5896,   6050,5820,   6189,5917,   5312,3625,   
-30.765606,20,0,0,5967118,0,0,179385710,-3169.895338824714,-1036.4505167887003,4206.345856770871,-54443.24681023524,-11049.6220156661,464707.742903377,1769.614,257.13104,   2328,5846,   1943,6900,   4939,6124,   361,473,   6016,2228,   6405,7052,   6996,2424,   63,866,   8197,5592,   5403,7355,   
-23.05655,20,0,0,10903928,0,0,541126200,-2347.5567750136192,-1687.7584155110205,4035.3151896801314,-39336.945286190596,-36496.998737694856,523112.10884109244,1706.1073,252.35602,   8431,3427,   6139,313,   1235,6880,   2927,5779,   7181,7121,   8138,1208,   2260,6842,   8314,4224,   6239,5570,   6597,6823,   
-46.781345,20,0,0,22949863,0,0,913874000,-7498.474739934633,-2028.3262578115168,9526.801000260986,-132780.30628756856,-20478.117916675772,3400415.236643227,2838.3176,257.42093,   2749,8235,   6328,464,   2478,6579,   7467,4839,   5833,5184,   6059,597,   514,6392,   3629,7337,   8142,1630,   5665,6494,   
-26.833437,20,0,0,6823045,0,0,239151250,-3576.939459569996,-1186.0521046742506,4762.991564568366,-56267.01828862468,-12037.378963630981,889198.4020933291,2096.8994,244.2291,   3197,3018,   1727,7330,   2526,5196,   4792,153,   2545,4275,   3062,2626,   7430,7015,   4605,196,   5534,5675,   6270,3091,   
-17.817804,20,0,0,20556802,0,0,830880450,-3957.0549316976667,-1720.6037770788878,5677.658710940225,-61486.638239638036,-15120.86530687302,939340.3429661312,3450.8538,297.08554,   7848,6523,   8382,1997,   1062,7540,   694,4303,   3212,977,   4518,4608,   8341,103,   3626,8167,   6508,7433,   6374,5717,   
-43.04048,20,0,0,21977113,0,0,626918700,-5784.467784730754,-1917.1965914777606,7701.664377198059,-93014.76050732365,-19334.2556418198,1695748.9460925604,2161.0994,237.41205,   1787,7314,   2294,1557,   2121,3433,   1602,1934,   1786,3433,   1802,2467,   3795,2574,   7081,5109,   3071,8165,   6268,3421,   
-19.52615,20,0,0,23844704,0,0,927911700,-2967.7148984540186,-889.9140873799249,3857.6289814391175,-51669.831534077224,-10816.562328539745,1476671.1979210533,2646.1863,268.9439,   4501,488,   5376,1568,   8193,6890,   2720,7327,   3389,4874,   2123,6536,   7736,553,   1303,534,   4229,6824,   8311,6064,   
-33.186806,20,0,0,25330126,0,0,820596860,-4972.075614701183,-1869.4275687949885,6841.503184318181,-82376.89677372432,-32134.961170838244,2043343.5220875044,2482.2183,222.22643,   5937,7196,   2516,8215,   7610,2050,   812,5767,   1457,6953,   5095,6778,   1165,2953,   1215,1299,   1937,726,   1800,3667,   
-9.400941,20,0,0,15117948,0,0,379405020,-1671.125069135626,-679.3404723037759,2350.465542288619,-24409.758367493767,-8685.648879475402,822716.7312975457,2596.523,228.15665,   712,2711,   6980,5348,   1309,3701,   3166,3242,   1270,6546,   879,4683,   8289,203,   5919,5741,   6407,5597,   2393,6142,   
-2.6781504,20,0,0,17401923,0,0,700083100,-369.2409523268325,-349.71241522584523,718.9533674808879,-7389.20543573485,-13248.91780937998,224684.31102110422,2759.0703,258.02707,   6077,5389,   5869,4872,   8214,3780,   5371,4783,   7773,4,   7033,3503,   5023,4644,   5352,3226,   215,5604,   6905,3908,   
-5.237286,20,0,0,4490743,0,0,139782830,-530.4536060277658,-214.20584085296574,744.6594476619233,-11487.94809939945,-3939.306777697989,136898.0561410745,2193.4927,226.77884,   7320,6005,   4496,3346,   6073,412,   6924,962,   5469,3910,   3327,4775,   6768,4094,   6025,3759,   5277,2108,   5569,5964,   
-25.390667,20,0,0,19962839,0,0,809941060,-5039.9890690400425,-2024.5995054121158,7064.588575429219,-80919.61748005831,-33463.75732246237,2144090.896580703,3186.9827,331.32812,   6766,6819,   3905,1266,   7949,5811,   8095,3645,   3286,2693,   5526,802,   7127,6920,   7258,71,   892,2522,   7234,7802,   
-46.12061,20,0,0,28254078,0,0,799702100,-5205.884547099739,-1650.034825156412,6855.91937318472,-92807.2912357833,-17284.605027667134,2144843.6328673693,2012.2737,214.11913,   5291,4408,   7749,3863,   5112,2257,   5171,929,   7054,1592,   6384,6542,   35,940,   5578,500,   2100,3230,   3833,261,   
-48.338436,20,0,0,23936456,0,0,863914500,-5482.126194478984,-1836.1232021166034,7318.249395373783,-107710.73998012468,-29773.319369994537,1404436.9354394155,2228.263,216.80394,   752,3279,   6111,2776,   6819,2524,   6083,8283,   5271,5954,   2866,2754,   3309,6202,   672,2358,   7505,42,   4589,5691,   
-51.682915,20,0,0,12298536,0,0,425873660,-7294.076272687357,-2353.9321643743515,9648.00843296053,-111272.11481517683,-23218.032549907242,1970286.0091063788,2152.9768,230.57436,   640,7165,   5027,1694,   4744,7419,   767,6187,   1342,6757,   6407,6098,   7125,6972,   7049,2012,   6732,4973,   5479,2588,   
-12.710573,20,0,0,18903998,0,0,589235700,-2154.0677547546397,-816.3322515854594,2970.4000075141375,-32560.58898140619,-9677.802521512327,810843.8949571649,2561.6934,230.41379,   4609,5323,   4093,1100,   7161,3629,   3232,2268,   267,3219,   1431,2057,   7076,6577,   8057,2022,   6688,4417,   6467,7836,   
-36.20903,20,0,0,10768456,0,0,361123940,-3784.869128203354,-1459.885823524664,5244.7549510059025,-69177.74781279643,-20034.506434551855,822007.8578942711,1910.511,238.422,   1756,8332,   6941,6950,   7983,5204,   4065,4773,   7589,7096,   4061,2532,   2999,2001,   1081,3753,   3072,3926,   2968,1115,   
-5.318544,20,0,0,11662085,0,0,580663400,-758.800783409575,-394.5447296305915,1153.3455129837257,-14527.497603741156,-9932.264376781683,309040.23264112574,2731.4802,271.24823,   4186,6935,   5919,6558,   5325,4349,   7457,548,   7351,5026,   3760,2314,   6941,6078,   831,4712,   6817,5578,   1553,1957,   
-19.614643,20,0,0,13860736,0,0,260199840,-2506.2140648996947,-1159.4341911511292,3665.648256737246,-40970.681578114534,-24521.302064240503,1339842.119763635,2088.7803,246.34575,   8000,6895,   3115,1607,   7594,7335,   7494,5075,   5495,4304,   7386,2761,   1449,5352,   3650,3257,   2413,383,   1624,3633,   
-65.649216,20,0,0,8223301,0,0,199409220,-9052.881908473575,-2530.5984037731864,11583.480311664787,-150624.60105072788,-26045.983632344356,1245934.040252426,2294.3853,215.5083,   6182,3517,   5858,2562,   3336,1746,   4027,5356,   1169,4804,   5371,5929,   2373,1010,   1551,5726,   3819,4311,   7400,6426,   
-63.27781,20,0,0,18367081,0,0,375165800,-7690.106366412428,-2151.2204686418972,9841.32683679673,-128214.76651875017,-24772.078622031968,3796882.3458360997,2026.2201,182.44754,   5291,2382,   3488,3046,   6076,998,   865,1589,   2428,6009,   2299,6434,   3954,6355,   4211,4482,   1037,552,   6707,5847,   
-44.67965,20,0,0,17667353,0,0,461939970,-5806.9014364544,-1938.76711449203,7745.668552185778,-106234.23552287881,-41880.91299668223,2024255.789490585,2377.6873,221.25146,   3308,2137,   3906,690,   7368,1456,   387,438,   3800,6359,   7874,6538,   1419,3633,   6778,3800,   29,2811,   4922,2337,   
-16.193575,20,0,0,10459778,0,0,203471330,-2050.667203855229,-756.2093098901423,2806.876513410775,-32665.73251336115,-13428.415329342895,1070644.204104779,2017.2034,216.9635,   881,2437,   2928,3595,   2505,7373,   1975,4454,   5235,5504,   4689,3266,   6040,1552,   3118,3153,   6912,2797,   4114,4619,   
-57.78535,20,0,0,12817477,0,0,688053570,-7380.553389000418,-2128.644215093088,9509.197603767598,-143548.5406075664,-26096.893890871368,1001877.1010891214,2484.1685,237.02177,   611,426,   6224,4505,   6571,4197,   5015,320,   8013,410,   4453,6661,   4066,4369,   4966,870,   7645,310,   6621,8431,   
-12.62319,20,0,0,14582650,0,0,610469250,-2039.8792585560425,-806.8272167749425,2846.7064755706842,-34238.54084509935,-11360.797318536184,828869.9653885008,2712.3523,233.56488,   7917,4369,   3639,6731,   1669,4607,   497,8302,   515,3624,   5323,5667,   7133,302,   1726,454,   4649,6858,   5460,6744,   
-24.424492,20,0,0,11537274,0,0,420470500,-3435.9423904631917,-1311.1752956957707,4747.117683201496,-67112.32899277564,-20769.758037825173,985855.0778355557,2747.747,291.24524,   2358,1655,   4876,4824,   1051,6463,   7636,1670,   5022,2248,   3944,6601,   4611,4119,   5137,4677,   5223,7928,   2835,1964,   
-12.908098,20,0,0,18515936,0,0,550123500,-3231.230747271687,-1141.2651941089614,4372.495941320435,-47250.89976986983,-10469.221721719308,1066846.1752072244,3660.5623,339.45984,   3699,5148,   8240,4388,   3523,7221,   7964,3763,   2643,4511,   4656,786,   3286,8312,   6072,6262,   7928,7250,   5680,3642,   
-48.543766,20,0,0,14662490,0,0,438402750,-7216.084070770335,-2174.4295785527465,9390.513650386703,-128525.17882024597,-23410.43640292231,1266455.7146204666,2647.6145,247.06517,   5406,7263,   3279,6702,   8116,7157,   1055,3014,   3601,5484,   3667,5156,   4023,3495,   3045,5645,   1850,487,   1301,2265,   
-6.990018,20,0,0,17731841,0,0,923961150,-1070.8905662579164,-414.8812812104465,1485.7718473573082,-20765.569843158377,-5363.532950774954,357162.9959201337,2970.7463,283.4698,   6935,3872,   7462,511,   6027,3157,   3315,4734,   6482,7311,   5185,6408,   2248,7628,   4993,4871,   1868,1537,   4708,4801,   
-61.162457,20,0,0,16952067,0,0,758446850,-9044.58778134882,-3403.1971596622907,12447.784938741857,-161393.34281139896,-42759.04310200261,2414925.7296405854,2638.765,285.48114,   6165,4950,   162,5595,   843,7936,   5198,8226,   5267,426,   4412,7440,   5949,3415,   5143,1534,   8237,2768,   675,4958,   
-100.123665,20,0,0,17626100,0,0,333003900,-12214.662203475164,-4768.94615421722,16983.608354040534,-209546.5149020071,-67625.73482761809,3790714.691273905,2092.877,200.16608,   3842,4757,   4968,4725,   298,5695,   2907,4830,   6938,6609,   3777,312,   4215,4936,   4535,1984,   3709,1867,   8103,6526,   
-13.873014,20,0,0,27783071,0,0,974238200,-2229.823985362546,-746.596130687417,2976.420117451609,-38969.33454577151,-9978.932152404941,789655.5406951591,2809.0027,283.9094,   6394,3524,   7903,6055,   2898,6180,   458,7269,   2485,3459,   5070,7536,   862,8185,   959,1408,   8418,3872,   5296,3583,   
-13.404408,20,0,0,6183088,0,0,244468910,-3047.8376735828792,-1266.4042650087022,4314.241937903404,-39830.571094380364,-10200.28909111891,692975.6428337594,2971.4531,291.38782,   5028,368,   1288,7094,   5085,4100,   3225,1013,   7316,3158,   6260,6369,   3100,2584,   7000,317,   5289,7348,   1827,2553,   
-26.123915,20,0,0,20372338,0,0,957879000,-4021.3687955622513,-1212.5813680602662,5233.9501619644025,-68155.05601248893,-12205.460385603414,1105340.1059850282,2608.9143,246.1766,   5236,4074,   2344,3478,   1539,4677,   7885,4465,   3977,3126,   2002,8272,   5007,4519,   1497,6026,   2236,809,   969,7234,   
-23.291231,20,0,0,10609864,0,0,335489120,-2779.685100252142,-1379.6846367006308,4159.369734883018,-48076.41675597376,-23634.92647245721,777577.590985479,2064.1423,278.2971,   2955,7881,   8389,7763,   5634,7136,   4435,6713,   1185,642,   4555,1069,   2045,2742,   6783,953,   6459,6245,   5554,408,   
-22.79756,20,0,0,12812089,0,0,392999420,-2883.1117386303054,-864.291550186148,3747.403288491887,-50977.34843260522,-9636.817644907002,415063.53460400674,2236.088,216.09003,   4650,7195,   5472,4189,   1155,6423,   1362,7016,   1086,973,   6516,4480,   6379,3028,   8034,5790,   4121,3017,   6280,2838,   
-45.736576,20,0,0,20651926,0,0,748477060,-6915.5835385177315,-2713.023730800394,9628.607271194194,-123077.06756836218,-43498.75465820153,2071018.8844752393,2690.9988,234.45609,   241,1172,   3280,3335,   7007,933,   6227,2264,   6172,544,   8003,4426,   3690,560,   2584,4196,   2409,4199,   6608,7646,   
-75.95798,20,0,0,17129187,0,0,444289470,-11985.749244771801,-6255.37084775891,18241.12010480297,-222061.49260094322,-126063.09979255553,2746252.892069884,2923.4783,259.08353,   5774,5854,   5626,211,   2561,74,   3126,7453,   3144,992,   5268,3441,   8401,2716,   167,3477,   3914,2136,   5618,222,   
-101.00878,20,0,0,23035134,0,0,877262000,-13644.869834157273,-4444.756349285726,18089.62619068146,-246193.95984506104,-64917.883598723834,3135043.2013680814,2437.352,217.16223,   196,7533,   844,542,   1406,2090,   790,5818,   443,3837,   3380,8358,   4845,7069,   5500,2823,   3981,3069,   773,6933,   
-7.7792034,20,0,0,32103299,0,0,1.0558015E+09,-1537.5919357643975,-572.1192752844333,2109.7112096223123,-26179.01276591844,-6686.416855708661,718379.939951327,3365.2563,290.84598,   6243,7210,   7556,5180,   3711,4561,   4461,973,   393,7542,   281,272,   7016,6386,   7450,6676,   5010,5084,   7240,470,   
-10.528282,20,0,0,14581407,0,0,566530430,-1756.1195447877346,-604.2770514713053,2360.3965971560806,-31286.622760761016,-8824.973609303226,369784.11334823206,2971.674,253.61736,   7719,5743,   7009,7742,   6047,5345,   7032,1331,   5652,5780,   7932,845,   1363,7121,   2414,1422,   8413,4100,   5266,5280,   
-1.5689664,20,0,0,19303451,0,0,754993540,-348.8804577096798,-250.1970989855707,599.0775566729221,-6866.005577265676,-3820.3114249604823,210188.89728256216,4376.133,392.93918,   6065,8252,   5424,1337,   3556,3108,   1341,6895,   8055,7259,   6248,7333,   4264,302,   7649,499,   201,8250,   7568,6802,   
-19.393896,20,0,0,29236784,0,0,913366460,-3618.837702765416,-1955.8120694620172,5574.649774555521,-53234.5332119926,-21400.01258231105,1328086.035419684,2744.9119,341.6187,   5965,3129,   3757,3049,   8046,7871,   7345,8331,   3971,6028,   6699,910,   8253,1959,   2841,7902,   319,5671,   4186,2939,   
-6.2429366,20,0,0,20818273,0,0,810122100,-1176.6354811073925,-466.6746122301192,1643.310095166312,-22178.237396891225,-5686.148176117661,539747.804383175,3552.533,284.218,   4003,137,   1712,6829,   7967,599,   5017,1060,   7907,1915,   1221,163,   4967,6900,   7751,2936,   4495,2374,   1727,4120,   
-19.667751,20,0,0,13441086,0,0,382016130,-3035.538246505135,-2631.2736291973765,5666.811875206502,-50969.691801907546,-90849.06705561114,1158090.921070128,2591.5364,235.75925,   4198,1446,   2924,2026,   559,5338,   7515,2304,   5897,8183,   179,2965,   4063,4629,   2798,5827,   1416,5364,   3518,7446,   
-61.011105,20,0,0,25953099,0,0,778849150,-8978.805809888703,-2742.4091163129397,11721.214924514163,-150808.7954007249,-32414.800640442274,3190807.1212136,2471.8254,243.07817,   2853,6285,   423,2055,   4807,6536,   4378,1352,   2643,8341,   3406,6380,   3944,65,   7177,2557,   5649,8122,   6269,2628,   
-42.469788,20,0,0,22270516,0,0,594619970,-5930.374771527162,-2277.187677092611,8207.562447068663,-101925.36781474749,-27053.284075740856,2022423.2735719096,2399.95,261.89404,   1519,2713,   1519,7567,   3599,8160,   1735,6692,   4535,338,   4102,1924,   7292,2716,   1266,6348,   1022,868,   5655,2459,   
-24.690907,20,0,0,29151841,0,0,952830660,-3890.835712417283,-1372.9502577127555,5263.7859679328,-66841.11332831763,-15803.49970178226,2008595.579255348,2707.1147,246.35938,   960,6163,   8096,5991,   4776,2235,   7456,3998,   5887,240,   178,1729,   7530,889,   5927,140,   2686,699,   319,6551,   
-31.649363,20,0,0,13637573,0,0,476203940,-5807.288253819487,-2081.744378501956,7889.032633370191,-99955.65517051968,-25658.51994843339,1672631.3352472621,3158.2202,269.57156,   2001,4039,   5686,719,   6821,4275,   7524,1228,   7234,828,   1534,4780,   2466,3810,   1668,3792,   3052,6043,   3383,7936,   
-25.066816,20,0,0,19412486,0,0,988271550,-4130.205054595091,-1837.9731021323362,5968.178155549407,-71566.20375000164,-34011.5893369821,1243763.9415877913,2855.0176,244.41817,   7671,536,   2886,3861,   1745,8226,   36,6402,   5225,1126,   3662,323,   549,7540,   458,5356,   476,7376,   7605,501,   
-5.872133,20,0,0,23591805,0,0,809497500,-1104.8491223178416,-459.7151939953679,1564.5643162615315,-18970.907793119604,-6938.594288708632,558358.8868544743,3230.6675,279.88428,   3146,6227,   5199,5059,   7142,3833,   7699,3720,   7656,2134,   5523,5078,   5751,818,   7315,1464,   1153,1824,   7409,7031,   
-30.917086,20,0,0,11511488,0,0,157029650,-3417.203126432489,-2673.7611932506807,6090.964327766887,-56833.58894109419,-58034.31198654171,990939.6449408898,1838.2583,208.39455,   4238,1121,   4439,6108,   5601,1211,   4231,3362,   3351,4748,   3315,4112,   6874,2882,   4790,1443,   3773,6262,   5155,6348,   
-13.20954,20,0,0,21062034,0,0,990604030,-2332.0905476348667,-907.9185943578161,3240.009142142117,-37353.605487088185,-10271.687850958335,516267.91776452446,2827.775,293.37863,   527,4752,   7182,3090,   4038,7019,   3008,8166,   225,7429,   4203,7088,   8402,574,   4699,2025,   1788,7527,   7894,5930,   
-75.541245,20,0,0,10761520,0,0,273937980,-11350.921111809283,-3814.6549645554246,15165.576076948608,-190224.4287996098,-51693.27487886752,4015649.7594527095,2518.153,261.84033,   8038,4336,   368,2908,   7254,1411,   6640,2868,   4464,5871,   6127,3326,   5105,1061,   6504,7922,   2375,1348,   2070,7017,   
-52.020245,20,0,0,8929130,0,0,241360100,-9735.25660699917,-3520.038555353982,13255.295161183914,-139908.34197337268,-32545.635341015426,2606312.6655877274,2689.498,294.3124,   6639,4500,   3137,4358,   545,4663,   4145,6300,   6619,2765,   8091,4682,   6804,7660,   6745,4626,   4383,4273,   4272,2627,   
-59.03292,20,0,0,23123923,0,0,786818100,-9784.303885138206,-2274.510425488312,12058.814309130315,-169914.14203419146,-26546.083340006746,1672382.9784652372,2878.2947,264.49442,   379,139,   3701,2789,   1302,876,   1982,7341,   2505,5212,   8085,440,   5456,876,   7727,3537,   1199,4446,   2362,2591,   
-46.06318,20,0,0,14580426,0,0,452090400,-6449.576985994469,-1849.8699831247,8299.446967880704,-108316.32933698292,-21541.429911763935,1482850.5482230794,2351.4731,235.25598,   5702,340,   4685,1699,   6216,1445,   4957,5880,   2751,1878,   3538,6537,   5512,7879,   6638,6499,   799,347,   3055,8104,   
-12.174123,20,0,0,17873672,0,0,745311900,-2300.8592396742047,-743.9846752384218,3044.8439142370994,-42064.22537824953,-11420.141698867788,628351.6999862929,3455.2163,267.78632,   2680,5239,   3794,1406,   3115,7650,   7661,5928,   8368,3208,   3426,8373,   1911,1680,   5361,39,   3890,2002,   5009,8293,   
-84.98902,20,0,0,15017297,0,0,537569100,-8506.316788311315,-2951.394083668398,11457.710869160135,-155499.43657292138,-35162.73161583371,2119606.41390035,1829.6415,215.40327,   4355,4537,   4589,627,   1674,1547,   3364,6013,   2674,1228,   2738,851,   1390,2694,   8346,462,   4981,3278,   7019,7001,   
-1.8423227,20,0,0,19571210,0,0,800926850,-338.58316800505537,-138.63809410953294,477.2212620104308,-5478.256702870024,-1731.8428759335652,209091.1702260853,2973.5598,298.03137,   2220,7465,   5948,7979,   6887,3601,   4626,3831,   2517,6598,   2608,7232,   3774,3198,   3749,6578,   650,3167,   8168,1567,   
-26.386877,20,0,0,8223208,0,0,201282420,-3033.1393667786647,-1239.4128965483517,4272.552266268669,-63009.16218822486,-19831.211446991063,619335.2082895471,2387.8977,224.42424,   4286,1647,   3253,7140,   469,2574,   6982,7653,   1770,4898,   3493,612,   3418,6443,   6072,5326,   7025,5045,   2175,6508,   
-5.722574,20,0,0,3750197,0,0,175898770,-1209.1473145459615,-851.4575309465491,2060.604845870978,-17614.771955102915,-12901.34147395139,577755.6512833224,3078.12,339.00134,   5357,7968,   3495,4511,   7055,3941,   5513,6628,   7381,1767,   8247,1814,   3546,5452,   2714,572,   4211,7243,   7509,4313,   
-66.793625,20,0,0,8940612,0,0,155517860,-4499.822731776224,-1515.7484210089438,6015.571151823995,-87276.24498414207,-20715.00537591646,753283.6551211723,1306.6553,189.25421,   5055,5409,   2061,6055,   3105,1996,   3814,5766,   5561,6859,   7989,4040,   991,1659,   4646,4754,   6587,7178,   84,4963,   
-44.75335,20,0,0,18636217,0,0,348830530,-3484.0641551944045,-1676.579012911267,5160.643168954485,-74025.03236247697,-38637.841418437805,770144.8271837556,1654.0669,222.89615,   5497,354,   271,2,   5087,1678,   5501,6402,   3729,5500,   1114,8217,   5971,6298,   1453,8384,   5907,5876,   1406,5058,   
-49.314816,20,0,0,18866361,0,0,524072480,-9278.074302642197,-3277.3985360050415,12555.472841155968,-143256.35725258858,-33063.785647859906,1963065.3942514837,2904.9355,258.4408,   127,8182,   1066,522,   2214,4207,   822,1887,   805,6396,   2421,5469,   7158,2546,   7252,4700,   5137,2058,   967,1426,   
-122.169136,20,0,0,17259123,0,0,435488860,-12012.149088137849,-3781.0804810901463,15793.229569881401,-224108.07891357623,-48458.18578200289,2881278.8166694795,1834.4083,254.00735,   4930,5847,   2037,61,   5744,8207,   6504,3129,   205,4698,   7282,710,   5772,3462,   4836,5750,   7723,8185,   6224,880,   
-33.587368,20,0,0,26211186,0,0,620439940,-4536.9096047679595,-2224.6980997504047,6761.607702993393,-90522.91567641676,-53275.596718340465,1355076.9812984318,2695.1475,238.21252,   856,3614,   5596,5768,   3078,4081,   1058,3425,   7481,5188,   3246,3848,   4909,8415,   128,2715,   6145,1004,   3213,2443,   
-30.453474,20,0,0,28538043,0,0,819893300,-3942.1588227446227,-1033.7040720162763,4975.8628943201375,-68087.47787481885,-11730.74320331956,1902131.4243406972,2235.7869,223.42856,   6138,6128,   1681,4543,   7549,1711,   8132,3696,   6145,1502,   5413,5387,   4270,87,   570,1315,   250,4704,   5419,1662,   
-93.40563,20,0,0,20997112,0,0,338943230,-11965.53125224499,-3921.8763622497363,15887.407609787553,-173252.8370390469,-37135.68334623976,3350367.6161148334,1854.8436,225.3235,   7148,3079,   4084,3452,   1451,3434,   4237,5792,   3333,2120,   8040,6718,   4972,3780,   3178,3163,   1933,1053,   6655,1367,   
-34.936516,20,0,0,11409957,0,0,488874560,-4794.06604698736,-1709.695374126973,6503.761422730127,-81092.75753648154,-22382.66601004093,850006.1276533951,2321.146,286.0772,   4384,5797,   5715,5979,   8211,6295,   8014,4821,   7845,7248,   2465,1440,   4021,1551,   3730,3059,   2044,6665,   3092,4115,   
