score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,
-34.48534,20,0,0,5269140,0,0,157576060,-3599.1562743378863,-1082.8524019784625,4682.008675277933,-75398.11557164243,-26428.758555901975,467666.39070975577,2186.3818,209.72775,   3256,5371,   8270,6736,   4885,5256,   3867,1055,   5223,5202,   523,4396,   7062,267,   3811,5568,   3266,3904,   6409,2351,   
-12.231042,20,0,0,10463573,0,0,192218050,-1481.6353230830127,-555.0894244945822,2036.7247474061014,-33641.5159723737,-9372.841211572515,708386.8885319518,2750.503,236.80894,   702,6053,   4553,1608,   2142,6481,   3034,5479,   4893,4267,   5105,933,   1192,8235,   4002,2530,   7148,6467,   1263,1336,   
-18.300869,20,0,0,16215469,0,0,386524320,-3189.579429242128,-1006.6109891588176,4196.19041872211,-53256.2852947816,-13314.28113213139,1640354.3791468681,2910.0413,271.61276,   7967,6260,   1296,401,   6099,1951,   5102,7754,   4499,5155,   5073,7640,   3121,4372,   4044,5638,   818,6662,   4593,6840,   
-16.794256,20,0,0,4267561,0,0,193146260,-2587.3435052785085,-1387.5168031054807,3974.8603091275227,-46480.20127835846,-28402.088412926565,753379.9376630544,2767.625,271.70456,   2221,6823,   4598,956,   97,8026,   3204,7263,   4700,1280,   6855,5234,   2641,5072,   2820,2878,   4756,4152,   3944,191,   
-36.69806,20,0,0,23896949,0,0,571253200,-5291.148093083114,-1893.9242731031218,7185.0723644361115,-91592.46102530207,-27068.497668809443,2723005.472624041,2495.8394,244.8473,   1379,3715,   980,8173,   7629,5900,   6247,5255,   4190,6799,   1712,485,   1873,2859,   7550,1143,   1661,340,   303,6509,   
-33.376343,20,0,0,13688801,0,0,309305380,-4155.866583852167,-1515.7277971927294,5671.594380907481,-71930.25733656604,-18743.83187279964,1211535.627612338,2155.127,227.37233,   7183,6274,   3053,3218,   6735,8274,   4999,6485,   1552,1166,   881,5101,   2718,4402,   5461,6942,   5843,4860,   1762,2633,   
-13.293122,20,0,0,28298653,0,0,838276100,-2253.2079621609214,-747.5174486641234,3000.7254103678456,-36592.05113231044,-9231.013966326705,708269.3087524595,2752.7056,248.63612,   1778,6384,   3072,6337,   8004,6370,   3361,8217,   5958,1676,   1216,4416,   3848,5870,   1443,3540,   662,6197,   1438,7790,   
-70.070564,20,0,0,16125912,0,0,735091460,-7467.206626775251,-3362.498847743869,10829.705485454379,-148688.35089722188,-56612.52581026661,1715768.7766086035,2121.9802,181.0993,   900,8198,   3703,3024,   5917,5047,   6203,5906,   5834,608,   3735,5237,   7013,6106,   4730,799,   3202,5151,   3650,365,   
-17.266237,20,0,0,20016506,0,0,717505100,-3090.6950306670874,-1133.6481653970532,4224.343195811503,-53375.32239378272,-14214.956567410092,1162018.8476696517,3091.3118,241.05882,   4913,5217,   526,8311,   8385,4901,   1252,5283,   2959,1920,   6279,8081,   3422,2408,   1732,2016,   2680,48,   419,2956,   
-14.118331,20,0,0,20184199,0,0,599318500,-1783.317873825167,-843.3494770830899,2626.667350370361,-31637.10821143466,-17917.902425833807,680150.347756097,2240.8533,217.93045,   166,5890,   2383,5349,   6376,4415,   5838,6178,   1140,644,   338,3946,   2546,1073,   2877,4118,   7671,3827,   3075,1016,   
-39.056267,20,0,0,23771331,0,0,884381200,-6741.227346707435,-2891.805474626149,9633.032822330673,-115525.86146875686,-41995.33441484348,2299340.620551525,2957.934,260.03586,   3794,920,   2947,3913,   2765,4089,   1815,4605,   4373,2713,   6554,3153,   4732,694,   199,7458,   2833,3613,   1934,3969,   
-19.989496,20,0,0,7295812,0,0,270937570,-4197.374889303387,-1981.620517521521,6178.995408670058,-64512.77729040146,-26022.798048617646,502404.1881546091,3227.3337,307.44885,   7498,3510,   4143,2314,   1582,2333,   5535,2348,   7966,6049,   2781,7289,   5408,7839,   7597,7681,   2942,6906,   2584,2287,   
-61.273144,20,0,0,23531810,0,0,387828100,-8008.550059415621,-2547.9273146089968,10556.4773733584,-132930.56603804114,-28716.128470553544,3140119.2040642994,2169.475,225.32593,   2600,1233,   1804,6862,   2526,5620,   7650,1852,   874,3854,   1285,4057,   1893,7541,   1953,284,   5213,633,   2330,431,   
-27.434137,20,0,0,25108346,0,0,763766340,-2893.1232952114524,-1187.4450902535195,4080.5683852084,-53329.48440167758,-23392.238099592025,798624.3723334299,1943.9097,250.2107,   6990,7902,   5074,6760,   8368,7701,   6181,5328,   1532,953,   4516,4363,   1028,8083,   1369,6264,   1705,5717,   8224,4398,   
-16.23046,20,0,0,7557091,0,0,233188770,-1745.1740685807208,-668.6986325133037,2413.8727007255443,-32569.233902644995,-8684.248983440184,526201.7337498621,2006.6736,211.46016,   3118,3682,   1474,4112,   4764,7159,   5395,6303,   5886,7313,   2468,2309,   4575,2152,   3732,3133,   4595,3480,   6929,3261,   
-13.319243,20,0,0,18661856,0,0,855027500,-2307.9240634188,-868.4007836297918,3176.324847252829,-43626.8677065288,-13189.978086187759,580044.0001461324,3275.4763,288.42154,   7875,2322,   320,8357,   7774,5358,   3028,2245,   6171,4124,   7015,7931,   845,6368,   5749,3308,   6427,961,   1995,1208,   
-30.533327,20,0,0,23845481,0,0,850024960,-4375.3439756115185,-1378.4966305110265,5753.840607014082,-81747.58428173249,-17230.160727119735,883172.5720415046,2677.3232,298.49606,   2305,8313,   7877,2655,   6920,2206,   8223,7312,   4351,6672,   1669,6661,   7223,4963,   4958,796,   3361,1553,   4774,7842,   
-42.242237,20,0,0,12132385,0,0,173342050,-4079.3319497022762,-1665.358866617494,5744.690823308573,-75093.58763682158,-32185.279062813534,1378209.54235972,1777.6896,206.18503,   4130,3149,   131,1761,   297,2973,   1464,6643,   4839,423,   5141,3633,   1484,5720,   955,7997,   2880,6101,   1436,5567,   
-21.34902,20,0,0,19538485,0,0,548264640,-5078.5523543899635,-1749.7178308728157,6828.270185383197,-85004.5671962059,-18142.937973511507,2416586.412898444,3981.6614,324.56226,   5570,4152,   6330,7935,   2455,353,   708,4317,   1410,4952,   8383,4874,   4623,2589,   5513,7591,   8181,6115,   2357,3947,   
-40.246716,20,0,0,20283953,0,0,828645400,-5625.105618303523,-2023.4361420920047,7648.541760151094,-102099.18998283966,-29080.18942956997,1410379.1482283035,2536.8328,271.44012,   742,1580,   2472,3928,   1530,6471,   5177,1502,   4007,5397,   6352,5696,   116,7642,   2271,8414,   5255,632,   7742,8379,   
-10.828214,20,0,0,21000239,0,0,613393500,-1550.1787193547991,-513.8018901722,2063.9806088816986,-27423.871156440026,-6093.059109936904,437537.79415524745,2532.631,316.04895,   2265,5582,   5233,8322,   476,267,   7446,7330,   206,1799,   8251,5200,   3743,5925,   4824,3990,   1679,2402,   6405,4419,   
-28.304134,20,0,0,15820428,0,0,645693000,-3464.6629618863917,-1580.7103344460259,5045.373296448484,-63933.277297502835,-26564.776301942296,1031528.7704508982,2258.7964,239.07056,   3612,7641,   310,4449,   7036,2686,   4757,5417,   318,5535,   2336,7549,   6809,2413,   1682,3596,   4783,2585,   3451,1262,   
-49.0051,20,0,0,17423375,0,0,516470270,-7078.914936633236,-2494.3112123002284,9573.226145965293,-113954.03876841778,-46505.03081634355,2153199.5844430034,2325.3506,203.70685,   7461,6282,   1296,2207,   5581,1151,   1952,2627,   2817,6716,   6734,2853,   2662,3322,   4766,3060,   5272,783,   1286,6225,   
-28.691021,20,0,0,14463490,0,0,705465000,-4753.05893388213,-2565.6254998239283,7318.684431085416,-71901.56165372182,-29554.145041595435,1227873.750585486,2506.065,298.86597,   3946,2028,   7012,3107,   7899,702,   6827,1330,   4243,1228,   7643,7529,   7386,5143,   5394,5766,   6344,6538,   7303,5885,   
-28.027855,20,0,0,13270187,0,0,365784130,-3302.573323985081,-1093.9090005913229,4396.4823250363315,-53534.53304168772,-14198.01305436495,1279678.7607553303,1910.0474,249.08742,   734,2130,   2599,2037,   7236,7918,   4886,3487,   6082,7058,   6760,3999,   1299,5662,   5752,5432,   7705,6625,   2743,4878,   
-19.00219,20,0,0,15029018,0,0,470585340,-3140.634773581096,-1263.071743075426,4403.706517145453,-51959.350251844015,-12301.596345146527,690918.1098349914,2734.3877,293.01636,   2760,622,   6819,1589,   7508,7640,   3902,5955,   6363,7436,   5151,7169,   1916,3837,   5491,1815,   7865,4975,   4306,8416,   
-44.045837,20,0,0,8855513,0,0,211348460,-8019.424405318448,-3166.0031018409704,11185.427503049754,-115062.79103879374,-35180.74713260178,3252656.040301568,2612.342,265.2089,   4252,3340,   3683,5621,   2904,3644,   6230,1724,   7826,8398,   6497,8155,   3795,2425,   3124,112,   3747,1010,   2965,8032,   
-30.378756,20,0,0,13623211,0,0,846221300,-3820.0753258621667,-1854.810961442805,5674.886291203632,-73423.25241846064,-27875.06542439788,739539.1923175436,2416.9275,262.76956,   4016,7366,   5559,7082,   1906,8026,   2082,5898,   170,3936,   6002,2730,   2318,2762,   626,7856,   5374,1197,   7120,3863,   
-34.918186,20,0,0,7282780,0,0,185022110,-3811.6033438492914,-2711.295159210542,6522.89850356766,-70184.69048863766,-99724.90006452453,1359931.4414529032,2009.9752,198.19704,   1410,2178,   6564,6401,   938,5431,   3374,7927,   712,5379,   6504,6855,   2010,4710,   4400,5321,   6216,5037,   3714,3313,   
-7.160291,20,0,0,28478540,0,0,976340200,-1131.3500091782016,-375.61884427136744,1506.9688531334214,-20551.207845914883,-4719.584036354577,621790.400709849,2870.1636,248.26106,   1562,332,   1553,3890,   2395,3767,   5837,1032,   1798,3704,   3173,2549,   2325,7537,   6621,1837,   801,7593,   6143,4911,   
-79.34734,20,0,0,25934995,0,0,503300220,-11796.809513674665,-3754.105888112675,15550.915404556508,-200389.00373122699,-54124.22521840027,4759324.403762315,2525.4658,215.8471,   4652,2591,   5185,3227,   5868,7583,   719,6044,   6798,3741,   1639,337,   5919,3807,   2301,1078,   624,2674,   4006,5607,   
-13.07231,20,0,0,8681826,0,0,280966980,-1949.2282806364522,-927.6675052466658,2876.895784273314,-33178.2457555664,-13162.257192002371,650111.9783296325,2538.0552,325.17783,   8030,2342,   6128,5443,   2205,3955,   4529,2908,   6524,2562,   4519,7059,   7329,7238,   7096,7406,   3582,6762,   6457,3247,   
-74.055664,20,0,0,11785801,0,0,230716770,-11211.581558166336,-3916.8758997134173,15128.457460883541,-166007.20994227182,-48366.39960416411,3151933.606134507,2241.6543,211.89464,   3047,8228,   2669,6493,   2065,2836,   5065,6954,   5235,5542,   1213,6562,   3587,536,   5317,2310,   4899,8178,   1022,1912,   
-12.86967,20,0,0,23963495,0,0,868737860,-1544.9464974005048,-505.16616900157555,2050.1126697459445,-31856.29782577388,-6061.899295677389,339982.3812995038,2475.3003,305.81686,   3053,6247,   7955,4235,   7657,3015,   1443,7116,   5146,3331,   5931,2298,   4652,758,   2559,8237,   8108,8071,   3377,7804,   
-21.930552,20,0,0,8348170,0,0,266376930,-2904.1272160121816,-983.6343271642347,3887.76154366011,-51246.48935505191,-12672.977968977644,1266304.5001952539,2336.7625,247.23883,   7325,6011,   6108,981,   1349,6392,   3472,6792,   1921,4786,   2506,3840,   5740,4545,   194,5236,   272,6870,   7271,7486,   
-25.592535,20,0,0,5525975,0,0,112191776,-2343.3304412749894,-1066.573037976559,3409.9034792735206,-40305.8367130389,-16270.273078339826,718562.4855552927,1574.906,238.43169,   1393,6385,   1807,1904,   8047,7351,   1909,2828,   6413,5515,   2638,5263,   4800,1653,   3023,5477,   138,6974,   2886,1265,   
-87.737305,20,0,0,14560752,0,0,350614400,-12839.512788143556,-4750.996791214402,17590.509579777026,-211680.01986119282,-46664.93029393098,2932790.7292942354,2412.657,263.75418,   7979,3086,   5195,360,   824,2091,   4994,107,   564,5759,   7965,1237,   800,4327,   6411,940,   4203,4204,   1370,2433,   
-32.678654,20,0,0,12917540,0,0,329892160,-4184.660271701761,-1612.9276092977916,5797.587885344114,-88158.6676970775,-33716.78137335607,733941.0894165658,2697.7446,273.59314,   4482,643,   379,4841,   2147,5679,   7476,4086,   1522,3152,   5098,1734,   3984,6006,   7942,6742,   1189,1447,   1080,5955,   
-32.4804,20,0,0,18087782,0,0,376230820,-4325.928821740709,-1401.3852532829123,5727.314076055362,-68671.47611948774,-13730.466816081977,1633285.749825192,2114.2437,215.79044,   2357,1802,   2264,653,   5986,1400,   4463,472,   3678,2082,   1274,4370,   5603,452,   5218,7335,   2706,353,   6648,3581,   
-27.435354,20,0,0,18207566,0,0,756195900,-4690.513137450282,-1515.5023768536505,6206.0155132674,-81041.98518204369,-16705.88131070661,1477670.3657727898,2953.9253,286.56195,   3050,908,   7021,5847,   660,6231,   5689,3230,   4821,8104,   8186,2756,   3124,3850,   76,2680,   6815,8161,   7291,746,   
-38.205536,20,0,0,18121859,0,0,1.0684848E+09,-4950.473040145321,-1504.310635787714,6454.783671889906,-75502.15209672267,-16850.881662903015,1505097.1148869125,1976.2097,255.35501,   1215,7003,   407,7875,   1878,728,   4566,3531,   787,606,   4035,835,   3234,5935,   2905,1449,   3216,4852,   8428,8190,   
-17.161734,20,0,0,16481185,0,0,743478340,-2020.9603773622412,-699.969170987318,2720.9295489134156,-36734.972844697884,-8216.958301709117,938012.613235926,2140.5164,250.22311,   4147,1233,   4087,4010,   2331,6954,   1246,1752,   375,2538,   520,2981,   1498,5902,   2365,4482,   501,7582,   3969,8368,   
-18.77647,20,0,0,17492859,0,0,788990500,-3013.6342293677853,-1577.1001466478226,4590.73437564968,-54646.36054328549,-37963.10748882453,950340.5227183684,2910.3638,314.99133,   1664,2158,   2442,4214,   4068,7350,   7957,5624,   945,7063,   7900,1962,   8168,7536,   5035,8418,   2916,4832,   5543,3360,   
-55.226612,20,0,0,21173746,0,0,768284100,-9628.476439610544,-2836.0117918325814,12464.488232053773,-158526.66730401118,-32787.73024693647,3761282.857951411,2870.476,309.34174,   7918,2813,   3155,6685,   85,1054,   7773,5768,   3569,6858,   948,4069,   883,60,   6525,1988,   7226,8308,   8377,3416,   
-48.369045,20,0,0,15575113,0,0,395486600,-9142.02490708493,-3095.4158142054116,12237.440723991342,-147414.1986526674,-37835.119115293885,3379056.6541223363,3047.6973,262.4083,   7432,4057,   807,1748,   3073,6994,   3248,2398,   866,2382,   1566,4104,   2038,609,   450,7287,   7438,4193,   4129,3014,   
-24.602537,20,0,0,25853284,0,0,695247940,-3769.6110753941425,-1215.0039121752097,4984.614986842719,-62848.38429634069,-14019.45204459197,1549568.2721883447,2554.5488,239.90948,   8013,2188,   2055,2523,   6115,3830,   1079,8108,   1010,3046,   1191,3044,   4891,2127,   4363,3860,   2005,1406,   3611,1527,   
-35.715065,20,0,0,11870891,0,0,305349900,-3511.489084628416,-1549.91920179955,5061.408287325277,-66054.24464616828,-34721.20021610965,851462.8087639686,1849.4785,237.91565,   6242,5375,   4901,1186,   5292,5279,   2031,273,   8045,7674,   2986,3033,   4179,5363,   3839,5244,   2001,6720,   4069,7679,   
-37.13262,20,0,0,7787473,0,0,148968460,-3906.3285359397546,-1315.9596421049303,5222.28817831009,-64138.550990228214,-14741.782373142176,1294723.5391516597,1727.2832,264.52774,   5915,3575,   1387,6255,   1190,6957,   7649,8347,   4682,5025,   5281,6031,   581,2601,   5207,2638,   5723,868,   5666,835,   
-13.173467,20,0,0,25797387,0,0,769158300,-1963.2271925508737,-750.3510037742378,2713.5781958507773,-35586.8838563079,-9759.673844813446,1073607.5493559432,2701.406,296.66345,   1798,805,   63,1772,   60,6594,   7301,7964,   6723,7555,   1859,3721,   5773,4368,   4047,2667,   3987,7081,   8432,6770,   
-13.066749,20,0,0,12057460,0,0,373274400,-1839.7740814731078,-599.1220828082364,2438.8961655793505,-32734.994581877174,-6891.253835778826,498968.022402454,2505.2134,225.59404,   6066,2120,   4027,3019,   2392,5390,   2451,1577,   155,1201,   7956,1133,   1053,3234,   5880,5110,   3511,8051,   6195,3032,   
-12.12188,20,0,0,10670058,0,0,459503000,-1847.3443089233765,-604.3768704023837,2451.7211809615496,-34748.981616334226,-6663.347084163689,191508.6091860838,2866.633,297.81223,   8092,8120,   1623,5563,   3166,1559,   258,4649,   6989,2540,   7086,7077,   872,7332,   3204,8114,   5213,5480,   7815,3105,   
-7.200941,20,0,0,17016565,0,0,551803970,-1871.8813781638069,-930.6741766980508,2802.5555552929977,-24160.106219866168,-14666.050751732093,664066.4944827829,3355.1316,285.5781,   4142,5723,   7808,5522,   8034,725,   2668,2538,   6923,7373,   7591,4371,   886,5399,   7114,6381,   496,6900,   8288,833,   
-55.461147,20,0,0,18739535,0,0,462514820,-8603.60371130371,-2299.5140152550525,10903.117726096394,-138619.33154089225,-23276.20599450668,2922910.2872944074,2499.3953,233.4746,   5132,6238,   3023,6050,   2550,879,   261,2157,   30,6202,   8332,6467,   236,3089,   7325,2368,   311,4536,   5965,2441,   
-6.237675,20,0,0,7296577,0,0,221432590,-1065.4742944034638,-419.55495350098465,1485.0292478267488,-17916.239130394606,-4910.476815354959,404343.2266785658,2872.2622,285.09406,   7327,6155,   6162,8052,   3385,2714,   6190,3908,   217,5258,   7617,6749,   5627,6981,   6409,6340,   2700,1758,   2972,7154,   
-145.33974,20,0,0,27577125,0,0,732188100,-15948.013351310774,-6029.109085881938,21977.122456400313,-306372.9762333832,-89961.59815660381,4285502.306448085,2107.978,243.86896,   464,511,   2508,720,   7477,1123,   4135,6233,   6510,4746,   6069,4395,   935,5847,   1941,7412,   75,3407,   2665,8271,   
-52.615387,20,0,0,16808306,0,0,416302050,-7057.388032619281,-3044.558915897876,10101.946945750735,-120025.32603430942,-39480.77448072723,2615768.40792272,2281.183,240.76158,   3124,4788,   1939,3207,   7020,1583,   840,1690,   5115,984,   8104,6989,   1564,7246,   1976,6816,   3646,5441,   574,2261,   
-22.808327,20,0,0,16798924,0,0,710739970,-4556.089858697924,-2305.7871593410828,6861.8770273868695,-99904.01625187449,-34558.759225285256,727080.2007617278,4380.1553,319.25128,   7015,8393,   5833,3907,   7624,3221,   5814,8215,   5040,7432,   6264,7728,   7528,3137,   4029,4111,   7007,7737,   2135,5894,   
-24.887383,20,0,0,30360843,0,0,767021250,-3931.116358098391,-1502.3778757589746,5433.494233900561,-69549.53949216793,-21098.796481998874,2567863.3328447384,2794.5703,230.83063,   283,2444,   1117,5525,   5077,7516,   2831,2124,   3871,3561,   3766,3070,   2832,404,   1255,3167,   7391,6468,   4018,3799,   
-25.75937,20,0,0,16808556,0,0,491149820,-5576.8920604718,-2505.7241868034525,8082.61624153163,-89165.03897986685,-28773.48889155625,1293864.6236869928,3461.4602,308.80585,   4204,1061,   5086,6119,   3156,375,   7896,6862,   3217,6301,   8244,4345,   3306,3116,   1977,4570,   7276,308,   7265,108,   
-25.914026,20,0,0,21113161,0,0,554845570,-2999.7330337748717,-1082.3594518641953,4082.092488733775,-62595.58128616146,-18371.968674572745,957028.6110854348,2415.5098,210.38312,   390,3690,   4344,1478,   3666,3194,   4895,7124,   1881,862,   5156,539,   3718,6772,   1689,7658,   5794,3434,   2369,4702,   
-18.581778,20,0,0,13330045,0,0,342122270,-3336.1377296741816,-1308.1010355336782,4644.238765233878,-65542.7649541875,-18370.60047595867,542348.5352946372,3527.2603,351.81714,   8055,4404,   7342,6005,   3753,7856,   8200,8152,   6862,5120,   4326,7082,   7638,3910,   3408,514,   5153,3607,   2452,8397,   
-27.914026,20,0,0,12831559,0,0,390015260,-3567.296343187183,-1177.8738731276435,4745.170216323561,-70553.76651256134,-16562.989145310672,795100.5377294549,2527.538,267.66183,   3916,772,   4981,2355,   1144,7704,   627,4969,   1427,2755,   7212,3842,   6374,2563,   488,4421,   4783,6774,   6161,4245,   
-16.825083,20,0,0,19386307,0,0,651987500,-2630.1516094900053,-811.192886800291,3441.3444960951088,-45189.66178350277,-8258.576920314019,905519.4687948035,2685.8506,255.01967,   3430,5179,   261,5197,   4971,6509,   1336,8243,   3363,1174,   2504,2186,   981,2407,   785,7283,   7859,4987,   4860,4484,   
-16.84311,20,0,0,21985903,0,0,813857860,-3021.3015303816605,-1225.9281211666037,4247.229648966511,-57058.564892246504,-18505.016556141374,1183230.6055441159,3387.6504,272.3426,   7229,3230,   6724,4106,   6344,484,   707,5075,   3421,7423,   4167,6814,   5882,6642,   4967,7172,   510,8219,   5819,3071,   
-27.438051,20,0,0,15004668,0,0,247885840,-4511.96354888552,-1956.8792778157615,6468.842824444111,-72013.96040206582,-30446.57691244609,1609804.3126113354,2624.6018,250.9919,   6367,819,   1605,253,   250,5025,   2860,3967,   1777,1641,   4997,8231,   1913,1676,   5452,199,   6890,4591,   7288,4486,   
-27.751007,20,0,0,19983894,0,0,415953180,-2580.098532603019,-1093.9321692286355,3674.0307011021596,-46605.31143743111,-16975.34620086589,800051.1666729236,1679.4098,237.13052,   5801,4697,   4821,4376,   5442,4126,   4740,2775,   5875,2048,   6773,8075,   7603,1789,   6553,6409,   1625,6471,   3856,1318,   
-69.55084,20,0,0,21551950,0,0,399001400,-7888.643430481764,-2692.7612644633273,10581.404698551916,-138323.7206299431,-29834.617552990076,2727077.03024592,1988.8145,213.0175,   6060,5176,   3297,1780,   2425,4371,   4901,4206,   1189,4767,   281,4355,   930,1333,   5705,1670,   4433,5665,   3246,4560,   
-49.2176,20,0,0,14690235,0,0,462340800,-7399.497269894343,-2036.1283113548748,9435.62558543189,-121745.50427007492,-22134.810483195593,1645603.360223149,2473.6172,229.32317,   285,85,   6527,8164,   3303,5357,   627,123,   3559,7479,   7010,419,   734,5970,   6861,625,   1399,3041,   1950,1071,   
-30.915817,20,0,0,16037133,0,0,960300100,-4444.637985045209,-1441.2206450844858,5885.858633764884,-74063.48005707882,-15409.330148995665,1187214.6069124485,2395.65,240.62454,   7660,533,   1585,1108,   1766,2418,   7144,6270,   4519,4882,   1975,4395,   3224,7731,   1032,5975,   7084,3569,   6912,5503,   
-58.229366,20,0,0,17075655,0,0,616048830,-8212.820626381961,-2530.9739859630918,10743.79461325387,-134208.89175962307,-27691.80747427355,2834853.0497798785,2304.8318,212.67763,   3744,4778,   646,2146,   6193,8298,   3620,3396,   2907,5080,   270,1392,   3714,2175,   5336,8187,   6936,5419,   6397,885,   
-43.51887,20,0,0,7301503,0,0,146707120,-4398.045426108787,-1801.6289583871967,6199.674381993444,-72044.70536938783,-27849.428118263357,1370800.118043631,1655.4819,230.61499,   6649,2793,   4040,7112,   5504,2614,   5630,1439,   4938,886,   1976,6266,   4564,4882,   5762,2882,   8323,7874,   3351,1904,   
-59.499004,20,0,0,23388588,0,0,770088200,-14358.809563910027,-4317.978967597511,18676.788533715066,-209455.97025663173,-37175.37393586326,4482743.803448526,3520.3274,293.1889,   7234,3748,   3362,7874,   4612,582,   681,1049,   2395,1280,   7474,1665,   5607,6027,   7290,950,   737,1969,   5078,3578,   
-43.559082,20,0,0,14756555,0,0,435172160,-6240.699250326788,-2269.947282496598,8510.646533754916,-104840.04491153521,-32079.89150933504,1818580.2940710946,2406.847,249.57204,   2667,2181,   6894,2021,   3104,2440,   5263,7268,   4848,2454,   8300,7497,   2068,4493,   2087,2900,   7866,4601,   2500,4921,   
-22.208233,20,0,0,17846614,0,0,540989700,-3604.201641772069,-1265.6499241515403,4869.851566319626,-62275.5338772749,-17855.3235839207,1216733.252449686,2804.1643,238.98895,   1933,4581,   7479,3657,   1847,311,   658,6973,   6027,4811,   2144,6353,   2796,8208,   7673,5052,   5290,1341,   4770,2171,   
-23.695332,20,0,0,30665637,0,0,897691800,-4856.981820985615,-2481.184106821696,7338.165926170946,-74501.98803563631,-45277.986552012546,1387199.0568070093,3144.163,287.8618,   3754,1849,   4636,8377,   1416,8413,   8032,1114,   3939,4390,   1519,4572,   7905,156,   1645,6521,   3137,3236,   173,2793,   
-30.667545,20,0,0,16925230,0,0,356692130,-4475.458882761198,-1683.6588207890607,6159.117702043411,-68828.99499324296,-19191.642382667436,1850087.032564201,2244.3594,261.2745,   1781,6726,   1240,36,   309,1946,   4700,2295,   5255,5470,   6046,6525,   8266,329,   1166,84,   8380,7538,   2241,1870,   
-133.10693,20,0,0,18591782,0,0,669784640,-14587.070944057026,-6300.584748647524,20887.65568976937,-219368.01237847324,-82918.33109858936,4237013.735055525,1648.0586,238.79112,   714,7980,   3034,1637,   3291,6007,   6884,2639,   6563,1151,   1915,2053,   1167,1977,   390,5464,   608,4600,   8067,7905,   
-14.677389,20,0,0,17412621,0,0,753977600,-2273.9390538339717,-978.0615387407065,3252.0005932055547,-37520.57149321425,-16019.300461153885,915742.3277347106,2556.3518,244.11317,   3712,5736,   4294,6904,   6779,3430,   4742,7575,   7426,1560,   6577,4034,   995,6739,   2078,2236,   3691,8038,   5180,2738,   
-36.09936,20,0,0,12191171,0,0,496053570,-5440.940037882188,-2281.480294581269,7722.420332472471,-105392.29550577834,-34737.476077962805,1283662.7110572585,2919.5059,288.18515,   3498,2061,   4168,4104,   3555,3992,   5357,6289,   8374,4137,   7911,3780,   7907,2771,   6593,3413,   3686,4565,   3294,8297,   
-32.827915,20,0,0,22487236,0,0,588882940,-5370.016474395083,-1767.8461805240222,7137.862651687592,-89077.49583854305,-21369.42860736086,1854592.064573882,2713.4678,246.1713,   1265,7744,   3649,5002,   3010,6316,   1057,2864,   8334,6589,   1773,1006,   7855,5328,   4407,1651,   1568,190,   3349,2786,   
-6.716717,20,0,0,6751484,0,0,240248610,-1319.6777896323558,-887.7847198886151,2207.462509120272,-19657.723064715763,-17588.65391895689,613642.0464120732,2926.6863,270.9055,   6508,6888,   7636,3288,   2085,2796,   4562,6660,   145,7101,   6986,7561,   4744,5318,   1473,4189,   6847,7601,   1093,5674,   
-41.938232,20,0,0,7731710,0,0,129855656,-5671.889926700213,-1714.9784555728409,7386.868381783817,-94339.72280136574,-34948.49846718731,927694.2968457836,2249.4922,211.27298,   2935,2493,   6390,1785,   2364,6905,   4360,2579,   6799,4942,   1844,3496,   1216,507,   1789,2812,   107,360,   2917,213,   
-24.62029,20,0,0,20554436,0,0,445271460,-3070.7687148990385,-1355.9589578203431,4426.727671742504,-63087.41254767721,-18944.15836592272,785003.3949378155,2562.4155,242.21964,   1754,2833,   2719,1233,   8039,2647,   4697,2536,   3855,218,   3239,2402,   7532,6111,   8287,4015,   498,5851,   924,3616,   
-17.73318,20,0,0,16535251,0,0,524246820,-2882.992581658204,-1286.4882406194204,4169.480822766411,-45895.60486389662,-12618.689502229192,950297.6852399496,2588.1206,266.07263,   6872,1983,   8296,3639,   5256,3489,   6345,4237,   3529,7096,   4081,6487,   4684,879,   3920,101,   8209,5156,   2182,8152,   
-35.00523,20,0,0,12383995,0,0,274589950,-3586.1244923699164,-1276.2676990110929,4862.392193729555,-65777.01296450221,-14549.791553262949,739675.3768150305,1879.0625,285.60272,   2207,1823,   7159,6581,   1702,7878,   4399,3541,   655,6209,   2314,2692,   7871,7736,   1777,8206,   2973,7515,   4413,4549,   
-43.220165,20,0,0,26137656,0,0,734918200,-5135.823528186018,-3201.5809723774646,8337.404510090108,-92195.23867439773,-71564.75141257528,1641172.268795153,2133.1533,219.97069,   4737,460,   7442,5194,   4572,5188,   6154,6653,   2191,8186,   4241,3777,   3669,1207,   1409,5048,   3260,1714,   1937,5814,   
-25.911156,20,0,0,9473088,0,0,191281020,-3561.020158171068,-1863.0381581870279,5424.058314459818,-68501.69141822419,-48290.31057345059,1678897.5644672406,2643.7144,226.49768,   7526,2804,   3581,5755,   4782,1389,   7051,5383,   7538,4149,   5563,693,   743,6069,   3415,1746,   2817,1965,   2009,4949,   
