score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,
-35.926968,20,0,0,21498985,0,0,773174700,-5010.200053615366,-1693.9685999826515,6704.168656870284,-82797.66669673708,-18009.006346927257,1516532.497251684,2304.6104,291.03015,   1610,2323,   2388,7408,   4348,385,   7411,8020,   2179,7795,   6754,4367,   4170,2195,   6814,2355,   4986,8154,   1085,6086,   
-30.392471,20,0,0,11919840,0,0,289238600,-2937.988779894017,-1007.8449459048376,3945.833724855693,-60584.78734116444,-13361.12063979175,550761.1258120738,1993.4144,249.73303,   6172,5514,   7565,6071,   3717,4723,   4336,7332,   6858,6850,   4251,1787,   5298,1842,   2280,5509,   297,4649,   1694,7012,   
-9.604519,20,0,0,15003313,0,0,555823740,-1577.4190930830719,-716.4563767925919,2293.8754691836107,-28864.996768809848,-8828.959045021174,478932.1346484313,3005.3557,264.50455,   3677,2521,   6475,5178,   7069,5236,   6725,2964,   8022,64,   7535,5419,   6548,1178,   1695,4531,   3194,4753,   3691,8061,   
-107.82471,20,0,0,24468488,0,0,540154050,-15023.41485033706,-4997.05980981055,20020.47466179152,-250656.64813406975,-65407.983100406185,5406104.746281648,2324.668,273.23303,   4485,79,   1162,3764,   3543,4967,   7504,2327,   8351,1305,   2058,336,   6460,2508,   2409,3651,   7474,2386,   7437,6917,   
-22.500809,20,0,0,7628828,0,0,140553660,-2459.0959440135516,-873.8521781764774,3332.9481232231687,-41810.67770605596,-13356.420771126961,715660.695035243,1858.1854,265.32108,   6433,1372,   7745,6793,   7751,7267,   3674,4119,   146,6184,   2314,3979,   958,2068,   2527,3598,   1359,2710,   1634,2102,   
-5.8499756,20,0,0,7421141,0,0,225360850,-738.3768206644721,-606.7332068952024,1345.110027554637,-14822.008663046236,-17963.387664064874,288769.07731261896,2533.6873,240.6945,   6167,4397,   3048,6717,   6442,7198,   7395,4039,   7205,6479,   5493,807,   5752,5210,   1627,3112,   769,2804,   4449,4712,   
-45.004547,20,0,0,18964834,0,0,646524860,-5670.25833359212,-2353.471232312871,8023.7295717610905,-94938.13089451865,-50640.11973896939,1843202.2504599304,2109.5232,256.42102,   1292,3385,   2180,2166,   7426,6514,   7814,4391,   8417,7246,   2292,4764,   752,5335,   749,2036,   6759,1027,   350,552,   
-50.197594,20,0,0,22844358,0,0,970714050,-7195.752972723116,-2259.834367295278,9455.587341634833,-111826.45360723035,-33120.65810707871,3398479.5368765723,2227.7253,281.9909,   8307,8071,   5349,2102,   691,1507,   6663,4184,   440,7850,   2828,6990,   6696,5358,   809,2781,   2216,881,   7726,8364,   
-32.592697,20,0,0,26261678,0,0,812950400,-5037.983128464725,-1623.628251556628,6661.611383713898,-90087.80940295772,-24356.76437270251,2033799.4885384322,2764.049,283.28482,   7819,3004,   4058,8395,   4187,728,   55,417,   4460,8027,   4789,8177,   2453,3896,   4840,1657,   6472,78,   1475,5919,   
-10.580587,20,0,0,18737529,0,0,536500930,-1872.4529417553156,-758.7969553831072,2631.2498961521937,-34287.958164083604,-11550.542088545073,712913.0012974432,3240.6477,300.80762,   8286,3630,   3950,566,   4417,3738,   6503,3829,   4525,6404,   8255,5877,   1736,422,   1168,5303,   4012,5390,   6351,8398,   
-11.820308,20,0,0,24301443,0,0,910999740,-2444.2136003216206,-841.929473667018,3286.143074790911,-36291.6477963015,-8577.361139815232,1006715.3784371319,3070.2795,280.56714,   1451,6246,   8159,849,   3061,3087,   4536,2800,   518,7587,   4745,2138,   7841,1807,   77,4189,   7490,3492,   3977,449,   
-44.145245,20,0,0,10394048,0,0,227656980,-4827.1788884497355,-1699.3660826825317,6526.5449717518395,-77786.23280397432,-18441.20664544944,1539267.591044036,1762.0524,272.66452,   2661,4662,   4327,6491,   8208,7347,   6440,2030,   2727,7973,   6080,1081,   2162,1513,   4467,2040,   3906,3101,   5940,1330,   
-29.032818,20,0,0,12266891,0,0,406212500,-4130.221662515499,-1611.0387431912316,5741.260406770095,-78586.20270354535,-26740.47834263669,864410.5907632224,2706.806,264.63263,   7637,3703,   3311,5373,   1659,6116,   6471,8365,   345,5415,   6249,520,   1412,5901,   5736,5225,   1918,1668,   1077,4149,   
-44.434895,20,0,0,20320156,0,0,554517900,-5283.590816788268,-2239.1101457387267,7522.700961913273,-97634.20653155493,-36494.023911774515,1381467.327371563,2197.2417,214.27219,   5082,2505,   72,981,   1506,3663,   8411,6328,   5775,6472,   282,4388,   5987,2646,   1247,7394,   1350,7389,   4832,2091,   
-36.919006,20,0,0,16693217,0,0,664641600,-6225.406901580754,-2103.774653488343,8329.181553983282,-102903.04294375109,-24822.476372916724,2186946.874952606,2787.2646,225.68376,   876,6511,   1685,5748,   1723,5560,   8105,4696,   4213,7677,   121,2238,   2024,1790,   4684,5132,   3630,2329,   3867,6432,   
-6.9499574,20,0,0,12660271,0,0,405666300,-1022.2244002278251,-797.0019138403592,1819.2263124883527,-18752.512435961034,-16582.543084229656,403112.88995034614,2698.2197,264.7577,   6141,143,   2589,2309,   5133,1860,   2968,7202,   4654,6777,   3874,2965,   5271,7421,   3273,7006,   820,2760,   7693,4382,   
-11.380796,20,0,0,15250058,0,0,747231400,-1904.7697364911214,-1091.9536804362585,2996.7234142428847,-36546.0805395553,-21208.078474578615,402086.09836415976,3211.206,272.9067,   3993,3714,   2114,6534,   6350,6480,   2364,4197,   6398,4550,   3763,7456,   3522,6836,   4385,732,   3922,7812,   615,8299,   
-16.46315,20,0,0,4294521,0,0,93425536,-2130.1791513934786,-770.1911491100698,2900.3703015842652,-39734.57511532598,-8488.155428474405,757228.8449258858,2413.5461,251.45247,   2592,903,   42,5871,   3803,5592,   5403,3038,   6953,6113,   4312,870,   3072,7920,   2438,2426,   6465,4491,   4394,7088,   
-28.942707,20,0,0,25864952,0,0,762116500,-3933.132978636629,-1037.257746832924,4970.390724860714,-66934.22447404145,-10978.10474336147,1303610.1535647027,2312.6458,290.76334,   7931,7207,   803,103,   3013,4854,   7878,6871,   3035,2540,   3084,1444,   2144,7830,   1789,3090,   3672,4678,   2730,758,   
-61.02509,20,0,0,38807662,0,0,1.0088267E+09,-8843.290942413061,-2733.4595189469082,11576.750460769998,-155488.264541871,-32460.316701355005,3990330.992875783,2547.94,237.12328,   1077,7762,   5679,284,   238,2893,   4384,4037,   4398,1959,   2703,7866,   3417,1962,   367,3821,   99,8374,   2857,7385,   
-36.13858,20,0,0,19249471,0,0,630024600,-5551.159447545974,-1815.150109901505,7366.309555290416,-97585.91885042621,-21548.7080136678,1442721.4469537355,2700.3252,236.40526,   6149,6967,   2,4412,   3029,2868,   7161,3678,   6131,7783,   7190,1786,   1760,3635,   6011,169,   1527,519,   8301,120,   
-49.78903,20,0,0,20799950,0,0,567240500,-8249.858377559513,-2416.897824483758,10666.756202491179,-142121.41091376956,-26037.573434535992,1430022.121367525,2854.4724,244.98723,   469,3841,   2472,1076,   8272,3653,   6462,182,   7462,6404,   2991,3733,   1821,3781,   3044,2545,   7759,1267,   5691,5805,   
-27.764496,20,0,0,17740401,0,0,661112770,-6005.626189646704,-2808.3380906497414,8813.964279298654,-92407.69658233451,-40777.17487490545,2102675.1963675357,3328.2686,309.83188,   4167,706,   6342,5051,   3204,917,   6106,8218,   4386,198,   2293,8015,   73,2737,   6915,2308,   4494,7362,   4575,7811,   
-68.529564,20,0,0,16040985,0,0,612871300,-12035.159765866207,-3464.329682306765,15499.489452430193,-209715.33380718125,-67334.17618187338,1809925.8231928737,3060.2168,264.84064,   4842,6978,   4651,8162,   4791,3457,   8400,6414,   590,3466,   845,260,   3263,2495,   4388,8199,   5934,5857,   6308,7355,   
-25.506836,20,0,0,22468465,0,0,725851260,-4194.3146504329425,-1795.6362938242748,5989.950940821353,-66478.19891652444,-22756.76192512832,1473572.407161499,2606.2893,275.3633,   5983,6679,   4232,7263,   4110,3411,   3660,7520,   5302,736,   6486,397,   5127,6316,   963,5625,   4490,6616,   259,8183,   
-21.631428,20,0,0,31418139,0,0,1.1764586E+09,-3071.5642799144293,-1061.9481229726068,4133.512401341693,-54850.88990737369,-12718.229957806738,1286219.6829794305,2535.7036,234.37683,   953,8128,   7627,919,   7788,2033,   4752,6013,   6784,7152,   4809,7073,   1054,5656,   1827,6598,   2746,5823,   4051,1379,   
-8.642371,20,0,0,25050523,0,0,772136900,-1717.0692006525394,-833.412633235694,2550.481833162358,-27408.647620595893,-12631.014249665463,536394.7435218754,3171.4268,289.29755,   8233,880,   1112,8290,   5416,448,   3568,5383,   1531,7199,   3708,7754,   5598,6560,   6402,6291,   7488,3313,   7910,2077,   
-3.0540113,20,0,0,11977088,0,0,588660160,-564.0707843139828,-224.21097186004994,788.2817563638608,-10079.57492227021,-3448.782176332766,191362.39875389307,3300.438,324.45203,   7095,6082,   736,6586,   4362,7849,   7779,7907,   4488,2801,   2878,7102,   2564,7316,   8386,72,   7015,7773,   3938,7340,   
-46.978558,20,0,0,7107113,0,0,183742370,-8245.889068623912,-3479.037268924573,11724.92633488335,-108773.48853699696,-39672.41221631974,1454662.519735104,2315.386,293.34213,   6901,7804,   4482,8020,   3443,5491,   1475,2929,   7690,3972,   7545,7869,   6349,1974,   2720,2150,   144,2961,   3927,6003,   
-17.821611,20,0,0,16444168,0,0,918964500,-2679.547656191897,-998.2326916523593,3677.780348671911,-45938.05032693443,-12150.005754314285,826648.7249238928,2577.6597,305.25693,   1104,4097,   895,7166,   4320,5042,   5190,6718,   6610,6329,   7711,8151,   7810,569,   3612,7726,   1600,1151,   3142,7307,   
-89.09175,20,0,0,2390618,0,0,44535972,-7207.1580388562115,-1609.8915808191841,8817.049620116868,-134263.36566189455,-19467.468635104608,838735.0456849583,1507.0234,181.34073,   6374,4850,   216,515,   3691,3445,   753,590,   4595,6235,   8364,4054,   3845,6371,   6236,2803,   6909,5751,   3699,6836,   
-38.671875,20,0,0,22682252,0,0,940264300,-8967.99937782164,-3707.8694848645778,12675.868866642937,-152783.53512546315,-59662.74400665352,3403629.0502714682,3950.766,310.38287,   301,3192,   4754,1361,   4697,7830,   59,5779,   6798,3429,   550,7428,   8254,5056,   8065,4690,   3880,379,   3475,874,   
-42.46282,20,0,0,8045398,0,0,256697700,-7016.553268656424,-2020.210521219529,9036.763792384874,-107483.73084291893,-18529.78670216415,2614197.5726395426,2531.2437,236.83723,   4289,4599,   2122,375,   6400,3657,   4305,1438,   2769,808,   817,4284,   5887,4742,   7005,3181,   95,7291,   4254,4296,   
-34.27661,20,0,0,21222728,0,0,578633900,-4932.121545103223,-2001.5342160002424,6933.655760025306,-88924.66050998698,-37576.68943243009,1927211.8971645336,2594.3247,257.8388,   3386,3410,   2228,1166,   5684,936,   4235,7225,   6742,1545,   7359,6530,   2276,2825,   2547,4137,   1070,4379,   3396,1039,   
-38.63615,20,0,0,11904169,0,0,443218980,-4926.330067302937,-1550.6505501608572,6476.980617220368,-86271.86558195612,-17468.118988984428,985544.3495948839,2232.9312,223.6852,   3525,7056,   3009,5989,   2611,4701,   1541,3512,   6486,4884,   4595,5024,   4560,7614,   5923,879,   2371,955,   3126,5464,   
-129.57169,20,0,0,22952192,0,0,681379970,-14742.3804380003,-5383.10245164945,20125.48288911921,-223182.92100055784,-57779.89687380239,3821859.2203859026,1722.4667,212.252,   7858,5516,   3132,1223,   1885,2723,   2008,3062,   2194,2868,   2110,4151,   3895,3214,   771,4766,   400,4674,   6991,982,   
-13.916987,20,0,0,19385017,0,0,896697600,-2852.2160313828103,-1168.175632215987,4020.3916620079,-46309.394816424436,-17045.741396748763,1371289.3577646003,3327.5444,267.90073,   7831,722,   738,1857,   5386,2334,   1969,3097,   5337,1668,   1765,115,   1253,6368,   1617,6444,   3924,1785,   4103,8324,   
-22.830578,20,0,0,7560751,0,0,131666336,-2475.8529680508004,-1752.554560438466,4228.407531009123,-40848.10055920555,-37314.25742519392,966501.5552560198,1789.1838,208.6383,   2693,6914,   1318,3617,   2773,443,   1129,1346,   6843,1157,   478,6132,   2400,2143,   6069,7135,   4777,1274,   4273,7987,   
-19.297533,20,0,0,19078148,0,0,485770700,-3708.0144372084874,-1387.9581169329983,5095.972553837451,-59286.60975234425,-18494.51154119416,1718830.3778306737,3072.2378,263.97174,   753,7347,   6160,526,   1102,1994,   2898,5963,   1596,2762,   842,7050,   571,7102,   6725,916,   7840,5556,   7520,4942,   
-75.139244,20,0,0,20048461,0,0,853288260,-11777.12616608707,-2817.7070838147424,14594.83324510647,-188109.6491413134,-38332.12279910339,2935725.1225584703,2503.4807,258.49432,   1204,623,   4689,4179,   1189,4069,   6151,7545,   299,2918,   1666,2649,   5948,4552,   7570,3781,   753,791,   2515,778,   
-43.962906,20,0,0,20113783,0,0,575650560,-5622.694434309632,-1778.0116603967679,7400.706094851969,-96083.56039320468,-19110.252872547495,1475413.9125902338,2185.5598,274.15823,   5981,3602,   8185,4080,   315,1864,   5561,3733,   3854,5152,   7731,7657,   2190,7766,   6782,130,   2657,1981,   7773,5469,   
-17.522284,20,0,0,9109258,0,0,313084800,-2965.070627727708,-597.4314510814315,3562.502079530286,-48278.670194768514,-5579.385683824556,382969.6038490166,2755.273,258.86288,   4279,3789,   5664,7114,   1096,6628,   1102,4454,   7967,2943,   162,7048,   3041,6741,   7397,6038,   873,609,   3864,7760,   
-17.961351,20,0,0,10360056,0,0,395121220,-2341.5530790996077,-763.0792564501762,3104.6323360304714,-45422.31577320572,-7878.55195916841,493245.1291693026,2528.8918,237.04597,   6943,2417,   3691,3582,   3622,2445,   459,6617,   6206,7440,   1124,7208,   1454,5481,   4935,2191,   6374,1070,   2984,2122,   
-76.06324,20,0,0,17515227,0,0,553744450,-10348.134582391087,-2929.2252627094317,13277.359847621006,-158356.4425893705,-26342.037125917457,3299697.430210192,2081.905,201.4584,   762,1107,   4202,910,   4990,683,   4615,3884,   369,743,   7692,2048,   6552,12,   6961,1861,   98,2081,   3492,7086,   
-22.011406,20,0,0,6256671,0,0,120510600,-2130.974653397761,-744.6567627166285,2875.631415766246,-37934.2231191384,-10240.216774191726,780987.9033488906,1723.3894,223.24434,   6169,2920,   6684,526,   1819,1390,   5593,5995,   1806,5205,   8100,8239,   6061,1741,   6998,5836,   6651,2780,   7027,2938,   
-24.94197,20,0,0,9608181,0,0,204188000,-3074.9277282581584,-1154.299209900999,4229.226939308196,-49030.13987717403,-13057.52177017147,1020327.7103208858,1965.7686,252.0134,   6265,5010,   6248,5462,   8184,7512,   655,1442,   6955,3073,   2093,4292,   6014,4333,   4389,6277,   2859,3675,   7527,3600,   
-227.79631,20,0,0,25675548,0,0,476127200,-20985.920829897517,-9343.779662507777,30329.70050738036,-372832.0334036716,-161822.64431554242,4935794.75016071,1636.6904,208.62587,   3525,7056,   2078,3599,   1079,7889,   4422,4811,   1449,1125,   3645,5753,   3490,553,   821,1158,   5108,1221,   778,2742,   
-67.1834,20,0,0,8313902,0,0,297802400,-5183.478084712397,-2538.4151833909536,7721.893265388527,-98527.82375407827,-51840.33888765578,1239435.611682338,1466.5499,238.29544,   734,4150,   7475,7168,   3111,3807,   2224,1727,   5788,721,   2977,2976,   3689,3427,   7848,7645,   2932,2648,   4383,294,   
-11.236606,20,0,0,23174263,0,0,806014100,-2933.340863573642,-1562.4069149221498,4495.747780890719,-38235.24103660699,-24849.02761224699,1218769.9389672303,3402.7395,283.52505,   3089,4280,   8429,5830,   7863,4776,   802,5461,   3512,3231,   1169,1637,   2896,4784,   2866,7810,   8016,3345,   488,5707,   
-49.384254,20,0,0,21617667,0,0,631084030,-7678.879496476952,-2583.647516541938,10262.52701219001,-130847.41396134326,-39791.0461646877,2628921.5199426664,2649.5776,242.22603,   5664,2695,   7458,728,   6584,669,   2063,62,   1140,1612,   6662,2459,   5274,484,   8089,4889,   4157,1645,   7741,6771,   
-34.63044,20,0,0,28607210,0,0,683584960,-6524.078315911203,-2337.6697944749317,8861.7481079654,-95796.0937825615,-23836.742617240994,2436152.119916132,2766.2397,304.68765,   3005,5199,   6651,2556,   7987,1339,   80,7341,   561,37,   8064,8022,   2160,7112,   3065,393,   5257,7700,   7681,7194,   
-16.003113,20,0,0,7374515,0,0,128324320,-2252.6345194035803,-859.4295126116274,3112.0640328812574,-37330.25136309936,-11926.271595782911,835075.8498060193,2332.6868,198.32794,   2712,739,   4320,1900,   5005,7145,   4799,2412,   5130,6412,   3653,6371,   4040,2152,   2701,465,   4480,4902,   1176,5244,   
-39.107433,20,0,0,17639771,0,0,488847400,-5902.862288131608,-1638.9748608520574,7541.837148250321,-109167.64779647905,-18833.392015945643,1997486.232509643,2791.4807,268.5996,   589,3158,   7937,1102,   1984,7075,   299,6598,   5854,7695,   8067,4892,   2399,547,   4058,2266,   879,4751,   5987,842,   
-52.414566,20,0,0,17180442,0,0,540778900,-7684.688402787647,-2673.1388498790775,10357.827255681997,-132812.1835992173,-30318.064228899246,1059980.2659076264,2533.8794,248.23325,   4976,6103,   2210,2584,   4820,1692,   3981,7,   4410,2600,   4349,355,   6524,2436,   6605,7990,   1238,3217,   8352,6365,   
-53.33404,20,0,0,21450697,0,0,591830850,-7293.43378462066,-4872.048087477252,12165.481875098745,-131012.44799412135,-151970.4898101026,3863819.752158754,2456.4507,281.61453,   6845,6637,   4994,5871,   6780,7196,   3971,3493,   6530,435,   8022,8165,   7351,334,   268,2921,   947,5352,   4717,291,   
-43.05479,20,0,0,19098200,0,0,659253570,-7420.7159444595,-2434.1029047939332,9854.818845180038,-121304.00484330888,-26905.067625239517,1673751.9288240827,2817.4333,246.31932,   3094,292,   2187,3254,   3345,7712,   6804,8398,   2377,4503,   1027,6097,   4834,8057,   2432,6774,   1109,4775,   4239,6060,   
-22.366991,20,0,0,23099841,0,0,592049540,-2858.188727578959,-1369.5617628876398,4227.750491060003,-53822.532010810304,-25347.08029908309,1096164.8386012842,2406.3376,243.76993,   6156,487,   1912,3974,   3013,4620,   1440,6189,   2168,3683,   7043,4322,   6935,8060,   3271,6553,   4449,1740,   2525,7504,   
-58.81443,20,0,0,26743080,0,0,923543000,-9026.677215840802,-3418.98732005444,12445.664534637443,-146775.94422069876,-47864.6436667341,1864471.5982453374,2495.577,236.65617,   391,4009,   1115,2027,   7844,1925,   3330,7729,   6338,1929,   1811,4608,   1112,7093,   2571,2606,   6816,6648,   240,7161,   
-80.7253,20,0,0,24886612,0,0,560249100,-7066.646499005592,-2207.578008580464,9274.224509075175,-123618.85235538916,-24173.381394070104,1465243.991390578,1531.3519,255.19081,   6272,615,   6230,7130,   5895,5141,   7597,5210,   4786,4314,   2325,7805,   2249,5171,   5668,2147,   7808,8320,   4566,1088,   
-34.387985,20,0,0,22340598,0,0,696255300,-7367.460465597492,-2892.163611527139,10259.62407588926,-116485.78018185102,-60957.762339732595,2245690.188606731,3387.3977,272.2107,   1289,2146,   8286,238,   1872,2435,   3209,8278,   5489,664,   8173,6236,   1499,3799,   1232,8212,   6214,2421,   4567,2702,   
-34.19162,20,0,0,26787682,0,0,742664200,-4539.370538100947,-1537.0465525674038,6076.417090344893,-73368.0973854136,-20356.00229297228,1618573.235667501,2145.7917,206.47495,   2763,6555,   2943,2023,   8040,2442,   2358,4376,   1424,423,   3234,6931,   2082,7587,   5872,4125,   764,5992,   5258,3460,   
-4.16659,20,0,0,19278457,0,0,1.0501777E+09,-863.2008787101028,-416.41756539655523,1279.618442036048,-15775.506167708145,-6673.864034481744,370255.0859522548,3786.191,331.84775,   1931,7754,   8157,4121,   4577,4524,   6305,6885,   3938,5892,   4368,5386,   3753,1863,   6761,3169,   7639,6262,   633,7865,   
-4.99374,20,0,0,6942713,0,0,340367700,-705.5886830716192,-271.00733160265054,976.5960146078472,-13871.096492738638,-4425.199607090776,107795.36148817328,2777.697,284.12573,   76,7269,   6854,5065,   5866,1242,   4154,2348,   6363,5543,   7447,222,   5599,1107,   771,3444,   6834,7258,   5882,3516,   
-26.70646,20,0,0,15368881,0,0,458015460,-3221.8173453288464,-1234.272556724027,4456.089900829916,-52126.11546052138,-14246.511234277363,1438139.8379515414,1951.8168,187.68178,   4572,3909,   438,3967,   4490,6283,   3178,218,   826,2702,   4921,2938,   5358,5828,   3384,3098,   900,3091,   6690,3334,   
-13.768674,20,0,0,4797409,0,0,253661700,-2055.364678589505,-1134.7169163315978,3190.081596674424,-37115.752396215634,-24090.12003465133,602571.0150044403,2695.6665,263.05685,   370,3957,   522,6831,   6881,4146,   8223,2646,   1092,3316,   4770,381,   379,5553,   3293,4603,   6830,2886,   574,8019,   
-50.35827,20,0,0,17777293,0,0,483280320,-6427.67222686988,-3735.848259732261,10163.52048363801,-114565.41573953367,-98501.5669327985,2382836.791536033,2275.007,231.84445,   6500,3935,   1522,3661,   621,4509,   3299,8206,   6158,6109,   2544,3743,   567,2547,   3146,615,   3386,2042,   5521,344,   
-17.376432,20,0,0,8245938,0,0,353625000,-1779.3959879817648,-1193.9311143008545,2973.3271043036702,-36659.2758157734,-37419.99538661921,513305.59507704957,2109.7126,249.93083,   6496,532,   7562,5946,   6367,4540,   2558,8241,   2535,7217,   4703,6449,   2516,7107,   5270,4870,   2434,5297,   6210,2372,   
-79.03297,20,0,0,17166333,0,0,383984380,-7639.010992452541,-2058.2375691074617,9697.248568747094,-133277.65688339216,-27509.885381719854,1493379.8373563178,1686.3552,177.93213,   847,16,   4923,3418,   771,1027,   8249,6267,   2407,2677,   1216,4788,   5800,230,   1522,5968,   4809,4012,   5729,4516,   
-57.808643,20,0,0,21368289,0,0,466969220,-10123.678284200196,-4383.633576694334,14507.31186410738,-179028.1564198029,-89248.20682111086,4335540.679184888,3096.91,270.39792,   1950,3494,   5671,7377,   1406,4530,   1226,1896,   5713,6711,   6616,6525,   4268,3149,   7933,6479,   4044,4143,   5174,5340,   
-28.434254,20,0,0,25660849,0,0,818599550,-3243.057683098143,-2176.674947938253,5419.7326295665125,-64047.21743994466,-57436.6557928729,1510861.4973716892,2252.467,252.4382,   4726,4726,   5833,8293,   6000,8350,   649,2286,   5584,7738,   60,6858,   8003,1693,   421,5788,   2780,5981,   2012,4677,   
-54.908073,20,0,0,15503875,0,0,445534600,-7985.171735346891,-2943.394934662165,10928.566671808376,-133527.55098469666,-46135.37806884197,2572212.799610402,2431.8381,248.26692,   8236,6353,   554,4131,   4496,3127,   519,2651,   732,3479,   1923,665,   7273,389,   8225,5660,   6096,5814,   1377,1491,   
-24.520124,20,0,0,19213653,0,0,721834200,-3721.805456171216,-1106.1993775036572,4828.0048355340605,-58097.404590084254,-12162.989684942144,1389448.0995415777,2369.3765,225.3177,   3881,7376,   4747,6410,   6651,8194,   6957,2575,   2727,2144,   3698,6499,   2131,496,   5539,6809,   4171,1702,   3796,2873,   
-25.215675,20,0,0,14956169,0,0,654991000,-4601.447414820225,-1132.5822338567948,5734.029647515009,-69209.01492176,-10365.370425891033,539701.1422539924,2744.6821,311.43588,   7831,6433,   1553,2105,   5815,7830,   8020,7614,   1903,3196,   8128,5402,   4604,521,   796,860,   1606,2579,   5916,4738,   
-8.52853,20,0,0,20744816,0,0,639525200,-1281.8909889606125,-427.6735861614431,1709.5645752003695,-23898.032145303503,-5507.827630387201,695738.5136988314,2802.128,240.64694,   4605,6380,   8359,7024,   8216,3860,   6970,6777,   3286,1416,   1489,4394,   2017,6940,   2096,5883,   5822,2641,   595,7256,   
-13.696835,20,0,0,13416405,0,0,607348700,-2777.736097261152,-917.1693109265672,3694.905411239908,-43991.65121615204,-9113.746251901897,524595.253951703,3211.8115,286.0394,   173,7779,   671,7967,   2452,6732,   1895,1609,   8135,4678,   5202,1591,   4222,7493,   6703,1450,   6510,2965,   2325,1954,   
-27.988739,20,0,0,11069898,0,0,372223000,-3373.9347846728347,-1451.5347925118313,4825.469576868328,-58822.36087706547,-21560.55887548573,1447932.9221830498,2101.6438,200.61783,   860,1243,   4327,486,   1707,3734,   3384,6100,   6861,3349,   3474,7400,   1984,7095,   4565,5261,   5708,392,   4572,1484,   
-133.72073,20,0,0,21656230,0,0,744857300,-15742.049450382343,-4473.134991898414,20215.184439299705,-302077.5581637745,-54695.01827939968,2586482.9659765414,2259.018,224.80351,   1964,5360,   7077,7044,   4649,8333,   172,2960,   236,645,   7809,2857,   316,7076,   6396,7365,   3451,185,   6259,7153,   
-6.349269,20,0,0,4913910,0,0,131300416,-1356.406426677879,-553.3066860919163,1909.7131127546409,-21043.964781625316,-6902.348411011728,589732.3707166855,3314.3918,295.1211,   3347,4230,   3184,4786,   1204,6238,   8043,5562,   2927,1441,   4177,6117,   6828,840,   8425,3935,   2601,5719,   4272,1810,   
-19.985424,20,0,0,15074882,0,0,637180100,-3289.8146004488804,-1199.8725516172008,4489.687154980324,-50078.67114775364,-12081.922792015075,1051476.344314941,2505.7598,206.06989,   3561,424,   5864,6215,   3975,616,   7083,3343,   699,5635,   1810,5523,   2569,5854,   6573,6169,   2176,2291,   5839,6847,   
-9.682545,20,0,0,13449193,0,0,815680300,-1748.8632683559135,-617.8326692144999,2366.6959364266872,-27180.740255873825,-8004.433206884647,574362.2497235019,2807.1897,250.83183,   289,3045,   32,7230,   4904,1692,   4464,7912,   7086,2460,   4764,6167,   4348,4449,   3591,2922,   6802,5405,   811,587,   
-54.01541,20,0,0,17681215,0,0,649862700,-9340.31716819317,-2665.437864244904,12005.75503705387,-152448.1038829715,-26552.81674721161,2558845.810368418,2822.3076,240.10168,   7590,4700,   4863,5728,   8067,7089,   3548,974,   2703,2256,   1759,310,   8316,5860,   1520,516,   392,7069,   1311,2283,   
-14.425575,20,0,0,25843578,0,0,797317760,-2742.2429250731957,-1102.581600873429,3844.824524874245,-41038.402204026825,-14078.46535417913,973531.9517342633,2844.8364,246.9028,   4587,7607,   4692,6674,   871,4078,   1174,6555,   2262,3650,   7803,5206,   1479,5252,   7693,4025,   6618,2740,   7598,6250,   
-12.997248,20,0,0,17008530,0,0,473428100,-1672.0565091561214,-530.2310215948219,2202.287531189775,-31305.104972295194,-7195.135386900646,376068.09705405677,2408.595,248.7197,   6579,3490,   5208,4830,   701,4454,   6287,6923,   2929,3075,   2529,8169,   4094,6963,   4436,8418,   8,6624,   4856,3988,   
-8.865891,20,0,0,17697765,0,0,756338560,-1620.7547782817417,-610.5351842383778,2231.2899636989528,-28019.799974061312,-7500.9925068304865,658959.9545598092,3160.4043,282.53546,   5915,5428,   7147,7488,   2888,4988,   7266,3063,   6603,5930,   2333,6088,   7907,3496,   4139,1096,   2399,8297,   5972,4853,   
-13.818159,20,0,0,33686041,0,0,835346700,-2206.290965226408,-963.4398214156711,3169.7307861691374,-38462.18667005267,-17795.444580252755,1036030.4840693603,2783.4524,261.00983,   6226,2686,   3626,7622,   1120,8070,   1112,2952,   815,7710,   4017,8430,   6319,3609,   334,1150,   4779,6156,   1941,4149,   
-81.58155,20,0,0,5371766,0,0,64093780,-7819.004032325808,-2983.0137732351395,10802.017807335844,-139061.81522659273,-67497.21714127966,1544834.1406222086,1704.5743,214.02953,   5623,3223,   320,5434,   742,4877,   261,597,   2823,3339,   6019,146,   652,3,   6198,3228,   1802,7960,   6367,3254,   
-4.922634,20,0,0,20128443,0,0,526798660,-866.9531950479895,-262.5559003907805,1129.509095556146,-14886.928543113516,-2828.6420768226403,323364.74306412996,3024.1794,264.30637,   3875,4314,   2248,7329,   1913,2339,   8204,4297,   3161,2988,   4753,4679,   6355,1823,   7665,3003,   2366,6628,   6879,4679,   
