score,deltaLkRoad,deltaDjRoad,deltaTotalJobsCreated,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-0.002557537,-5863.83924212463,-341.8433819148975,-1274,229.27681,-568,+607,-853,-2838,+3063,-3224,+4400,-4909,-5836,+7837,
-0.0057422644,-18566.034953142425,-1270.175114898312,-3474,323.32254,+1630,-2560,-4000,-4201,-4914,+4922,-5046,-7033,+8216,-8435,
-0.022884794,11858.791124603129,1026.355789875261,2078,266.84198,+707,+1396,-1898,-2107,+2465,-2751,-4178,+4221,+5072,+7906,
-0.0057232482,-12097.585873035041,-1231.277156193138,-3859,211.37624,+40,-632,-1751,-1828,-2213,+4824,-5768,-5893,+6085,-7604,
-0.008454363,-23634.290513491298,-1720.8788505841082,-4928,279.55142,-1005,-1877,+1906,-2013,-4298,-5137,-6607,+6613,-7187,-8021,
-0.031940605,24657.90850334392,1498.2015512217772,3334,279.08102,+936,-1115,+2766,-3368,-3586,+4789,+5071,+6588,+7320,-8335,
-0.0003520701,-848.5114695735799,-15.399235872469061,540,241.0064,-2155,+2172,-3936,-4358,+5228,-5281,-5752,+6440,+6899,+7585,
-0.03173972,30115.880229597486,1811.9294375217287,4363,339.65765,+2704,+3171,+3192,-3604,+3612,-3984,+4294,+5469,-7500,+7591,
-0.033495653,29125.1747485435,1587.5354614555022,4000,281.99292,-698,+712,+739,-1811,+3722,+4838,-5753,+6602,+7238,+7540,
-0.020990843,16547.652298205256,881.8251067826283,2524,249.95152,-288,-1454,+1748,+2313,-2671,-3928,+5084,+6982,+7133,+7741,
-0.0027531078,9341.313260614637,136.11979488567403,-318,294.17197,+437,-2048,+3000,-5058,-5218,+5635,-6667,-7217,+7727,-8140,
-0.0023769145,-6932.714521395935,-159.6205437887294,-1232,291.66867,+215,-1096,+1146,-1416,-3392,+4146,-4629,+5256,-8035,-8198,
-0.04466642,32109.809254480206,1463.2156649089318,4485,194.90833,+56,-368,+392,-914,-1460,+2158,+4530,+5836,+7116,+8286,
-7.371561E-06,-16.139904805031637,-155.94850980852993,254,218.94826,-118,+720,-1372,+1623,-2178,+3488,+3956,-5058,-5180,+6526,
-0.050104957,32855.45184060285,1869.2481977026732,4241,221.96753,+872,+1100,-1215,+1693,-2512,-4346,+6036,+6057,+7099,+7311,
-0.04197683,36250.286857255865,1864.4398544530102,4496,264.2664,-688,+843,+2455,+2504,-3037,+6067,+6378,-6679,+7580,+8264,
-0.03216738,23369.995388625677,1368.1012212321173,2556,253.04967,+1681,-2854,+3138,+5784,+6055,-6103,+6275,-7161,-7354,+8341,
-0.00057659205,-1760.7091881944784,-57.58749662530243,526,305.3648,-1025,+2796,-3254,-3293,-3430,-4382,+5896,+7930,+8233,+8241,
-0.024008261,21272.841031182237,1355.7261989270576,3324,335.9808,+465,+3939,-5240,+5981,+6035,-6299,+6697,-7426,+7603,-7613,
-0.007873555,12978.127647851437,363.35051100757255,2744,274.5732,+1205,+2769,+3032,+3266,+4235,-5416,-6678,-6772,+7331,-8313,
-0.0058339783,-16780.284910101625,-241.69770261756437,539,287.63022,-2295,+2772,-2959,-3879,+4441,-5050,+6552,-6988,+7684,+8417,
-0.030038733,18889.47391735286,941.1666292663875,2402,186.4181,+378,+1180,-1845,+3238,+3818,-3883,-5694,+6575,+6937,-7098,
-0.03333167,26882.839760481205,1643.1458151781108,4000,293.3069,+1348,-2627,-3095,-3118,+4146,+4919,+5255,+6691,+7795,+8053,
-0.010063358,15975.833227067005,662.6505330999469,2000,391.78232,+929,+1910,-4397,+5185,+5315,+5816,-7034,+7050,-7931,-8252,
-0.006329323,-21270.1867390325,-1330.528288362572,-3600,336.05783,-923,-1359,+2815,-3531,-4642,-4653,+6007,-6096,+7919,-7935,
-0.03636612,24343.217807856436,1315.9134384923398,2657,215.29482,-621,+1345,+1424,+1599,-2422,-2705,+2844,+4371,-6151,+7614,
-0.0072339713,-20785.77648546685,-790.2862265563607,-1000,287.33563,-508,+2531,+2766,-3344,-3423,-6502,+6812,+6902,-7975,-8297,
-0.0057247654,-14758.300210005866,-1164.8272394136088,-3209,257.79745,-249,-1735,-1780,+2295,+2349,-4979,+5204,-5459,-5773,-7930,
-0.0049404497,16242.42033364814,238.69361619339128,2000,287.46005,-117,-1385,+3759,+4215,+4328,+5058,-5414,+5768,-6683,+7631,
-0.00044637063,3454.5397781625175,22.03634133131805,825,293.72916,-283,-1297,+3291,-4282,-6137,-6274,+6586,+6944,+7505,+8057,
-0.0057635936,-9872.528665120812,-176.52110545034145,0,171.2912,-109,+412,+1033,-2590,-4088,-4831,-5497,+5901,+6556,+7012,
-0.03097427,21802.107116663134,1065.4089612758894,2416,204.65315,-129,+1379,+2154,-2530,+3226,-3347,+4079,+5554,-5799,+8045,
-0.01529759,-33838.50041832575,-2099.3412950288753,-4572,221.20152,+917,-995,-1739,-2287,+3648,-4076,-4197,-4228,-5184,-7833,
-0.0019400818,3801.65365504812,98.13648594545872,-317,300.96335,+1275,+1653,-2822,-4694,-6150,+6880,-7189,-7338,-7520,-7995,
-0.00027868332,-925.7696446710518,-269.2466572017846,-688,332.19412,-780,+1145,-2903,-3550,+3917,-3983,+4158,-6976,-7819,+8108,
-0.02438371,-48638.20611008961,-2634.926127905873,-7533,199.47008,+314,-1004,-1635,-2812,-2907,-3165,-4317,-5525,-6146,-6507,
-0.012393372,20806.13024354939,650.9493947593204,766,312.50784,-1164,+1693,-3251,-3913,+4160,+6238,+6373,-6948,+7819,-7851,
-0.0333712,27313.357892993678,1593.7215679650167,4000,284.1475,-103,+677,-2729,+2904,-3675,+3775,+4142,+5512,+7785,+8166,
-0.0008638689,87.40585401973057,31.422001393376597,-1108,216.41591,-93,+596,-625,-1530,+2925,+3944,-4430,-5656,+5876,-6449,
-0.074303515,69099.70705454401,3757.768695103119,10000,300.90118,+1732,+3902,+4165,+4309,+4377,+4501,+5055,+5394,+5885,+7681,
-0.057490457,29409.536570082375,1870.6698602383533,4374,193.59966,+436,+731,+1751,+2365,+2463,-2801,+3342,-5812,-6537,+6799,
-0.021480946,15803.530675386533,827.9117880799305,2050,229.31573,+3178,-3238,-3564,+3641,+4926,-5592,-5749,+5901,+6396,+6856,
-0.01635434,23286.7219022876,903.839813522947,2140,328.8226,+2726,-3142,+3726,+6187,-6290,+6691,+6853,+6994,-7259,-7832,
0.00022658288,4132.388061378201,-10.073236972881775,56,264.51187,-557,+1212,-3645,-3663,+3778,-4945,+5689,+7435,-7797,+8280,
7.8228695E-05,220.63884409966533,-73.19721141998288,1278,282.04337,+1092,-1251,+1755,+4442,+5580,-5890,-7220,-7308,+7774,-7926,
-0.0063461773,7539.99952454058,340.3649565267139,1255,319.10666,+1491,+1907,-2084,+4419,+4710,-4783,-6311,+6440,-8010,-8092,
-0.025350165,8843.334916470862,1273.1913461347583,4036,298.82443,+2017,+2355,+4069,+4110,-5181,-5746,-7128,+7538,+7895,+7950,
0.00066409505,1620.1354986606252,-555.806955961469,-1093,243.96138,-606,-2252,-2550,-4367,+4388,+5197,+6007,+6310,-6876,-7492,
-0.035946332,29447.956833678443,2003.7811886976558,4801,331.66443,+609,+963,-996,+1239,+1390,-4091,+4938,+7068,+7201,-7794,
0.0014928967,3560.3609072828635,-59.84749946926233,212,238.48676,-235,-906,-1511,+1738,+3991,+4884,+4953,-5889,-6194,+7511,
-0.022724368,20899.593494797573,822.3279403032026,2011,215.30614,-1112,+1474,+2743,+3059,-3616,+3643,-4187,+4983,+5980,-6835,
-0.011754459,3123.33524987988,411.3647583102994,169,208.22249,+1054,-1744,+2231,+2831,-4103,-4335,-5344,-6132,+6543,+6703,
-0.0008453067,-2617.2781128293063,-99.59805594053692,-480,309.62466,-61,-101,-246,+1604,-1925,-3860,+5405,-6697,+7919,+7989,
-0.047815144,41325.712992843444,2223.0209621532817,4610,276.61856,+2561,-4151,+4270,+4456,+6003,+6056,-6123,+6766,+7531,-7571,
-0.018451098,19351.52025271023,808.2886315979786,2364,260.64383,-62,+447,+834,+1556,-1815,+5244,-5725,-5955,+7112,+7976,
-0.026527133,11812.76053261119,683.5142701601866,1191,153.30647,-1919,-2128,+2498,-2996,+3207,+4880,+5233,-6311,-6455,+7117,
-0.008828629,-21534.028472204358,-881.1408606435905,-2000,243.91139,+65,-1977,-3424,+4053,+4157,+4664,-5008,-5924,-6647,-8371,
-0.024669547,12448.96057537396,1211.9286428327605,2486,292.29343,+887,+1298,+2543,-2611,+3414,+5209,-6722,-6927,+7847,-7926,
0.00197317,5411.3590250283,-276.832047303268,0,274.24698,-47,-414,-972,-1124,-2024,+6392,+6729,+7152,+8103,+8380,
-8.506354E-05,3039.9690853962597,3.6890786533391258,-926,258.03442,-1957,+2527,-3768,-4259,+4723,-5649,-5767,+6196,-7754,+7846,
-0.022222329,21086.273939280614,1119.2884704493981,4451,299.67853,-595,-831,+1489,+1908,-2447,+2901,+5789,+6519,+7089,+7964,
-0.008828279,-21751.278014800624,-1236.115939646599,-3297,246.38185,-454,+2431,-3088,+3757,-4213,+4952,-5185,-5338,-6594,-8354,
-0.009832832,3733.719994386369,425.2762711269998,584,257.33316,+1160,-1977,-2106,+3540,+4594,-4603,+5398,-5799,-7364,+8392,
-0.010613818,-19141.167988153975,-815.7546934799462,-1897,180.34196,-14,-525,+1292,+1408,+3586,-3619,-4282,-6556,+6994,-7124,
-0.017279806,16801.76730815557,1020.5042581130807,2665,351.3817,+140,-581,+1192,-2964,+3218,+3315,-3495,+6942,-7306,+7928,
-0.020853106,16258.472730805706,1313.4322733991148,2752,374.7487,+510,+859,+1187,+2802,+6562,-7206,-7341,-7817,-8102,-8159,
-0.010466779,-2367.0873711754934,559.6171323422407,2174,318.1128,-439,+1024,+3634,+4209,-4544,-6068,-6625,+6803,+7289,+7939,
-0.03211467,15800.48337718836,1240.8090439738276,3162,229.88185,+576,-1288,+1334,+2923,+3618,-4072,-6088,+7047,+7200,-7217,
-0.037232976,38241.57904607524,1843.7282175451144,4000,294.62686,+59,+580,-1244,-2180,+3280,+3919,+6308,+6614,-7612,+8103,
-0.0060998527,-10527.433329109906,-457.7859754750971,541,172.58504,-1567,+1773,-2338,-2397,-2431,+2923,+5331,+5374,-7611,+7721,
-0.08617293,33107.956068001105,2379.9291675399486,6288,164.32225,+1467,+2013,-2076,+2193,-2390,+2874,+3590,+3856,+6024,+7803,
0.00015662347,463.7426588180846,-361.68553047095463,-1144,296.0876,+770,+1454,-6027,+6221,-6670,-6765,-7798,+8099,-8111,-8333,
-0.02089355,22203.866550118022,1327.4736470403006,2792,378.02182,+1353,-1843,-4018,+4292,+6179,+6402,+7132,-7336,-7450,+7632,
-0.0028561351,1459.9350264862146,122.9956985874179,-314,256.2208,-691,+2451,-3680,-3690,+4862,-6142,+6623,-6850,-7763,+8422,
-0.036150284,27733.776159237015,1537.9309306748646,3371,253.12108,-590,+1468,+1903,-1904,+2534,+3917,+6026,-6091,+6842,-7045,
-0.013904208,-33991.291228948714,-1651.8750038422595,-3539,244.46767,-1687,+2661,+3374,-3677,-3783,-3985,-4160,-4451,-5159,+7365,
-0.0049756267,-4742.953399334069,199.15065305905452,206,238.14262,+1441,+1482,+1743,-2565,+2937,-3085,-4669,-6219,-6760,+7409,
-0.0060416274,-13706.82376558579,-310.89567540986394,-1604,226.87306,+376,+610,-1467,-1541,+1968,-2117,-2265,-4220,-5441,-8034,
-0.017640453,27363.807740896176,993.6538852625669,3133,335.1418,-88,+2199,+2825,-3172,-4751,+4804,+6074,+6295,+7886,-7966,
-0.0065564625,-7923.204975693985,282.92359225509347,8,256.74545,+979,-3248,+3578,+3579,+3972,-4346,-4357,-5344,+5732,-8242,
-0.024199711,16433.951925998874,1090.9090859399112,2951,268.21408,+1,+694,-1051,+2932,+3960,+4388,-4684,-5398,-6988,+8375,
-0.0424936,27025.73417222818,1546.8042024465515,2939,216.57835,-1667,+2137,+2188,-2767,-3394,+3886,+5070,+5220,+6199,-7230,
-0.014981721,-31227.128765034682,-1257.4305417392045,-3245,208.43486,-736,-1083,+2063,-3803,-4784,-5930,+6745,+6767,-6825,-6926,
-0.008621058,-18205.53902381346,-635.3341015742626,-1900,211.17522,-569,+1283,+1908,-2823,-3646,+3752,-4564,-4954,-5629,+6971,
-0.031224607,26689.328883935388,1389.5228482725638,3274,264.7719,+483,+663,-1035,+1392,-1505,-1787,+3677,+5817,-6200,+8027,
-0.03201734,20666.89982832789,1220.0488440543759,2201,226.72278,+243,+462,+870,-1596,+2507,-2742,+4786,+4848,-5630,-7574,
-0.009009226,-27098.83553482574,-2072.906362906478,-5122,300.78983,-503,+903,-1449,-2304,-3132,-3599,+4943,-6418,-7554,-8037,
-0.023772078,21046.212986581264,1257.1347310630224,3477,314.64288,-264,-566,+570,+1978,-2411,+2446,+5710,+6822,-7638,+7667,
-0.054889265,28893.812334789753,1940.3364700612651,4000,210.32593,+1008,+1039,+1945,-2051,+2184,+4145,+4157,-4301,-5168,+6263,
-0.034861583,35454.9314319331,1939.7941174825746,4843,331.0638,+318,-1009,+2307,+4085,-4527,+6228,+6577,-7370,+7638,+8218,
-0.025113888,17049.02267428394,1200.5499863799735,2645,284.42612,+158,+543,-882,-1014,+1366,-3372,+4281,+5585,-6921,+7310,
-0.0010107323,-2296.051247235742,39.66107018872573,499,233.47023,-1294,-1653,-2261,+2481,+3621,+3735,-5062,+5468,-6796,+7621,
-0.0018383443,-5189.624095172934,-467.6028440886303,-424,282.2988,-250,+949,+1062,-1436,-1569,-4615,+5503,-8104,+8212,-8300,
-0.029063016,15387.96402065705,714.9058410989292,2112,146.35628,+29,+785,-1182,-2937,+3072,+3264,-4617,-6074,+6105,+6280,
-0.039045256,23528.867080094613,1643.0683089820595,4421,250.37477,+26,-1602,-1957,+2307,+2865,+3977,+5034,-6680,+7006,+8313,
-0.0047415528,12581.385106525915,206.72131007833266,690,259.39874,+1016,-1932,+2954,-4294,-4574,+4752,-5955,+6342,+7025,-8030,
-0.0064974762,-18096.20282118705,-1064.9635096553986,-3091,278.51126,+983,-2693,+3004,-3532,-4028,-4279,-4288,-4523,+4641,-7251,
-0.00021379683,-598.3756504870481,-139.43862230808455,-825,279.88052,-799,-1530,+2384,+2639,+3657,-4350,-5954,+7019,-7697,-8274,
-0.044210233,25713.943158823484,1025.1871204709312,2000,137.96964,+42,+1100,-2122,+3012,-3265,+4865,+5895,-6542,-6685,+6730,
-0.024541829,18711.82136758697,1434.2744866191838,3258,347.71912,+377,+512,+2246,+4140,+4285,+7076,-7477,-7515,-7866,-8297,
-0.044754207,30143.209810180357,1955.675078422976,4949,259.9956,+2683,+3219,+3569,-5398,+5433,+5990,+6204,-6464,+6859,-8125,
-0.022465244,20377.65441926579,1289.6954847898644,2560,341.5696,+1178,+1658,-3680,+4475,-5734,-6150,+6416,-7295,+7763,+8117,
-0.010808093,10863.005618089224,576.0469696900983,911,317.11154,+1014,+1288,+2160,+2961,-6389,-6533,-6639,+6875,-7858,-7952,
-0.06541762,45032.50159018038,2608.7695626693708,6405,237.27074,+795,+1107,-1233,+2100,+2778,+3331,+3838,+6049,-6206,+8306,
-0.0027862166,-7417.170075750462,-701.31030714934,-1511,266.20938,-695,-1066,+1642,-2485,+3005,-5418,+7874,-8100,-8128,-8188,
-0.0031996947,-7051.937175490089,-68.71606708326722,-1820,220.39406,+182,-267,+1715,-2531,-4046,-5336,-5450,-5572,+6986,+7447,
-6.4208514E-05,-225.7071767995816,-388.4565960094733,-354,351.52222,-382,-1120,+3168,-5470,+6527,+6702,+6996,-7315,-7787,-8278,
-0.006243677,10776.194699236888,222.7684304236682,0,212.28358,-219,+475,-1321,+2068,+2821,+3386,-5308,+5865,-6216,-7858,
-0.0059829745,10402.41050929305,282.272269012881,80,280.70767,-384,-613,+1306,-4217,+5177,+5875,+5943,-7122,+7984,-8285,
-0.0056545176,-15004.40170157106,-498.79092661139754,-1382,265.35245,-520,+2546,-2655,+2733,+3134,-3163,-4704,-5938,+7038,-7719,
0.0012453082,11073.196081525153,-50.14433391691998,856,239.57869,-684,+760,-1121,+1398,-1659,+4860,+5658,-6537,-7064,+7331,
-0.017161755,19665.17044854475,889.6557917234816,2952,308.43488,-735,+1841,-2486,+3317,+4061,-4128,+5353,+5923,+7306,-8309,
-0.0066564092,-18301.801022639047,-1563.9267837768648,-3543,274.95004,-765,-1439,-2310,-2761,-3131,-3154,+3467,+3539,+6972,-8205,
-0.029554455,28601.177626451943,1421.2114774187235,3404,286.1139,+223,-5460,+5693,-5776,+6860,+6886,+7074,-7100,+7316,-7971,
-0.052117005,27434.8384795766,1772.2161765986532,4661,202.32076,+90,+414,-1015,+1490,+2675,+2978,-3452,+4084,+5819,-8289,
-0.02605407,21160.47893192389,1181.5599678510412,3061,269.82574,+631,-914,+1291,-1386,+3598,-4625,+5098,+5171,-7783,+8221,
-0.004706623,-9912.089951513495,-426.5748632210589,-2000,210.59875,+230,-2896,-3792,+3836,-5226,-5462,-5815,+6042,-6426,+7520,
-0.052447055,37503.662036200025,2306.0118175696703,4891,261.60355,+423,+2219,-2845,-2887,+2963,+4867,+5750,+7495,+7682,-8351,
-0.0026076566,-5174.585732173596,-425.77508857902853,-1285,198.43817,+87,-488,-1767,-1931,+3124,-4034,-4486,+5749,+5911,-7057,
-0.0062926854,-10975.596671795094,-627.4148053005282,-706,174.41833,-436,+1186,-1932,-1977,+2248,+3064,-3717,-6115,+6133,-6256,
-0.02465039,12134.877011862429,1032.796449751157,3099,249.28386,+1,+184,-540,+1738,-4954,+6109,-6658,+6764,-7575,+8264,
-0.030227743,11076.926349025096,1007.47079375972,2508,198.30328,+669,+677,+999,+2811,+3035,-3108,+3317,-4277,-4674,-5564,
-0.024299381,21678.273979158967,1264.9037997068556,2539,309.71732,+1547,-3533,+5164,-6686,-7044,+7055,+7194,+7679,+7755,-8239,
-0.01995956,12752.390018273876,795.42337734842,3300,237.1104,-258,+1348,-1702,+2940,+5245,-5745,+6105,+6927,-7526,+7594,
-0.005531068,4988.4363063668725,204.21721694341852,672,219.678,-550,+609,-2295,+2938,+4254,-5369,-5738,+6057,+6156,-8195,
-0.03095379,37069.44695970071,2162.640528789342,4516,415.69397,+1240,+1929,+3096,+5463,+6406,-6811,-7334,+7339,+7771,-7964,
-0.044033457,34615.51323415884,2316.3316517612807,6308,312.98328,+34,+1759,+3329,+4224,-6180,+6345,+6405,+7424,-7488,+7520,
-0.002907138,-8721.794093385724,-715.9753173787383,-490,300.01306,-948,-1137,+2383,-2550,-3365,+5313,+5942,+6165,-7465,-7715,
-0.021091748,34796.170184846706,1482.79570285198,3414,418.28464,-187,+3325,-4107,+4520,+4615,+7072,-7298,+8028,-8064,+8134,
-0.02905459,14194.064357569947,1144.3422566355778,2465,234.33891,+1010,+2013,-2261,+2727,-4506,-5200,+5598,-6379,+7072,+7338,
-0.054089475,48900.17635238436,2831.5779823742355,6000,311.47195,+249,+2018,+2580,+4258,+4828,-7147,+7284,-7376,+7734,+7992,
-0.010891868,-23953.34398608525,-1391.9924377490322,-3430,219.91954,-102,-191,+449,+981,+1828,-2238,-2907,-4954,-5145,-6918,
-0.00171786,-1373.0263386087536,79.84177188803264,259,276.53214,+127,+3632,-4037,-5152,+5388,+6590,-6676,-6777,+7295,-8182,
-0.025591858,18157.699847783555,833.1221527000973,2897,193.69128,-1392,-2034,+2468,-2513,+3681,+4441,+5223,-5396,+6848,+8223,
-0.006761943,5629.9226649442135,297.0216204756992,0,261.34833,-29,-184,+756,+3668,-4403,+5100,+6008,-7114,-7502,+7816,
-0.026449509,13508.487540886641,1229.1071213590828,2000,276.4874,+1401,+3108,-3474,+4238,+5009,-5554,-5969,-6623,+7531,+7539,
-0.0014403724,8876.916300180603,80.3927365281702,194,332.0819,+513,-1690,+2580,+3778,+4882,-6170,-6582,+7249,-7306,-8023,
-0.052541878,37799.702567956905,2165.5486332600485,6000,245.22545,-368,+581,+661,+2875,+5277,-6075,+6117,+6159,+7398,+7998,
-0.0012358087,-3309.012246289311,-547.4682206429534,-1007,267.7609,-53,-965,-2891,+3462,-5124,+5940,+6563,-6710,-7753,+8427,
-0.0023900438,-5088.317513598965,-132.63471194531425,-668,212.89641,+196,-684,-1644,-1942,+2231,+2285,+2643,-3158,-4934,-6231,
-0.009545046,4900.9865101056685,518.2123389068786,1200,323.0226,+442,-2037,+2233,+2713,-4653,+5793,-5962,+7287,-7913,-8259,
-0.05444415,43246.02262393637,2064.9350404290108,4429,225.66199,+231,-595,+820,+2741,-3078,+3725,+3788,+5278,+5892,-7976,
-0.0038387089,-11367.909838440122,-448.8803820721388,-1350,296.1389,-20,-1223,+2374,-2991,-3475,+5879,+7086,-7984,+8032,-8412,
-0.03286032,-56671.605802272104,-3051.7605764459076,-7599,172.46211,-178,+934,-2526,-3637,-4476,-4680,-5648,-5752,-5959,-6787,
-0.058488805,44722.00844876226,2707.2343650843645,6732,275.39517,+953,+1144,+1856,+3097,-3606,+5186,-7083,+7088,+7607,+7981,
-0.023682075,9127.256596226975,906.6364839527656,2449,227.78056,+338,-846,+1412,-2016,+3581,+3606,-5268,-6589,+6940,+8036,
-0.015019141,-31083.816467316195,-1193.9490844256065,-2866,206.96135,-2014,-2032,-2318,+2469,+2900,-3720,+5526,-5985,-6063,-7960,
-0.03733683,25647.34202992773,1563.5461730024945,4491,249.15895,+148,-425,+1198,+1210,+1374,-1581,-4378,+4554,+6135,+7712,
-0.008255166,2950.4067844971655,482.9722016061546,679,348.0964,+2041,+2778,+3446,-3941,-4338,+6278,-6722,-7268,+7804,-8282,
0.000341929,908.5592460640745,-183.10044070386377,255,265.71576,-897,+1025,-1288,+3835,-4976,+5051,-5138,+6806,-7813,+8276,
-0.030244518,30872.86880077719,1297.4726226585915,3276,255.24353,+1429,-2454,+3482,-3976,-5742,+6441,+7392,-7563,+7665,+8269,
-0.013112718,-27123.159713456735,-686.2779295900189,-862,206.8462,+421,-644,-941,-1063,+1824,-4031,+4190,-5883,-6695,+7154,
-0.018190317,-33523.89930832749,-1497.5661345930846,-4013,184.2953,+554,-1776,-2621,-3058,-3483,-3620,-3656,-4657,+5811,-6510,
0.0022205461,6137.499079387883,-434.4882224864764,-1561,276.39594,-410,-991,-2746,-2797,-3089,+3722,+4704,+4758,+8140,-8333,
-0.0027305563,-6340.961205016039,-271.0917628545911,-1667,232.22234,+2539,-2813,-3298,-3414,+3452,+4507,-4773,-4986,+6261,-7213,
-0.025259536,10953.392765885683,988.2473813829337,2520,232.77885,+861,+1053,+2516,+2765,-4333,-5692,+6245,-6601,-6873,+7407,
-0.027212458,24657.399718149976,1310.0022497692466,3186,286.4227,+829,-1086,-1165,+1179,+4321,+4574,+4663,+5135,-7713,-8262,
-0.013897191,6861.076424606451,632.8567425690267,1462,270.94528,+82,+670,+1283,+1392,-3212,+4282,-4602,-6283,-7448,-7549,
-0.03330211,13146.73671783701,1048.5423528637245,2395,187.33435,+204,-1205,+1460,+2396,-3895,+5230,+5833,-6225,+6833,-6896,
-0.006375565,7794.959367310964,241.93953245308236,812,225.78307,-109,+1452,-2021,+2970,+4513,-4581,+5230,+6675,-7087,-7412,
-0.019338356,16657.231995318896,1088.974114972315,2613,335.04352,+2268,+2272,+2433,+4154,+4407,-4915,-6047,-6715,-7247,+7906,
-0.028233398,25113.786627088768,1314.5849850779075,2953,277.03122,-51,+1488,+2689,+4204,+6276,-6735,+7132,+7177,-7869,-8058,
0.00049904786,8121.720471370096,-29.244028926549227,0,348.65683,-360,+426,-1771,+2719,-3928,+4493,-5138,+6856,-7243,+8141,
-0.0071682064,-17966.976836866048,-1025.0507498429743,-3047,250.64815,+1074,-1308,+2320,-2431,-4116,-4236,-6366,-6669,+7066,-8021,
-0.0011381437,-3597.0374284766244,-212.7242073343881,-506,316.04422,-375,+809,+1425,-3347,-3719,+4427,-4461,-7207,-7625,+8199,
-0.017901825,8329.329138673369,904.8383551701128,2789,300.73013,-675,+2786,-3739,+5344,+6341,-6883,+6984,+7198,-7932,+7990,
-0.009472757,9563.204740135103,448.83829012988895,751,281.91403,+88,-1048,+1817,-2040,-3145,+3804,+4305,-4811,-6213,+7706,
-0.06557397,46075.10806810189,2242.76077473453,4000,203.49544,-179,+516,+1691,+2956,+3105,+3524,-4435,+5157,+5753,-6795,
-0.00698087,-19403.722957089598,-667.3274261699848,-1052,277.95566,-326,+2932,+3507,-3816,+4761,-5685,-5744,-7015,-7986,+8304,
-0.014553465,-25605.39226026205,-1362.41696479354,-3325,175.94019,-1134,-1329,-1412,+2155,-3378,-3388,+3406,-4164,+6599,-6813,
-0.0058541438,1824.0805712470924,300.352840873426,873,305.26117,+287,+1657,-2179,-2316,+2551,-2642,+3561,+4094,-7203,-7851,
-0.009908967,9268.427383908867,510.04330682744063,1625,306.2541,-1822,+2395,+2943,+3934,-5032,+5827,-5835,-5976,-6066,+7336,
-0.04445372,31288.45170461877,1551.6228926307733,4000,207.67358,-1370,-1491,+1970,+2017,-2630,+3313,+3600,+4790,+6231,+7195,
-0.008888187,-25577.542002848448,-1780.3569320881013,-4584,287.77008,-781,+1057,-1501,-1752,-1852,-3102,+4107,-4475,-7539,-8004,
-0.027694238,16335.439974199426,868.6426587344588,2000,186.61859,+754,+763,-1779,+2235,-2341,+2935,-3136,+3456,+3701,-4210,
-0.004067694,-11839.301201672606,-765.5785007397583,-1897,291.05682,+1151,-1528,-2412,-5589,-5836,+6479,-6778,-7450,-7646,-7904,
-0.035446215,27993.74662996103,1578.3891703584159,4905,264.93994,+1492,+1543,+2123,-4314,-5464,+6151,+6552,+6723,+7017,-8121,
-0.0034366632,-9227.595762099638,-585.2953002699567,-1162,268.50452,-615,-894,+1654,+2734,-2774,+3496,+4125,-6905,-6991,-8160,
-0.004080591,-9759.894363023353,-669.9534576918255,-1651,239.17848,-87,+289,-1253,+1533,-2285,-2414,-3656,+4388,-6063,+8170,
-0.013980387,-24639.21586884413,-1372.9835374037002,-3549,176.24132,-1642,-1814,-1912,+1949,+2088,-2174,-2945,+3508,-4650,-6803,
-0.0052327295,-15893.30054791305,-861.8283493026988,-1189,303.7287,-740,+1712,+2817,-4116,+4624,-4749,-6464,-6556,-7820,+8180,
-0.0061200657,3376.5312688957943,247.6526860718565,0,240.76323,+290,-760,+2388,+2597,-2631,+5246,-5864,+6273,-6470,-7832,
-0.004942767,-13167.805456747012,-353.68171958578193,-617,266.40555,-89,+618,+785,-2030,-3053,+3961,-6072,+6636,-7515,-8185,
-0.034667533,9700.968780172943,1157.018142125733,2632,198.5731,+9,+861,+2345,+3224,+3646,-4051,-4099,+4111,-5219,-6879,
-0.03460257,25395.118598303507,1734.7482824462154,4206,298.2849,+197,-1943,+1968,+2419,-2540,-4911,+6043,+6696,+7788,+8030,
-0.0068594506,-18482.302074774878,-1249.4180391197406,-1902,269.4429,-1622,-1696,-3806,+4367,-4534,-5678,+5788,+6446,+7977,-8134,
-0.009028023,12392.772816662846,382.1501356632376,966,251.8515,-27,-252,+751,+1094,-1956,+2107,+2362,+5217,-7420,-7476,
-0.0062363185,9218.334752726387,354.4910964278283,1562,338.20517,-2140,-3456,-3732,+4328,-4667,+5501,+6773,+7420,+7928,-8328,
-0.022922002,22872.24528349049,1125.7156703651606,4000,292.19943,-1431,+2357,+4330,+4636,-5096,+6374,-6755,+7336,+7484,+7675,
0.001475065,3987.127562026693,-153.96502791804537,-787,270.30182,+432,-848,-1212,-2925,-3521,+5979,+6072,-6863,+8000,-8119,
-0.010589203,-27466.665814427808,-1669.6916682158935,-4073,259.3837,+557,-1360,-1778,-2551,-4555,+5291,-6668,-7121,-7535,-7914,
-0.027428595,12763.154810609794,1138.2971163024556,2532,246.91943,+2224,+2379,+2717,+4166,+4247,-4641,-6168,-6297,-6673,+7174,
