score,deltaLkRoad,deltaDjRoad,deltaTotalJobsCreated,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-0.0007139099,-1641.8557513233118,-239.59517371636917,-1519,229.98079,+195,+256,-1447,-1840,-2310,-2534,+2639,-3160,-6124,+6580,
-0.0039505563,-11296.45948671764,-351.3942638813097,-1197,285.94604,-442,-3284,-3730,+6114,+6255,-6346,-6567,-7915,+8116,+8219,
-0.0056209527,-15117.520663035724,-652.9784543602716,-2114,268.94943,+1997,-3670,-3924,+4696,-4858,-5237,+5586,-6338,-7006,-8323,
-0.008066178,-23208.29465671481,-1422.9659236311797,-3565,287.72354,-482,-1188,-1292,+3007,-4050,-4307,-5780,+6569,+7661,-8191,
-0.008487244,-320.97685917865186,341.6721865486165,574,239.5224,+102,-421,-1637,-2269,+2498,+5757,+6273,-7197,+7577,-7846,
-0.015046201,-40731.82323970497,-1578.974751739565,-4894,270.7117,-306,-1713,-3738,-4268,-5018,-5299,+5959,-6376,-6925,+7732,
0.0011774587,2002.6249741155182,-414.2963255393586,-1456,170.08028,-239,-566,+1265,-3106,-4505,+4827,-5038,+5067,+6008,-6661,
-0.0045301984,-14474.623115830947,-906.280635948221,-3099,319.5141,+1547,-1649,-3502,-4908,+6053,+6083,-6902,-6927,-7934,-8161,
-0.022810727,24714.545460923,843.4035599367172,2321,219.98827,-1510,+2360,+2592,+4517,+5825,+5884,-6287,-7020,-7196,+7375,
-0.012793399,3875.3552970921764,457.17423237955916,0,212.61748,+176,-1549,-1701,+2196,+2258,+2531,+3352,-5035,-6527,-6926,
-0.035560925,21364.30429000287,1460.3285760008662,3113,244.33223,-1205,+1494,+2650,+2691,-3020,+3225,-3652,+4545,+6186,-7427,
-0.01803714,8857.724474092005,692.9340276666769,2000,228.57428,-108,+1478,+2455,+2680,+2687,-4067,-5271,-7437,+7648,+8154,
-0.034040686,16092.911308613444,1784.8880697994075,4673,311.9722,-1234,+2144,+3574,+5047,-5904,+6733,+7023,+7490,+7617,-8434,
0.0031584122,5508.171670306622,-198.98864570417095,212,174.39687,-104,+1307,-2219,+2807,+4354,+4373,-4725,-5677,-5704,+5817,
-0.012883625,-35118.058249029295,-1897.1912981255557,-4554,272.579,-613,-1439,-4070,-4244,-4348,-5404,-5526,-5924,+7146,+7807,
-0.08597464,34808.384450293015,2073.5327481441577,4374,143.4973,+546,+779,-2025,+2647,+2813,+4023,-4063,-4720,+5824,+6566,
-0.020673964,20125.032580710085,892.1417711763949,1700,256.7517,+897,-1148,-1747,-2712,+3306,+6186,+6324,-6767,+7036,-8082,
-0.0393926,39375.20295270562,1569.176745593152,4523,237.00658,-1494,-2083,+2662,+3432,+4210,+4694,+4839,+5300,+7003,-8048,
-0.015696611,15215.404040772186,882.7655162416385,1393,334.61288,+1560,-1672,+1706,+3176,-4895,-5423,-6993,-7659,+7661,+8418,
-0.0009353047,-2220.644516833644,42.2739722419859,-454,268.92,+110,+662,-1680,-2098,-2355,+3780,-3790,-6524,+8151,-8160,
-0.0011867451,-3356.811008338106,-302.9206330570028,-1166,282.85864,+562,-983,-1636,-1869,-2923,+3200,-3550,+5004,-7381,-7592,
-0.041236427,29461.56235226923,1700.5205260860002,4062,245.36015,+420,+2055,+2566,-3458,+4041,+5285,-5548,+6318,+7628,-7811,
-0.004084683,6746.737063696298,163.0832626582746,287,237.54956,-1508,+2049,-2530,+4650,-4969,+5060,+5693,-6405,+6751,-7772,
-0.036410566,33289.595409442394,2109.556299912412,4267,344.72034,+825,+3323,+3443,+6022,-6152,+6478,+6676,+7286,-8174,-8422,
-0.007153122,-18173.104943524857,-1413.604480338874,-3651,254.05836,-331,-1143,+1308,-3162,-4467,-4560,+6075,-6530,+6796,-8330,
-0.00031884012,-1191.741097556499,-111.4274192419214,-1614,373.7739,+379,-734,+2531,+4216,-4953,-5870,+6928,-7334,-7739,-8023,
-0.0056034243,-10387.838961071373,-1138.355906061528,-3361,185.38377,-575,-2224,+2316,-2472,+2669,-3215,-4607,+4850,-5334,-5942,
-0.0025052198,-7895.403963136958,-404.7655381500232,-2008,315.15814,+91,-974,-1133,-2831,+3917,-3955,-4183,+5098,-5391,-8273,
-0.006127714,-17631.017972684876,-416.9018570844181,-2000,287.72586,+1178,+2283,-2531,-2589,+3222,-4206,-4891,+5668,-6907,-7660,
-0.017219251,-27679.0000663906,-706.3088770187151,-2000,160.7445,-567,+607,+855,+2336,-4006,+4409,-4544,-5857,-6436,-6730,
-0.0025374426,-3312.996534327717,136.12022590515116,-178,319.17557,+1536,+1682,+2152,-2862,-4160,-4379,-4908,+7416,-7839,-8037,
-0.017323418,-55250.30651773611,-3139.406697764394,-7802,318.9342,-386,-3409,-4066,-4692,-4804,-6016,-7048,-7242,-8102,-8291,
-0.005864619,5681.572740725746,353.3319323617603,-782,358.46463,+4827,+4917,-5558,-5624,-6135,+7530,+7665,-7967,-8072,-8074,
-0.0430861,14313.678647947889,1000.5564181667074,2271,138.16803,+120,-131,+689,+761,+2030,-2273,+3350,-3553,-5454,+6192,
-0.045164883,36453.199199447125,2259.3180050010515,6000,297.63205,+2367,-2986,-3365,+3620,+4348,+5735,+6122,+7502,+8116,+8263,
-0.002607215,-7611.362318053068,-322.0869760779189,-1291,291.9346,+2697,-3055,-4196,+4492,-4740,-5878,+6378,+6460,-7776,-8275,
-0.022007538,21493.68447179672,969.7679006814639,2687,262.18,-76,+1052,-1795,-2004,+2475,+3701,+5148,-7602,+7676,+7720,
-0.0019359417,-6871.714258258454,-306.5674127800956,-2351,354.95462,+256,-3989,-4162,+4978,-5085,-5237,+7067,-7343,-7937,-8296,
-0.024156839,23309.464142314202,1050.4367022769911,2661,258.72177,+1940,+2337,-2462,+2678,-3318,-3494,+4384,+6216,-7586,+8129,
-0.012353609,-36171.980277411,-2496.2234361295846,-5846,292.80496,-511,-681,-3114,-4085,-4118,-4199,+4209,-5508,-7429,+8219,
-0.009214178,4031.4057735857627,363.28699549060525,694,234.58296,+573,+3364,+4286,+4416,-4685,+5110,-5834,-6020,-6050,-7656,
-0.021631079,13781.837628640933,1083.1009372714127,2863,297.91608,+533,-1139,+1830,+2312,+4990,-5042,+5439,+6050,-7327,-7826,
-0.023521917,21732.473525075184,981.586469879368,2181,248.2899,+246,+1862,-3181,-3220,+4015,+4087,+4550,-5995,-6662,-8338,
-0.020391585,15751.686827103322,1059.736086152402,2988,309.20743,+821,+1888,-3819,+3841,-4573,+6087,-6643,-7011,+7286,+8401,
-0.0017293374,-5269.489325700439,-189.1138746535855,-942,304.71146,+1225,+2945,-3065,-5093,-5878,+6615,-6984,+7205,-8038,-8366,
-0.003902467,-12310.868853297217,-598.4401878481176,-1296,315.46378,+182,-977,-1284,-1807,+3177,-4861,-4993,+7125,-8301,+8414,
-0.008099778,336.5950558414883,404.403746667265,382,297.06076,-317,+540,+1169,-1474,+1932,-4383,-5792,+7363,+7608,-7788,
-0.0017303275,-4411.388059753509,-161.1000954411637,0,254.94527,-114,+643,+1957,+2789,-3621,-4162,-4618,-4672,+6905,+8385,
-0.0032070756,-8750.515846407485,21.84838354663386,267,272.8503,+578,+955,-2012,+3593,+4109,-4594,-5001,+5316,-5392,-7423,
-0.033553913,36016.02550917984,1787.4156291629354,4401,316.9462,-55,+1781,+2573,-3160,+4403,-5329,+6829,+7397,+7812,+7895,
-0.008185319,-28501.10530925398,-1297.987519338692,-3674,348.19788,-2627,+3225,-3336,-4739,-6095,-6453,+7338,-7498,-7689,-7853,
-0.022099258,16922.014938617922,859.417546342404,2617,231.38208,-2203,+3616,-3683,-4012,+4220,+5052,+5215,+5317,-7011,+7428,
-0.0062050708,5830.679014065756,345.6680945297287,624,331.44827,-390,+1840,-3562,+4866,-5221,-7265,-7443,-7592,+7798,+8376,
-0.026949415,11541.261215594403,874.3588740869749,2000,193.03835,+1579,+2044,+2734,+2765,-2916,+4146,-4690,-5295,-5749,+5901,
-0.07051965,31659.27984063994,2041.385449455771,4667,172.23369,-385,-467,+882,+2681,+3127,+3214,-5706,+5998,+6575,+7111,
-0.025737168,26525.23490831674,1307.7059017792758,3218,302.31,+72,-898,+2631,-3264,+3799,+5795,-6545,+7461,+7525,-7749,
-0.03941029,26089.214658410143,1839.314795410584,4624,277.68323,+1638,-2637,+2864,+2892,+4258,+4329,-6303,-6440,+7882,+7906,
-0.008121154,7623.862067035383,390.08228447748337,875,285.78647,+5,+481,-2090,-2297,-3983,+4663,-5694,+7175,-7588,+7759,
-0.063371755,52427.54320772464,3051.1199306170834,8023,286.4618,+350,+1496,+1835,-4141,+4278,+4685,+5058,+6979,+7114,+7385,
-0.0047986885,-12198.715374877926,-336.05616416407,-1099,254.2094,-2780,+2877,-3233,+3680,-4067,+4616,-6434,-6871,+7093,-7934,
-0.012602934,-26520.38540479636,-1754.6797287263607,-3529,210.43025,-347,-417,+3358,-3495,-3655,-4239,+4476,-5344,-5956,+7394,
-0.038072832,36076.86628853516,1799.9437532536376,4731,281.28525,-1173,-2053,+2542,+4366,+5785,+6384,+7083,-7457,+7762,+8416,
-0.015210935,2806.22089638152,618.3926363752894,3104,241.88649,+715,+3139,+3492,+3639,-3689,-5162,+5390,+6070,-6243,-8305,
-0.05570516,43159.63285769897,2288.7888296850683,6000,244.4632,+485,+919,+1106,-2460,+2485,+2741,+3444,+6135,-6459,+8156,
-0.06410285,53482.18557517104,2963.930915598705,8000,275.1021,+251,+301,+1187,+1418,+4381,+4709,+5455,+6762,+7114,-7851,
-0.04022208,30883.781643853537,1987.0720859934083,4299,293.9357,+1140,+3552,-5284,-5432,+5473,+6021,-7114,+7510,+8103,+8149,
-0.004480237,2867.829756313654,242.44575855593362,1199,321.97104,+1335,-2717,+3150,-3879,+4971,+5289,+5976,-6677,-8028,-8292,
-0.006293783,4948.59977056013,354.3714327815092,650,335.00412,+930,+1534,-3046,-3389,-3924,-4202,+4653,+7497,+7536,-8042,
-0.0063931188,4913.281891897607,255.44204234985384,696,237.72935,+702,-1300,-2353,+2771,+2890,+4963,-5611,+5991,-6839,-7781,
-0.0052632606,-13972.053352537385,-1399.6662918000802,-3156,265.46384,-1250,-1330,-1478,+2760,-2899,+3664,+4121,-6403,-7135,-7855,
-0.015089888,7918.992923424808,579.0427880294376,1485,228.31152,+2039,-2384,-2877,-2910,-3609,+3946,+4355,+4787,-4807,+8052,
-0.040468667,15518.269084214346,1220.4334144940221,2027,179.43138,+671,+1368,+1550,+2016,-2936,+3330,+4714,-5377,-6614,-6882,
-0.012439547,-26872.725093724635,-1442.6857235112427,-3238,216.02655,-980,-1132,-2200,-2417,+3805,+5246,-6246,-6563,+7819,-8422,
-0.024268325,12661.431461245604,897.868237878792,1523,220.12836,+313,+629,-2114,-2872,-3230,-5345,+5954,+6519,-6858,+7574,
-0.013590464,-23414.539851730162,-1369.2954259287667,-2806,172.28651,-1256,-1531,-2044,+2992,-4536,+4592,-4853,-4870,-4973,+6753,
-0.01044178,-25942.978999800842,-547.4274557967648,-821,248.4536,+676,-1804,-2367,+2772,-3824,-4917,+5119,+5674,-6436,-8240,
-0.021387687,24827.05231315854,772.1289355057914,1934,214.79749,+38,-907,-2411,+3002,-3850,+4085,-4499,+5818,+5879,-7543,
-0.0073829256,-20322.84826327799,-1141.5558311856062,-3047,275.26822,+362,-1160,-2622,-3698,-6043,+6377,-6418,+6954,-7371,-7885,
-0.047455158,46901.66597563744,2063.0470257212237,4299,258.6598,+833,+1274,-2026,+4715,-4828,+4873,+5205,+5633,+6293,-8008,
-0.006528035,-14202.610137224714,-1080.7916134743864,-3437,217.56334,-92,-2147,-2693,-3424,-3541,-3752,-4663,+4833,+6182,+7842,
-0.077792495,31326.876926248544,2155.467701249097,4052,164.85687,+17,+887,+1422,+2296,+2442,+4831,-5310,-5550,-6019,+6117,
-0.01917577,15409.0891392339,788.8544159597717,3437,244.76384,-530,-869,+1208,-3068,+3602,+3792,+4377,+4631,-6610,+7971,
-0.031116497,25844.74167112697,1621.522250552547,3125,310.0526,+772,+2451,-2877,+3016,-3217,+5642,-6103,+6228,+7303,-8382,
-0.024948424,26211.272539302707,1122.9218793890536,1532,267.7994,-386,-1714,+1768,+2274,+2539,-2698,-4443,+5952,+7447,-7713,
-0.009998719,7587.35461200181,429.86441179691303,1222,255.79399,+1460,-2554,+3009,+3114,-3213,-3335,+3996,-4854,-6754,+7848,
-0.014614045,9735.827242681957,581.6798315235951,2265,236.8191,-871,-1225,+1230,+2615,-3096,-3099,+3102,+5236,+5249,+5578,
-0.047149915,36145.09178317001,2279.864062437348,4951,287.69427,+144,+1474,+2197,+2607,+3116,+5549,-5574,-6765,+7514,-7643,
-0.0013263652,-3862.4852497899597,-47.407710644917294,1206,291.20828,-1645,-2355,+3603,-3965,-4766,+5273,+7182,+7332,-7784,+8333,
-0.022282092,10664.311134897282,1046.3426142564642,2681,279.39664,-3,+843,+1310,+2804,-4726,-4831,+6094,+7103,-7785,+8304,
-0.01477456,20658.92854284309,840.8360189896175,2215,338.61014,-1796,+3487,+4255,+4614,+5473,-5727,+6373,-6779,+7632,-7715,
-0.021837397,-42651.06977227625,-2222.0845521871283,-5789,195.31207,-856,+1523,-2481,-2864,-4145,-4224,+5694,-5776,-5999,-6682,
-0.027386907,30156.59565289365,1532.555442483058,2540,332.948,+2271,+3199,-3586,+5705,+6762,+7103,-7508,-7587,-7931,+8294,
4.980079E-05,140.5971904427895,-547.6801437860954,-1044,282.31918,+152,-823,-1785,-2715,-2851,+3939,-5317,-5456,+5801,-7904,
0.0011456298,4409.736380970425,-976.1496674741209,-1521,384.9181,-94,+3637,-4106,+4557,-5436,+5666,+6423,-7581,-8145,-8284,
-0.019472534,22473.31509600246,850.0005718892579,2000,259.71674,+43,-1413,+1885,-3629,+7261,+7397,+7467,-7490,-7607,+7755,
-0.029275395,23201.005753336267,1506.4952675577208,4000,306.17392,+13,+207,+2008,+3974,+4432,-4505,-5174,+5182,-7202,+7703,
-0.0063097808,-14271.172130909968,-1074.7320658047543,-3049,226.1754,+339,-1370,+2264,-3013,-3739,-3964,+3992,-5985,-7493,-7528,
-0.0050327783,-12581.230697580117,-648.1799947992155,-1707,249.9858,-268,-1790,+2547,+2955,+3887,-4655,-4767,-6629,+6745,-8364,
-0.015821861,15643.464827849157,409.9886161984194,531,154.17624,-108,-1301,-1917,-2963,+3431,+3852,-5341,+5896,+6400,+6591,
-0.0017297444,2273.8993737787773,55.65626453647978,630,191.44116,-593,-1483,+3355,+3432,-3500,+3608,-4250,+5345,-5425,+6385,
-0.040076964,18431.232239751436,1410.0694373559868,4000,209.3384,+985,+1551,+1739,+2322,-5154,-5252,+6123,-6582,+7061,+7411,
0.0017624331,2336.8277154970037,-92.80857569187228,0,132.591,-543,-572,+1263,+2663,-3021,+3385,-3876,+4563,+5555,-5838,
-0.029861972,33449.49200565959,1263.8214268081908,3156,251.80852,+1223,+1952,-2185,-3279,+4137,-4300,+4758,+5008,+6858,-8323,
-0.009081935,-28808.73905408765,-1999.9399153212635,-5024,317.2093,+307,-2380,+3245,-4155,-5262,-5284,-7414,-7558,-7615,-7859,
-0.0013243234,-3581.6172603600485,-1030.402917592774,-2509,270.44885,-365,-863,-1243,-3063,+4768,+6146,-6163,+6367,-7990,-8406,
-0.008134429,-15322.95849785997,-911.1474582831917,-1360,188.37166,-136,-202,-1042,-5121,+5282,+6100,+6186,-6694,-6898,+7132,
-0.004411907,3057.753898606951,162.6144415724596,580,219.29866,+496,-2878,+3077,-3202,+3696,-4452,-4981,+6628,+6895,-7735,
-0.0036165926,-5873.572795215607,-246.5354188813497,0,162.40627,-1395,-2138,+2161,-3056,-3683,+4168,+5311,+5854,-6492,+6657,
-0.017947178,10986.745344927433,702.2325648180673,848,232.80267,+1668,+1694,-1844,+2417,-3685,-4023,+5060,-5581,-6816,+8320,
-0.04868101,34110.40845884107,2036.097050675722,4000,248.85255,+1428,+2275,-3282,+3819,+5648,+5697,-6476,-6576,+7024,+7278,
-0.011523568,-28665.628276573592,-1655.8772638303144,-4000,248.75653,-1563,-1587,+2683,+2983,-3538,-5329,-5735,-6422,-7803,+7879,
-0.022046383,19477.758344255497,982.7910024978238,2368,265.23267,-1115,+2146,+2719,-4478,+4519,+4535,+5098,-5734,-7239,+7617,
-0.00398931,4504.86191975857,176.10470617579284,588,262.64938,+1233,-2675,-2942,-4133,-4841,+5108,+5228,-6072,+8096,+8299,
-0.0039911945,8921.67349386458,202.77070865540193,33,302.27728,-851,-1338,+2325,-2671,+5015,-5336,+6563,+7272,-7312,+7713,
-0.015066453,-20942.211847946368,-1499.8150187036615,-2894,138.99895,-255,-394,-1160,-1220,+2490,-2913,-4559,+5347,+6138,-6385,
-0.0034313768,-10857.887323339988,-617.5733460446654,-865,316.42947,+2693,+3632,-4094,-5900,+5984,-6275,-6846,-7158,-7296,+7325,
-0.011339261,-22002.762329473906,-1126.0671882578204,-2566,194.04053,+1406,-1600,-1927,-2278,-2650,-3119,+3444,-5658,+6390,-7910,
-0.015122503,20481.573585163813,893.9446234694515,2690,351.7144,-976,+2616,+3626,+4913,+4992,-5677,+6278,-8030,+8195,-8198,
-0.026541151,19296.048638787735,1326.1743110825928,4000,297.29257,-282,+1250,+1327,+2915,+3178,-3948,+4080,+6154,-7139,+8317,
-0.009312628,12940.993435336291,398.6708723213987,903,254.70967,+662,+1965,-2218,+3438,-3487,-3497,+4786,-6764,-7422,+8066,
-0.04697588,23518.086727984508,1880.9299028743355,4602,238.23244,+1018,-1116,+1934,-5267,+6028,+6389,+7075,+7318,-7393,+7401,
0.002883683,6238.372618116858,-273.4694157974293,-1145,216.3335,-77,+224,-678,+2770,-3118,+3689,-4416,+5995,-7121,-7561,
-0.0038422688,8175.878634919502,171.08256363522003,862,264.92392,-1660,+2779,-3961,+4332,+4544,-5281,+5726,-5977,-7535,+7799,
-0.0015072069,-4151.02645984874,-44.08659158770533,-1197,275.41183,+208,+924,-2649,+4760,-5320,-5786,+6692,-7601,-7751,-8257,
-0.0026147726,-5965.538417443489,-234.34566671315488,173,228.1475,-58,+438,-2838,+3371,-4983,-5135,+5439,+5939,-6238,+7989,
-0.0023304145,-3968.8849200089494,100.54821706319368,661,256.71097,-716,+936,-1666,-1754,-3733,-4367,+6086,+6099,+7913,+8217,
-0.05798532,27722.005667340887,1676.7012570434588,4402,172.04451,-469,+1422,-1845,+1970,+2728,+2803,-5087,+6674,+6830,+6869,
-0.007514744,-19463.019030846343,-967.5694487691577,-1857,258.99777,-958,+1361,-1799,-1845,-2362,-4594,+5289,+6989,-7413,-7478,
-0.029492613,38770.06420020646,1332.8675977308033,2229,268.89142,-2543,+2956,+3826,+4848,-4996,+5277,+5283,-5728,-7258,+8176,
-0.026971675,26262.688406532845,1365.0419486617675,4000,301.12115,-40,-954,+1527,-2664,+3562,+5847,+6897,+7006,+7693,+8025,
-0.022537861,21561.915607741965,1119.6622588685784,2473,295.5817,+37,+500,+1643,-4297,+4724,-5180,-5261,+6905,+7306,-7544,
-0.023805441,24185.776722339124,1199.5178797920203,2874,299.8014,-738,-1395,+1683,+4321,-4812,+5544,+6452,-7792,+7828,+8412,
-0.027480884,33140.45862526547,1262.1198631792165,2077,273.25815,+91,-844,-981,+2588,-3907,+4553,+5954,+6312,-7133,+7447,
-0.0232545,23281.624770392395,1351.2426620755064,4000,345.72403,+467,+3790,-3851,+4955,+6168,+6531,-6818,+7220,+7869,-7889,
-0.011121558,7954.19886178671,371.1403249480751,1448,198.55266,-272,+2878,+3304,-3843,-4782,-4873,+6211,+6454,+6682,-7737,
-0.008752811,-23582.607913626478,-602.1551843152084,-1420,269.42896,+1879,-2517,-2682,+3509,-4117,-5501,-5524,-6561,+7385,+7894,
-0.02434595,-43038.69804921605,-2445.114511174714,-5983,176.77971,-542,-1285,-3452,-4037,-4717,-5083,-5090,+6028,+6431,-6760,
-0.007424544,-17850.681521538758,-712.581386986667,-1760,240.42798,+1170,-1234,-1438,-1494,+2965,+3584,-3634,+3661,-6076,-7326,
-0.012884498,-37847.44871883588,-1684.5813206196597,-5429,293.74408,+1107,-1970,-3023,-3771,-3826,-4359,-5252,-5435,-7362,+8145,
-0.029279135,14149.449882074581,1297.6785553791115,3355,263.7012,-239,+1008,+1122,+1518,+2682,+3230,-4332,-4702,+8044,-8135,
-0.042799585,21033.968473853045,1245.8182531872853,2593,173.18822,-481,+1839,+2013,-2415,-4413,+4886,+5042,+5522,-6451,+6731,
-0.009001015,-14422.740086627437,-432.9093992838418,-1767,160.2346,+272,-1347,+2065,+2199,-3112,-3597,-5008,-5946,-6453,+6658,
-0.014433292,13972.600879794376,572.0234837397464,2000,235.80428,+1254,+2055,-2575,+2847,-2929,+4052,+4619,-5807,-5949,+7503,
-0.0070295515,7948.0821407453195,399.4297885991278,1244,338.0773,+114,+549,-953,-1186,+1473,+3260,+5544,-7237,-7848,-8349,
-0.003764321,-530.0840410890485,77.92163733990988,-592,123.1614,-703,-736,+2346,+3290,+3356,-3668,-3677,+4009,-4448,-4502,
-0.009253341,-36702.83000991957,-2084.144867321236,-4098,396.64407,-481,-502,-3464,-5022,-5211,-5818,-7040,+7492,-7920,+8148,
-0.024429431,16840.461196033986,1379.9141212153318,2512,336.07938,-403,+758,-1471,+2195,+3049,+4153,-6222,+6544,-7964,+8312,
-0.042330723,22282.290610762015,1609.8811592225634,4272,226.27748,-879,+1750,+2273,-2659,+2786,+6540,+6798,+6864,-7137,+7870,
-0.049447857,25053.177896029203,1877.0945996529867,4440,225.86133,+471,+1058,+1064,+1801,+1841,-4883,+5830,-6023,-6071,+8043,
-0.02408334,28443.316198667206,1099.7724486494149,2430,271.6998,-806,-1587,+2307,+2596,+3397,+3762,+4882,+5874,-6734,-7960,
-0.034843337,33961.33862155216,1417.938761715099,2305,242.12573,-1396,+1917,+3479,-3603,+5588,+5874,-6131,+6611,-7107,+7701,
-0.017179646,22416.041122498194,786.5414941580667,1036,272.40222,+1057,+2312,-3169,-4557,+4764,-5240,+6279,+6616,-7456,-7493,
-0.006625626,-15648.495645314362,-801.4203889011354,-1998,236.18141,+1655,+1978,+1985,+3008,-3172,-3427,-4312,-5485,-5920,-8345,
-0.007393533,41.14124171822555,386.6360850815978,809,311.13837,-684,+2574,-3657,-4105,+4202,-4557,+6634,+6646,+7333,-7400,
-0.006451508,-16795.358806604803,-1114.981964463701,-2942,260.3323,+6,-119,-456,+2775,-2882,-4002,-5218,+6853,-7730,-8391,
-0.008152456,-17482.80840551585,-1406.1842706238626,-3506,214.44836,-50,-594,-4526,+4703,-5544,+5647,-6041,+6183,-6853,-7847,
-0.022342985,22934.467763543027,990.6636216037714,2046,263.80817,-693,+1106,+3252,+4152,-4934,+5190,+5451,-5680,-7043,-7382,
-0.010058626,16108.618527828705,525.4578720432359,1059,310.81534,-1977,+2602,-2715,-3051,-4131,+4715,+5593,+7498,-8172,+8406,
-0.0115983,-25929.89513458513,-1286.8950481601753,-2984,223.56633,-699,-1537,-2267,+2629,+2699,+3608,-5892,-6413,-6810,-7093,
-0.020009996,4696.448617536279,792.8368852264022,1482,235.74365,+1947,-2049,+2188,+3201,-3506,+6040,-6481,-6499,+7058,-7234,
-0.015679166,6938.319975157974,810.8475474956858,2314,307.6943,-587,-1509,+2941,+3601,-5247,-5394,+5910,+7448,+7790,+8423,
-0.00247624,-7537.435079226821,-126.63203527076745,0,304.39032,+149,-1811,+2922,-2980,+3913,+4353,-5866,-5976,+6177,-8429,
-0.000707288,11239.099493629503,20.51355932849013,376,172.5631,-998,-1002,-1171,-1691,-3647,+4596,+4753,+5935,+6096,+6562,
-0.053387787,31314.8926880194,1741.23593903319,4188,194.05235,+415,+1019,+1207,-2083,+2294,-2527,+3890,+5226,-6908,+8288,
-0.054453056,40032.22130244705,2250.0357484756855,4559,245.85008,+63,+1367,+2640,+2913,-4150,+4671,+6221,-6351,-6471,+7690,
-0.008727015,13501.017113646654,367.34850107584555,1156,250.44696,+277,-882,-1513,-2195,+4076,+4391,+5192,-5380,-7438,+7505,
-0.06910836,47700.71868410397,2696.7228247822295,8000,232.17152,+605,+2269,-2327,+2527,+4218,+5377,+6125,+6293,+6790,+7395,
-0.04715489,19863.131641853626,1183.5021895642506,2313,149.32948,+10,+342,-448,-941,-1387,+2114,-4541,+5157,+6193,+6683,
-0.008283902,6029.956612063159,432.84162906599016,539,310.88324,+1527,-3011,+3084,-4448,-5210,+5456,-5612,+6656,+8010,-8239,
-0.020064423,20759.25265936995,738.4145053576052,2000,218.96602,+312,+843,-1005,-1012,+1625,+3289,-4559,+5064,-5421,+8247,
-0.010273914,7883.3645699406225,354.1289976895629,0,205.08258,-57,+268,+1312,+2375,-2409,+4065,-4163,-5040,+5084,-6090,
-0.004305454,-10778.829443486784,-233.92485911241604,0,250.3529,+3079,-3267,-3452,+3705,-4273,-4307,+5552,+6992,+7198,-8200,
-0.0015262362,-3358.6974254388847,-254.56353301038592,-924,220.06407,+93,-374,-3002,+3885,-4589,-4730,+5186,-5863,-6548,+7692,
-0.013557805,20291.005278715893,706.331693006524,1447,309.97205,+529,-1049,+1261,-1392,+1800,-3027,+5829,+6999,-7259,-7933,
-0.03736865,28156.02669165318,1538.1308248448045,4000,244.90015,-566,+1371,+1612,+1702,-2246,+3974,+4733,-4925,+6182,+7743,
-0.017925663,9564.165482235545,790.8159504831093,2608,262.48434,-854,-1079,+3197,-4261,-4706,+4980,+5489,+5752,+6164,+7909,
-0.010267267,-21519.690466816657,-1458.6492785202533,-4000,209.59514,-1277,-1358,-2005,-4068,+4563,+4818,-4888,-5542,+6879,-8167,
-0.018279016,7089.210065679057,891.5064760162485,2000,290.18497,+677,-939,+3219,-3739,+4502,-5804,+5991,-6706,+7242,+7671,
-0.0016977184,2384.72773913802,61.12011729440237,492,214.2011,+756,-1508,+2629,+2739,+2942,+3033,-3536,-6854,-6917,-7041,
0.0009858296,3027.1740293364824,-194.77397314611545,429,307.0687,+92,-850,-1920,-2925,-4258,+5417,+5575,+5974,+7644,-7820,
-0.011276088,-25053.641913156636,-1337.3793692022487,-3423,222.18382,-171,+177,-1843,-2010,-4175,-4874,+5001,-5160,-5532,+7130,
-0.018243989,10745.249326763107,863.396015000427,2000,281.5746,+602,+1620,-1785,+2077,-4039,+4688,-5454,-5587,+7123,+7219,
-0.007676418,-18401.473196213818,-1039.4578230115044,-3175,239.71431,+2147,-2673,+3139,-3412,+3884,-4532,-6026,-6658,-6906,-7522,
0.00095576234,1684.223323678326,-162.46378722577145,265,176.21779,-415,+1556,-1706,+1759,+2855,-3128,+3662,-4316,-6501,+6890,
-0.0025038256,-8319.723483405725,-478.2721681439387,-1207,332.2805,-2177,-3361,-5010,+5245,+5666,-5719,+7190,-7933,-8264,-8347,
-0.011543351,7696.068745243172,581.7719782082899,1401,299.86383,-696,+991,+1140,-3011,+3954,+5704,-5854,-6778,+7041,-7940,
-0.008754003,-21917.151083307046,-1077.205400752573,-3133,250.36719,-1137,+1560,-2483,-3623,-5473,-5511,-5912,-6867,+8043,+8192,
-0.007782268,-17491.040229543236,-866.3451150214407,-2716,224.75507,+780,+2111,-2761,-3542,-3554,-3829,-4863,-5378,-7159,+7367,
-0.008969227,9642.08414064112,393.81938013752944,2020,261.24335,-857,+1232,+3174,-3362,+4384,+4896,+5709,-5926,+6653,-7692,
-0.025262548,15183.726188939952,740.1208817500146,2000,174.31258,+304,-1183,-2020,+3606,+4156,+4582,-5509,+5817,+6579,-7181,
-0.0025595825,-5251.970534969385,-363.7294713885282,-1282,205.18858,-398,+1662,-1677,+2211,-2761,-3093,+4107,-4436,-6991,+7022,
-0.011370659,-30458.37925137339,-1035.8367202099187,-2925,267.8682,+350,+1088,-2161,-2773,-3295,-5633,-6583,+7158,-8054,-8422,
