score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaLkRoad,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-21.252449,10,0,0,2589126,0,0,39933824,-43589.115737755514,2051.016,204.81456,7593,3630,   3630,7593,   1649,6003,   6003,1649,   5543,5421,   5421,5543,   3763,5651,   5651,3763,   380,4499,   4499,380,   
-29.689909,10,0,0,5476870,0,0,86956350,-65031.33073844185,2190.3513,269.26062,5748,923,   923,5748,   620,7688,   7688,620,   107,5726,   5726,107,   7561,7473,   7473,7561,   4026,2163,   2163,4026,   
-6.3716965,10,0,0,3941073,0,0,48503716,-16995.057512587537,2667.2734,249.18617,5436,1581,   1581,5436,   3081,4099,   4099,3081,   4715,2200,   2200,4715,   4787,7662,   7662,4787,   2410,3107,   3107,2410,   
-19.092073,10,0,0,617826,0,0,10176588,-44956.35180388675,2354.713,239.60533,1514,3437,   3437,1514,   8260,3921,   3921,8260,   3665,99,   99,3665,   4707,6513,   6513,4707,   3305,3075,   3075,3305,   
14.58446,10,0,0,765299,0,0,11277112,24970.89561532422,1712.1577,158.40942,4365,5265,   5265,4365,   2819,3464,   3464,2819,   2588,2800,   2800,2588,   6660,6354,   6354,6660,   1351,3683,   3683,1351,   
-6.824174,10,0,0,1581796,0,0,50339548,-25565.81741192635,3746.3608,320.139,7966,6269,   6269,7966,   1577,2285,   2285,1577,   7227,6011,   6011,7227,   549,5986,   5986,549,   1288,3343,   3343,1288,   
-29.607796,10,0,0,1991740,0,0,23441376,-41135.12719832005,1389.3344,156.46558,634,4536,   4536,634,   3241,5708,   5708,3241,   2985,2310,   2310,2985,   1098,5134,   5134,1098,   4022,8,   8,4022,   
-42.978756,10,0,0,2272129,0,0,32524638,-64370.40145896639,1497.7261,238.10234,1018,1047,   1047,1018,   4167,950,   950,4167,   6234,170,   170,6234,   7197,8053,   8053,7197,   1510,1914,   1914,1510,   
-41.74762,10,0,0,836458,0,0,16711738,-104121.40943414098,2494.068,253.68236,3975,6869,   6869,3975,   6311,7163,   7163,6311,   3577,3681,   3681,3577,   1860,5975,   5975,1860,   5130,6090,   6090,5130,   
-25.343117,10,0,0,1119548,0,0,26988766,-66213.60314112452,2612.6858,283.68225,7986,7156,   7156,7986,   5224,8398,   8398,5224,   2441,8264,   8264,2441,   2024,5547,   5547,2024,   478,277,   277,478,   
-70.11349,10,0,0,2279454,0,0,22802050,-117244.292858761,1672.2073,185.49904,1701,1526,   1526,1701,   2331,1343,   1343,2331,   2664,6918,   6918,2664,   2101,626,   626,2101,   4486,7056,   7056,4486,   
-35.673386,10,0,0,6294218,0,0,130128810,-151014.10557447927,4233.243,306.04855,7249,931,   931,7249,   4476,7810,   7810,4476,   7803,2200,   2200,7803,   6661,4514,   4514,6661,   2130,7740,   7740,2130,   
