idx,score,depth,netChgRoad,netChgBus,netChgRail,netSavedMinsRoad,netSavedMinsBus,netSavedMinsRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,
107,-291.72604,20,0,0,419011,0,0,331.06116,0,0,1514340.8,-3166.140263,-1370.21801,4536.358271,-63323.3988,-30240.29971,229806.7395,217.0646,78.19631,3300,4365,4365,445,445,22,22,4833,4833,3282,3282,3634,3634,3626,3626,5487,5487,2914,2914,5352,   
108,-254.54282,20,0,0,208096,0,0,404.9572,0,0,1270222.5,-1963.734361,-836.1037419,2799.838105,-42327.56654,-11760.75134,152151.1977,166.28859,57.34282,6678,4627,4627,3570,3570,6535,6535,6530,6530,6532,6532,6521,6521,6494,6494,6706,6706,4542,4542,4539,   
109,-660.24915,20,0,0,1306671,0,0,317.71463,0,0,4526110.5,-6325.170201,-1978.561253,8303.731454,-121083.8718,-36099.70511,460188.6575,183.39119,69.126335,6462,831,831,756,756,421,421,4866,4866,4764,4764,3647,3647,3480,3480,5553,5553,6354,6354,5269,   
110,-514.6607,20,0,0,549173,0,0,269.94522,0,0,2264341.2,-4509.344984,-1921.01793,6430.362914,-99536.57614,-42300.5806,460198.2366,193.40233,70.291336,5839,3420,3420,34,34,280,280,4457,4457,4773,4773,4514,4514,3747,3747,3743,3743,5440,5440,5432,   
111,-295.10803,20,0,0,450611,0,0,338.0538,0,0,2474221,-2595.263084,-1139.448863,3734.711948,-52082.41227,-18417.50747,201030.0767,176.48592,68.31576,6758,2096,2096,5875,5875,5901,5901,5896,5896,5890,5890,6882,6882,6841,6841,6825,6825,6817,   ,,
112,-217.62772,20,0,0,255464,0,0,502.30798,0,0,1645215.2,-1809.270792,-921.7973684,2731.068159,-38200.83819,-16912.75265,94821.24711,175.53297,64.13477,5012,3301,3301,4422,4422,4415,4415,4412,4412,4777,4777,4813,4813,3646,3646,3492,3492,3488,3488,5563,   
113,-205.66353,20,0,0,144150,0,0,239.24832,0,0,1594471.2,-1311.432615,-668.7026091,1980.135223,-17297.07609,-6262.053946,71290.78531,84.10376,35.32965,4648,4595,4595,4657,4657,3547,3547,3558,3558,3604,3604,3608,   ,,,,,,,,
114,-183.04214,20,0,0,312746,0,0,508.508,0,0,1475995.2,-1802.054971,-898.22551,2700.280475,-39229.4182,-15160.36509,127714.855,214.31905,81.08534,3661,3672,3672,5811,5811,5843,5843,5868,5868,4543,4543,1270,1270,1169,1169,1178,1178,5926,5926,5937,   
115,-361.91843,20,0,0,530772,0,0,304.3145,0,0,2057928.4,-2720.483959,-1050.07034,3770.554298,-52826.61712,-15147.43157,225484.0658,145.96277,60.441917,2949,2867,2867,1213,1213,6054,6054,6055,6055,5882,5882,5880,5880,6845,   ,,,,,,
116,-192.64452,20,0,0,350981,0,0,243.68263,0,0,1512849.5,-2041.498161,-1162.817717,3204.315879,-30804.89787,-13448.37202,209493.6631,159.9054,56.07643,7695,8413,8413,8077,8077,7786,7786,8190,8190,7971,7971,7985,7985,7336,7336,7337,7337,7345,   ,,
117,-304.88028,20,0,0,419835,0,0,298.13885,0,0,4481843,-1707.401634,-546.9317403,2254.333373,-34048.6036,-6580.249781,97668.25487,111.67861,49.360237,2522,2439,2439,5640,5640,5636,5636,5629,5629,5622,5622,2576,   ,,,,,,,,
118,-407.41324,20,0,0,1882532,0,0,338.39786,0,0,8170493.5,-4802.950265,-1895.998093,6698.948362,-85579.48728,-22819.15007,402815.7206,210.05573,84.22273,1361,2397,2397,2501,2501,2436,2436,5639,5639,5627,5627,2630,2630,4244,4244,1852,1852,1835,1835,5584,   
119,-992.1126,20,0,0,2582450,0,0,299.73325,0,0,10545123,-8477.947039,-2444.942168,10922.8892,-159750.0876,-27291.28859,726364.826,161.02013,64.96062,1005,1306,1306,3874,3874,6072,6072,6077,6077,5981,5981,2241,2241,2093,2093,6634,6634,6638,6638,6570,   
120,-303.16827,20,0,0,247716,0,0,446.36685,0,0,1511537.1,-2665.577495,-1263.117218,3928.694707,-60377.03884,-21271.21292,175664.1283,199.15355,83.96447,5523,5537,5537,3627,3627,3640,3640,4804,4804,4775,4775,4426,4426,4409,4409,5011,5011,4891,4891,5001,   
