score,deltaLkRoad,deltaDjRoad,deltaTotalJobsCreated,LBar,gameState0,gameState1,gameState2
-935.42975,12622.483,825.35175,1953,1.7866296,-8102,8103,8104
-931.9539,6626.939,338.2265,1000,1.7383388,-6082,6083,6084
-929.94714,4672.6465,218.36049,105,11.338931,-8288,8289,-8307
-926.70807,11452.719,625.2734,1757,1.587469,7674,7675,-7676
-924.17053,8525.425,301.76935,53,37.864,-8271,8288,-8303
-919.1208,3429.1787,119.1478,29,26.096344,-7672,7673,-7837
-911.2302,17120.9,982.71954,3000,1.1475319,8273,8274,8275
-881.10925,6376.8384,17.01412,18,53.187473,-7440,-8034,8382
-850.6475,1934.2455,-13.351848,-12,19.263817,-8290,8291,-8349
-823.41327,-2350.2605,17.749075,-5,10.189493,8389,-8390,-8401
-658.2673,2279.0693,77.78933,6,19.840115,7339,-7340,-8063
-624.1236,18566.111,178.66614,-32,27.551825,8383,-8384,-8388
-439.8952,-7721.974,25.454397,17,18.431244,-8281,-8282,8301
-343.50626,-1398.2528,-75.00347,7,10.379524,-8422,-8430,8434
-301.0993,-2386.111,45.204735,2,70.72539,-7509,-7510,7798
-188.55736,-784.52924,-21.163343,-2,37.133003,-7580,7581,-8329
-186.13786,-1933.3573,-73.53319,29,6.3929873,8420,-8421,-8422
-103.697845,-180.28482,-7.6978655,-16,1.9395183,-8418,-8420,8423
-101.17983,-2265.078,-163.04279,-5,79.917816,-7393,7394,-8205
-84.40888,-435.92075,15.774007,18,5.1211953,7851,-7854,-7887
-68.590836,-6029.466,-19.819845,-53,29.604746,-7438,-7439,7849
-62.563152,-3674.6782,10.030866,-44,23.82717,8111,-8112,-8379
-60.344955,-1356.2837,-25.479202,-20,20.058756,8204,-8205,-8327
-56.91375,-3919.4153,-5.125874,-47,26.153551,-8318,8357,-8365
-54.84929,-14566.108,-279.0459,-97,48.86808,8086,-8240,-8366
-54.286102,-5941.5815,-304.2524,-52,37.56942,-8288,-8289,8375
-53.86219,-2920.2488,122.58319,-47,20.590288,8101,-8102,-8293
-50.270515,-1468.5571,45.678463,8,65.17964,-7459,7460,-7727
-48.876194,-3449.047,-16.248024,-13,96.89087,8041,-8236,-8379
-47.982597,-2671.9912,-58.93999,19,52.314503,8050,-8299,-8401
-43.773453,-3149.5518,66.33941,-14,91.73485,8189,-8209,-8246
-40.347996,-4620.936,-166.45448,-85,24.049913,-7717,7718,-8424
-37.41108,-974.65564,55.739964,-12,38.752003,-8274,-8303,8316
-30.562002,-2015.1674,10.550821,54,21.795156,-8346,8351,-8422
-27.10908,-4415.6143,44.013348,-89,32.667118,-7903,7904,-8293
-24.330286,-899.75024,43.552097,-20,33.0042,8393,-8394,-8415
-24.325766,-5563.252,-117.10891,-98,41.65437,7903,-7904,-8260
-24.319344,-486.57663,-48.028004,-76,4.699052,8210,-8211,-8386
-23.399141,-4152.835,-77.82325,-58,54.61868,-7441,-7442,7569
-23.14111,-4914.8594,-22.400507,-81,46.802204,-8082,8083,-8156
-21.768364,-318.88168,16.055355,29,9.016339,-8421,-8422,8431
-21.270494,-2233.3003,-79.557594,-49,38.247047,8000,-8001,-8122
-20.725353,-3452.2388,-52.343323,-94,31.629728,8346,-8352,-8431
-19.516256,-1436.1523,71.80019,-47,27.946701,-8318,8319,-8374
-19.448757,-1275.9355,36.745247,77,15.207947,8085,-8102,-8402
-16.218882,-746.21954,-21.784252,-26,31.586157,-7565,7566,-8071
-15.2107,-3260.0935,-212.58925,-47,81.39682,-713,3494,-3764
-14.898496,-871.94165,1.0149493,-45,23.21437,-7647,-7847,7850
-14.873528,-2885.0752,-85.549095,-45,76.94051,7413,-7530,-7830
-14.623152,-1106.0236,-0.77578676,55,24.546251,-8114,8185,-8188
-14.589668,-2269.3884,-157.51146,56,49.579235,-7764,7765,-8370
-13.577804,-2579.8564,21.53274,111,30.553959,7784,-8416,-8428
-12.19643,-1308.2515,115.225426,-21,91.172455,7886,-7994,-8248
-11.853617,-3514.801,7.3569403,-77,68.73589,-7382,7383,-8184
-11.669528,-502.19934,-51.257965,-98,7.8382883,-7519,7784,-7873
-11.445224,-1969.5787,9.668395,-53,57.9559,-7500,7873,-8094
-10.1460705,-375.3648,93.99119,-42,15.722835,-8130,8314,-8328
-10.087508,-1979.325,24.046356,90,38.914833,8391,-8428,-8433
-10.059832,-2767.5342,49.041702,-93,52.8012,8054,-8055,-8285
-9.506089,-2222.2856,42.63606,-48,86.932304,8195,-8234,-8403
-9.211705,-4122.665,12.354204,170,46.99088,-7545,7845,-8287
-8.708245,-1603.8516,-6.595829,285,11.534881,7598,-7599,-7991
-8.509231,-631.4881,1.5488434,-51,25.973421,316,-317,-4398
-8.338066,-1571.4757,89.751144,38,88.52852,-7995,7996,-8259
-8.309617,-2139.4885,11.43136,48,95.74413,-7764,-7765,8050
-8.009807,-2855.0059,-82.52128,221,28.788376,-8291,-8292,8409
-7.9765477,-2763.8042,150.34581,179,34.551247,-8192,-8282,8330
-7.75453,-614.41,63.00458,22,64.28425,-7430,-7651,7706
-7.536858,-944.2222,75.908195,212,10.548058,-8209,8210,-8395
-7.440068,-1222.4866,44.718838,-74,39.633274,-8069,-8070,8342
-7.401671,-932.81134,61.500896,144,15.621617,-7904,7905,-8122
-7.289436,-997.5336,-87.36292,-78,31.315796,-7800,-7980,8061
-7.1676097,-1210.2815,78.438774,51,59.097122,-7741,7838,-8135
-7.0931377,-763.168,25.521093,-66,29.097944,7517,-7518,-8266
-6.8295827,-1526.6827,-72.92187,145,27.517633,-7989,7993,-8428
-6.821655,-496.5543,-8.271264,-52,24.986078,8274,-8275,-8310
-6.662277,-622.72174,-113.54298,72,23.171988,8286,-8287,-8360
-6.6327186,-2996.701,36.38191,175,46.082733,-8281,-8323,8431
-6.4483714,-4559.513,-209.696,439,28.74937,-7446,-7447,8066
-6.280953,-3530.8635,50.807835,162,61.93909,-7340,-7341,7583
-5.932638,-217.98813,-0.20627983,10,65.58574,7454,-7455,-7723
-5.5245376,-986.6517,-25.994768,72,44.27513,-7578,7579,-7854
-5.4750443,-410.49084,-29.10954,-46,29.092594,-8268,8269,-8335
-5.3637533,-277.5913,-10.433866,90,10.264055,-8428,8429,-8433
-5.301536,-1917.618,-21.587383,-81,79.70762,7745,-7772,-8212
-5.19894,-991.2691,6.3532825,39,87.264305,-7485,7487,-8229
-5.056988,-1798.9807,224.1331,-74,85.807915,-7747,-8182,8346
-5.0546374,-1113.1666,157.59167,46,85.45486,-7737,-8180,8388
-5.011558,-1779.5927,6.4869246,157,40.37129,7542,-7669,-8104
-4.999697,-3629.191,107.40239,200,64.78293,-7538,8095,-8160
-4.8668156,-1131.006,-42.747425,68,61.000805,-8237,8238,-8366
-4.652836,-1447.6454,-104.42561,-60,92.55879,7322,-7323,-8311
-4.385476,-2491.5835,-371.66895,104,97.510155,-7920,7921,-8393
-4.3354707,-970.69653,44.051098,-62,64.45847,-7546,7547,-8063
-3.801848,-2610.6055,-184.677,131,93.562035,8066,-8067,-8222
-3.6658044,-2339.6995,86.124306,120,94.93667,8216,-8229,-8396
-3.6629167,-4027.2405,11.017696,305,64.343575,8223,-8245,-8434
-3.6395726,-3307.3386,171.09573,415,39.084507,-8187,8199,-8281
-3.536261,-6869.852,341.8474,1000,34.67588,1788,1789,-5599
-3.5151777,-167.19443,-20.967768,-70,12.128328,7846,-7847,-8298
-3.4060874,-2379.8848,57.38382,220,56.689404,7340,-7341,-8281
-3.4011972,-2828.162,172.19876,183,81.10467,-7769,7833,-8158
-3.3425436,-624.5327,-49.238182,-74,45.068264,7740,-7741,-8117
-3.2968967,-3432.5642,89.59295,1000,18.58394,4068,4069,-5287
-3.2102797,-866.4856,128.194,110,43.797592,-8067,-8304,8391
-3.0906503,-305.63605,93.377655,30,58.837997,-7747,-7748,7793
-2.9014316,-28.99195,9.059332,-11,16.21425,-8218,-8219,8309
-2.7247257,-154.53064,-6.42138,-37,27.359901,-7912,7913,-8036
-2.62293,-1124.4612,108.4783,112,68.32256,-7553,7554,-8061
-2.503031,-877.5838,-53.24264,137,45.680016,-7994,-8283,8299
-2.4251738,-1059.7972,-49.636524,-87,89.65719,5547,-5548,-6444
-2.253971,-7290.5977,310.79105,1221,47.285023,7817,7887,-8240
-2.1778939,-392.96515,107.55289,214,15.0497055,7468,-8121,-8136
-2.1234088,-612.1971,-67.499405,87,59.151096,-7890,8163,-8175
-1.9914247,-810.291,102.22133,110,66.02508,-8222,-8300,8354
-1.9366722,-439.4022,186.3478,57,71.04863,-8126,-8180,8219
-1.8778609,-3569.5557,15.485767,383,88.58831,-7341,7342,-7537
-1.8668283,-5708.0054,274.74283,1000,54.576344,8203,8204,-8242
-1.8050368,-4622.3413,441.01855,1221,37.435596,-8240,8332,8340
-1.8005645,-341.04584,-24.9521,-46,73.49718,-7414,7415,-8335
-1.6733054,-532.0008,10.669717,116,48.92193,7822,-7823,-8007
-1.6559651,-1411.3914,374.27505,1000,15.213205,7988,7989,-8242
-1.5745088,-6027.376,331.07605,1244,54.927177,-8383,8384,8410
-1.3922182,-510.32404,14.858001,87,75.20451,-7409,7410,-8384
-1.366673,-5179.6616,-291.5026,1000,67.64897,5304,5305,-5447
-1.3442622,-463.0121,56.154736,230,26.730368,-7879,7901,-8428
-1.2895824,-1627.7994,-77.54886,289,77.96118,-2175,2176,-3882
-1.277654,-1007.3515,-6.0782704,150,93.82119,-8170,8272,-8300
-1.254694,-410.00638,115.23934,355,16.43043,-7621,7622,-7721
-1.2235547,-2595.3535,-153.86325,1266,29.906382,7335,7336,-7814
-1.1739545,-213.02809,-28.589558,-52,62.288334,7630,-7854,-8068
-1.1627511,-327.8817,107.0122,138,36.473362,-8266,-8301,8331
-1.1501135,-261.0254,19.17277,77,52.610905,-8276,-8352,8411
-1.119293,-746.1629,-84.138306,229,51.961163,8221,-8222,-8421
-1.1091509,-2064.121,360.6383,1000,33.21766,3589,3590,-6314
-1.0638223,-1977.7843,266.2434,1000,33.18442,7602,7603,-7673
-1.0205545,-1809.7893,179.91359,360,87.925285,-7347,7348,-7713
-1.0201567,-163.7567,33.225033,60,47.753517,-7974,-7975,8423
-0.952168,-2713.8792,312.26315,1000,50.87464,7415,7626,-8177
-0.9416946,-512.80493,9.358388,210,46.285744,-8110,8272,-8291
-0.9055076,-223.38231,27.03553,160,27.520803,-8080,8081,-8394
-0.8707733,-1406.1661,284.07974,1000,28.824114,7580,7581,-8364
-0.8681129,-1142.9812,135.88255,511,45.99032,-7357,-7358,7406
-0.8417679,-511.1773,-101.71554,119,91.08706,-8205,8236,-8264
-0.8055671,-1369.7402,120.38781,416,72.95711,7614,-8043,-8366
-0.80186117,-749.6205,-17.411543,189,88.28866,-8052,8053,-8170
-0.76951206,-3521.426,145.25107,1000,81.68223,-4334,4425,4932
-0.75362533,-3301.3691,176.60616,1000,78.19212,1728,1729,-5875
-0.6636364,-399.07306,164.58955,175,61.335037,7820,-8236,-8304
-0.62559134,-368.90616,92.19003,138,76.27295,-7510,-7776,7853
-0.5391406,-2703.432,165.26796,1000,89.50306,2781,2782,-5618
-0.5223755,-2469.0745,251.54482,1056,79.893585,2015,2016,-3687
-0.50714386,-99.58325,15.0408745,73,48.012764,-8080,-8140,8271
-0.46813798,-59.10669,-45.593056,-51,44.18929,-7995,8375,-8419
-0.45887795,-642.6319,-9.354058,296,84.449646,-7314,7315,-8295
-0.40265667,-110.33944,44.201466,81,60.385868,-7217,7218,-7428
-0.36980748,-910.41504,515.2774,1051,41.81051,7865,7866,-8157
-0.3389352,-935.1642,229.6512,1000,49.248802,-7706,7707,7893
-0.33404818,-959.578,238.80072,1000,51.273815,2172,2173,-4553
-0.3151204,-1081.9799,156.82451,1000,61.286827,-3820,3821,6752
-0.21137054,-950.4378,500.21213,1000,80.26083,7236,7237,-8162
-0.17839071,-457.60898,382.9026,1156,39.608547,4641,4642,-6303
-0.16704147,-208.11304,121.61694,467,47.61925,-7485,-7486,7576
-0.1657567,-185.75888,108.26615,428,46.73682,-7305,7306,-7352
-0.16290957,-523.66266,192.25096,1000,57.375893,-3328,4439,6108
-0.15667021,-340.7982,527.9162,1000,38.82713,2348,2349,-5616
-0.14414915,-750.4655,440.905,1000,92.92726,3205,3206,-3685
-0.13783067,-584.24,87.12878,1000,75.660614,4572,4573,-4679
-0.1315828,-706.0819,246.5522,1000,95.78123,5971,5972,-6617
-0.12588325,-672.5058,474.22693,1014,94.04042,553,554,-6506
-0.11857784,-639.87866,290.94556,1000,96.32046,2733,2734,-3005
-0.114956275,-124.55002,91.4224,436,44.355663,-7781,7782,-8430
-0.11459975,-88.46868,93.49714,156,88.3295,7445,-7446,-7506
-0.102445856,-95.50501,31.36855,185,89.94655,-8170,8171,-8278
-0.094522186,-439.40994,459.73398,1000,82.97755,851,3572,-4712
-0.094263196,-90.539406,33.66809,280,61.229668,8169,-8170,-8303
-0.07644431,-258.1574,413.6916,1101,54.749043,1805,1806,-8227
-0.070181966,-552.29443,-60.21194,1470,95.55473,5333,5334,-6590
-0.06415824,-32.537056,47.847675,168,53.881664,7494,-7495,-8360
-0.04872912,-254.04959,214.95308,1000,93.058136,-5881,5882,7097
-0.03350005,-69.70733,331.42728,1000,37.141327,8210,8211,-8260
-0.02530695,-134.13766,88.54043,1000,94.60964,-5163,5260,6029
-0.016836546,-86.78395,386.33182,1000,92.00488,-2776,2791,2875
17.205944,1810.446,-30.459528,1,31.768826,8367,-8368,-8422
∞,248.78044,35.246994,0,316.92102,-7015,7016,-8053
