score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,gameState20,gameState21,gameState22,gameState23,gameState24,gameState25,gameState26,gameState27,gameState28,gameState29,gameState30,gameState31,gameState32,gameState33,gameState34,gameState35,gameState36,gameState37,gameState38,gameState39
-13.03652,40,0,0,25225845,0,0,1.01029344E+09,-4365.530812399641,-1917.244231166805,6282.775038295745,-75099.13109057101,-24940.377876545972,1923894.834776532,5760.6733,262.5126,   4570,179,   1256,6251,   5306,5815,   6982,6313,   7624,102,   2797,680,   1842,122,   1908,4680,   1557,761,   4344,1291,   5668,8372,   3361,6632,   2991,3479,   7236,5054,   3620,6202,   2618,2698,   2771,5877,   4095,4146,   5041,5140,   8382,5757,   
-70.04664,40,0,0,30397651,0,0,927144960,-16932.719436738364,-5407.808053464314,22340.527487794356,-298729.862900991,-59374.89966531154,3850460.4551595366,4264.728,248.7195,   751,8194,   4886,162,   6444,840,   2415,1347,   6477,8430,   6922,7819,   7775,7394,   6742,4634,   5253,3060,   3259,1826,   7015,1928,   2693,1421,   5920,98,   6344,4401,   4462,6198,   8075,4852,   814,7022,   539,5909,   3486,3198,   188,2151,   
-70.639046,40,0,0,33466517,0,0,840251000,-23569.96182893034,-9268.908520120149,32838.87034538204,-366976.21456764155,-144198.08588397998,8097027.604576029,5195.0903,238.61804,   1064,5888,   7013,3626,   7715,3234,   3359,3812,   7571,7897,   7328,1981,   1880,6555,   7178,7259,   5501,3465,   2678,6345,   2931,6450,   5321,278,   354,2070,   7004,752,   6855,833,   1148,2054,   2871,1108,   762,1126,   3350,7503,   2141,2686,   
-43.971584,40,0,0,34795596,0,0,1.1421756E+09,-14411.690227746816,-7687.6434932886605,22099.333708373986,-227405.0890082451,-208684.49071457164,4532042.680994971,5171.6377,251.68268,   5175,2531,   5266,5000,   7305,6093,   2971,2695,   8280,1716,   408,20,   520,2278,   7655,3049,   567,6734,   3271,5645,   4665,2607,   5393,6738,   6749,5274,   7545,772,   5792,6051,   3908,6433,   1324,8427,   1170,399,   1184,320,   1409,2697,   
-25.547913,40,0,0,32214570,0,0,824090750,-8470.23364107061,-4290.704108044272,12760.93774776386,-149041.95211589485,-97180.8915120564,4113479.5602622116,5833.8213,236.7979,   7534,4309,   907,5138,   424,1127,   1533,593,   1888,6148,   559,5052,   4232,4931,   6457,2567,   5574,6964,   6686,2031,   6984,2198,   5338,2229,   6243,2410,   7132,529,   1108,7256,   1865,247,   5324,574,   6547,355,   1699,254,   6313,5622,   
-21.400698,40,0,0,25254080,0,0,905781570,-8311.187070835289,-3976.122308929265,12287.309381286,-131578.0516305484,-74042.63974799398,2694135.4678763826,6148.306,285.66473,   3740,6952,   7320,8079,   5491,7291,   2201,4829,   1969,7038,   3261,2656,   2069,7813,   4149,5335,   7406,7114,   7331,6449,   2431,1004,   7921,3068,   4283,312,   8163,3658,   6819,6101,   867,5319,   650,1064,   6727,31,   3314,5694,   5173,7388,   
-24.078758,40,0,0,33786865,0,0,752805700,-6332.25083001847,-1919.5993460159675,8251.85017875135,-107814.79214448955,-21034.134492753336,1739543.9454747392,4477.5894,248.71754,   209,2302,   6995,2505,   3994,7645,   6613,5946,   4860,1212,   1385,3021,   1359,8300,   3190,2735,   7467,4252,   3796,5179,   7563,6979,   6445,4304,   6170,6377,   2005,1004,   1086,4117,   2020,1711,   1940,8378,   6239,128,   2444,5415,   7509,5074,   
-35.07146,40,0,0,23513949,0,0,606475260,-9345.992398845374,-3302.129844417349,12648.122240714947,-148999.69663842203,-39400.40575072357,2244738.928861392,4248.46,279.69226,   2134,2216,   7233,5607,   4716,6282,   3960,786,   6310,3991,   1000,7497,   1898,8430,   8260,1666,   4293,2691,   4770,6052,   5639,5608,   4860,743,   7627,8109,   1081,1416,   2060,3061,   290,2051,   5178,7158,   3044,5347,   8182,838,   8023,8324,   
-23.774837,40,0,0,28711435,0,0,635122200,-6118.740033772269,-2323.9039306531863,8442.64396305535,-101862.15920320948,-27509.530264824767,2447132.8281987165,4284.452,233.28415,   2417,1219,   3130,5531,   3117,2959,   8249,1946,   118,4573,   4271,8189,   645,1456,   7870,4962,   5792,6489,   6415,5043,   5200,2543,   7162,3248,   3700,7384,   2318,3175,   5385,2913,   1920,3454,   3103,4881,   3634,4420,   2478,7764,   6061,4668,   
-13.070553,40,0,0,26357867,0,0,880113800,-3996.12002619908,-1215.4615655145817,5211.581589844869,-72530.67532493689,-13149.980281037828,1595442.5674212498,5549.1665,271.19028,   8295,7571,   1298,5922,   7226,537,   1406,3722,   7724,6518,   7990,1692,   2859,2980,   3123,8310,   2493,8317,   1831,4169,   640,5073,   4996,5641,   2653,816,   5085,4199,   6258,3449,   2483,6464,   428,1747,   5183,6065,   1245,1239,   4457,3163,   
-32.92263,40,0,0,11402420,0,0,261569550,-7635.580563263717,-2327.233601054654,9962.814164437905,-138864.48724603085,-37436.702860069214,1115039.0167093936,4217.904,228.58264,   5978,7032,   3887,7303,   3887,5641,   3359,227,   595,123,   1758,3760,   1926,2596,   5933,1892,   4027,3221,   2574,4093,   3269,6410,   5900,4274,   4034,1525,   1264,1111,   6232,5493,   7065,1253,   3860,7103,   6627,2043,   1186,6129,   2281,2425,   
-25.060995,40,0,0,36511307,0,0,942708200,-8003.988551939778,-2748.8347324577717,10752.823283636711,-136154.75563959038,-32442.722958319104,2716692.1226679934,5432.9346,288.42532,   220,4961,   2441,2497,   1522,8323,   531,6971,   6155,1961,   3491,5588,   6406,6482,   7711,335,   1132,8049,   3268,1833,   7399,7919,   2327,4700,   5131,673,   7172,7265,   3701,1983,   2035,4881,   1811,843,   6190,7361,   3200,3402,   2751,4147,   
-53.240265,40,0,0,22320248,0,0,734155900,-12768.841768608341,-4341.761327708912,17110.603104085894,-224960.19338251126,-63505.34579512159,3030536.2789697666,4225.377,209.72649,   994,2728,   3392,4270,   2002,1477,   3283,5813,   7828,6291,   911,1572,   2860,448,   3462,736,   2634,6177,   5802,849,   1151,1701,   3269,4171,   8362,7046,   3777,5563,   292,349,   5570,6165,   5298,7557,   838,4670,   4527,6493,   2697,3654,   
-28.099241,40,0,0,29283513,0,0,827172860,-8707.360548651232,-3445.40615572514,12152.766703775758,-136675.78669582793,-45732.6662870502,2113462.99126897,4864.038,278.17487,   5825,1358,   7873,5845,   1072,462,   2020,1362,   5817,5453,   4727,5459,   6036,1901,   2996,7728,   7894,7656,   4343,3392,   6136,6156,   5520,7478,   720,3181,   4710,3739,   8045,7227,   4644,4577,   3479,2148,   3460,8228,   2264,5860,   3099,7899,   
-30.759975,40,0,0,17112397,0,0,586630900,-8281.559654852483,-2324.356969370278,10605.916623975809,-156104.1829008059,-27049.685787655937,2286954.2212115703,5074.9126,223.7165,   5025,2414,   8181,3275,   4057,111,   129,3397,   4560,1546,   5211,5307,   2149,7741,   5953,8104,   4273,394,   5124,6326,   4188,6717,   1753,7026,   808,150,   1980,3887,   6876,3203,   5464,2034,   4556,4880,   6802,3721,   6410,2245,   3420,609,   
-40.22574,40,0,0,37316137,0,0,875808770,-14586.049866999165,-4621.3513722785765,19207.40123698633,-231958.16464218084,-53166.757023408485,6049741.655211464,5766.4116,239.83545,   3051,1313,   7614,6499,   2015,7773,   2428,4173,   4630,3791,   3954,1869,   735,5208,   3711,6744,   661,1155,   2466,3907,   6566,4678,   4956,1357,   4517,3177,   750,5705,   939,2232,   1694,2027,   5410,4515,   3274,2874,   7538,3689,   5011,1471,   
-51.54082,40,0,0,24225269,0,0,748175000,-17101.084658536663,-4800.861352725121,21901.946009624513,-256767.47051636328,-47159.591379971185,6134174.446832403,4981.827,278.15253,   6158,6242,   7693,3085,   7685,3595,   1299,7783,   1168,57,   3060,5255,   8215,7948,   2478,6809,   4793,6257,   1982,7274,   7023,5159,   3233,2398,   2097,1926,   4895,4656,   1934,837,   7641,5408,   4580,994,   6185,324,   5420,1870,   2108,922,   
-94.70179,40,0,0,35476675,0,0,1.2859151E+09,-24485.82691598466,-8233.273352470886,32719.10027346973,-418655.8147654462,-104927.94490843324,8762807.091053516,4420.7803,206.45299,   1877,1402,   4536,882,   7608,4874,   2248,5897,   2036,4901,   6517,1281,   1707,6172,   2884,999,   3008,5295,   988,5758,   7136,5079,   5849,331,   851,6088,   674,7221,   1763,2154,   1388,2922,   4149,1060,   5396,5620,   622,2351,   3225,5658,   
-46.81632,40,0,0,25853626,0,0,543696100,-10946.473756050063,-3900.5056293132056,14846.979390011995,-178582.37599105548,-69434.18510930809,3730939.2243264792,3814.5327,223.55255,   8114,7433,   2619,5468,   2755,6360,   3700,6843,   6546,5186,   5751,125,   882,4785,   2222,5233,   3988,4205,   30,1520,   4200,3462,   4133,8317,   3512,3594,   5568,647,   776,5700,   376,657,   2069,3765,   6079,8138,   2459,380,   6011,2926,   
-29.16301,40,0,0,26950048,0,0,1.091397E+09,-7666.201800864303,-2940.511610486859,10606.71341330529,-139694.07370382623,-42315.34516208731,2119533.9519781168,4790.112,224.16069,   2387,2267,   675,5013,   4839,1262,   2039,7799,   7274,162,   1631,4853,   2321,1705,   1458,4651,   3300,2738,   1956,7597,   792,3053,   6067,845,   4809,5093,   6492,5553,   7142,2519,   2774,3607,   6630,5539,   7568,1933,   2787,7556,   3478,2250,   
-44.053482,40,0,0,28539922,0,0,893482240,-15523.101741902075,-4845.467581618968,20368.569323094947,-256095.2153814985,-58028.34525037778,5747267.281795212,5813.28,292.3888,   1555,6204,   1808,613,   4068,3959,   6772,363,   2307,1428,   4838,8157,   6860,6850,   2134,7769,   4635,8265,   203,8181,   3205,4922,   657,4754,   5824,6459,   6659,5217,   2573,7960,   1863,4179,   7696,8142,   6041,3024,   1244,5453,   5213,850,   
-4.765292,40,0,0,41442499,0,0,1.142373E+09,-1633.9136649562977,-1111.9338815895321,2745.847547203264,-28800.04563607411,-32217.068572417535,589550.2763816221,6043.71,252.49194,   6757,6129,   3245,5713,   6117,3053,   5183,8215,   3405,8235,   5733,2958,   7353,3732,   7480,5069,   5546,5490,   3225,6045,   5736,1554,   6226,2782,   8000,658,   460,7154,   808,7546,   6524,7618,   3052,7789,   1423,5512,   1676,3379,   7072,2771,   
-17.346205,40,0,0,36239451,0,0,1.0199098E+09,-6466.143872181519,-2228.889213366296,8695.033084355571,-100493.29391051197,-30473.83661657024,2029848.8210541487,5793.388,280.51727,   1276,6879,   1812,2774,   2227,7341,   5261,3963,   661,972,   5913,4189,   2228,7604,   3549,5203,   8339,463,   6149,5458,   2592,6464,   7407,4295,   1710,6550,   8342,8000,   2308,1967,   3392,2167,   6854,454,   4768,7293,   8177,3452,   554,658,   
-36.344704,40,0,0,35320228,0,0,905402370,-12160.241659075988,-5302.420716245831,17462.66238473321,-196154.49338476028,-61980.03145375478,3928135.7970754965,5397.0586,257.12592,   3832,4932,   6493,8271,   1632,2334,   5390,3883,   4239,4656,   5609,1213,   5665,1613,   178,3248,   7907,5953,   1063,4113,   7435,5697,   1654,7130,   6016,3745,   5771,1773,   2835,4692,   5461,4887,   8344,5491,   1625,6095,   8407,7571,   2662,7811,   
-51.91009,40,0,0,49452282,0,0,1.3339676E+09,-13815.88581835733,-4302.932368360435,18118.81818808949,-246685.6650331795,-63928.0955855025,4932758.367566245,4752.172,215.00395,   1160,4458,   3760,6088,   4794,2179,   4937,5240,   275,1520,   7822,2224,   2388,4877,   1659,6571,   3278,7798,   2255,6322,   4999,3616,   1048,7983,   7630,721,   1305,174,   8423,2519,   3277,335,   3290,1688,   2953,2976,   1936,4001,   2335,3836,   
-32.264557,40,0,0,28659959,0,0,860722700,-10811.632334409867,-3902.957585221599,14714.589919641068,-190583.4282376416,-65414.5467211413,2933258.4614329403,5906.897,247.38223,   7244,531,   1498,1315,   5306,3237,   2499,3466,   3831,3490,   2817,608,   5316,4775,   2811,5979,   3410,4213,   6894,4072,   873,4762,   5252,6192,   6678,7486,   7369,699,   1924,7119,   4634,7712,   5463,6854,   7514,4468,   2117,8168,   2676,4393,   
-38.586212,40,0,0,30521381,0,0,1.00150195E+09,-12207.945147787406,-3406.829382417984,15614.774526396663,-202697.09820522653,-41431.56391893006,2054699.429835941,5253.0967,259.5689,   6658,6274,   4779,4933,   8137,2669,   3455,6951,   7312,5409,   8001,6159,   5543,6698,   2963,2481,   3714,3742,   3073,6255,   4303,1799,   1542,5148,   7292,3541,   3581,6897,   5697,6779,   3861,3678,   1536,2501,   5850,3035,   8419,319,   6490,4009,   
-18.812912,40,0,0,41536937,0,0,1.1233861E+09,-7298.066931281943,-2297.403070714444,9595.469998474142,-121962.59277746858,-23069.20514322854,3528482.244209829,6482.9194,264.1245,   4031,418,   1822,4950,   7553,6911,   2168,7200,   3891,5033,   753,6811,   5095,4857,   89,4858,   4732,8066,   6076,4595,   7524,4993,   1253,533,   1548,4323,   4622,3041,   848,8364,   2497,3394,   5687,7499,   2224,3884,   8413,5027,   6031,380,   
-53.421124,40,0,0,39818278,0,0,1.1198913E+09,-14605.252658771074,-5144.748318703871,19750.00098664255,-246981.53703039506,-56606.861082788,4391909.571844006,4623.2935,210.31456,   1372,4816,   3005,664,   6026,5485,   7018,5115,   2411,991,   6738,353,   2679,1895,   4921,7473,   7601,1289,   3402,3229,   2289,7562,   6352,3963,   2535,5795,   1124,6031,   2632,4641,   4881,8140,   2035,5695,   3223,2707,   1987,589,   2943,4498,   
-39.88924,40,0,0,21612383,0,0,633344300,-10930.81185429203,-5236.653613074535,16167.46546618746,-211431.72184909627,-111652.99686333786,3012729.6911418187,5300.4697,241.93518,   5740,7942,   630,8292,   1625,2144,   715,3792,   2577,3186,   4719,7124,   1624,2801,   6527,2245,   6900,7478,   6564,230,   4361,987,   2482,6205,   4546,7033,   6753,5419,   7107,2213,   5485,7011,   6782,7340,   5924,2782,   6932,6495,   2338,390,   
-23.695131,40,0,0,28181034,0,0,1.04834374E+09,-6913.169741618899,-4021.110495235198,10934.280237164192,-108088.21508884417,-105173.99419676425,2412991.9687283216,4561.6216,228.74829,   5079,5768,   3453,7882,   8358,6193,   6515,7669,   7604,977,   4243,2945,   2460,2712,   137,4753,   5459,2860,   3746,3027,   3826,3732,   5120,364,   6136,6143,   342,2720,   5312,3745,   3749,404,   5139,6174,   3586,7028,   5969,3036,   6283,6789,   
-19.938078,40,0,0,28613325,0,0,1.0460196E+09,-6170.737009691782,-2166.1198185635353,8336.856828863958,-102032.03568989334,-26096.022972453677,2059965.4149583832,5117.4463,256.1361,   518,7520,   6250,6129,   6406,2540,   4550,4069,   7203,1171,   5758,4071,   2748,7746,   5000,1347,   648,3089,   1745,2214,   5850,3795,   2356,3858,   5664,3838,   6241,4722,   7561,1544,   7220,2423,   5012,5393,   2509,4742,   5917,7426,   2393,3596,   
-28.753092,40,0,0,33054558,0,0,746937300,-8598.23156540678,-3033.3346605617867,11631.566225808143,-144349.31604451887,-39713.56253940002,3184181.067328732,5020.3057,230.06525,   1593,4708,   3953,4141,   6422,8113,   6092,5828,   1173,2239,   6380,2879,   1291,4069,   938,5158,   5163,2392,   465,2567,   4734,8264,   4944,5658,   2386,3335,   7495,5790,   5237,257,   3866,1657,   696,6584,   621,1142,   8277,6651,   5872,5987,   
-17.22455,40,0,0,16286149,0,0,502918820,-5577.690271439414,-1388.7987613751372,6966.489034313436,-97180.88741005187,-16056.595221037836,1207534.9161442642,5641.999,264.30603,   6182,412,   3548,5322,   3600,4341,   1131,943,   4455,5786,   8015,3525,   6961,8261,   7298,1764,   8199,6731,   1754,3087,   618,301,   591,916,   6808,4722,   2182,3142,   3447,8231,   5316,6948,   4956,2913,   4821,4321,   4715,8057,   2057,6481,   
-48.69393,40,0,0,31570082,0,0,829988160,-11880.497199071822,-3836.2610545005773,15716.758258426333,-193398.24283249548,-55792.28014869591,3296080.31679134,3971.7117,256.09143,   2203,6551,   1335,7886,   678,341,   3131,870,   7722,7292,   1379,1546,   4896,2785,   5369,5881,   8257,2632,   6949,7313,   2158,6425,   5931,4660,   469,1066,   7004,4047,   3440,2977,   5485,142,   4673,3709,   883,2502,   7401,1140,   238,6467,   
-30.577791,40,0,0,23624888,0,0,674111550,-9219.520942263332,-3171.722970495053,12391.243910655357,-145218.1863430219,-36433.61497016301,3424786.7305333153,4749.139,254.09872,   1591,1312,   3856,4591,   6852,3770,   2051,2171,   5980,7376,   4499,2083,   1108,3179,   4323,4214,   619,5111,   7416,8047,   1772,7520,   5866,4744,   1807,1237,   5308,1187,   1901,2866,   6915,7116,   2394,482,   5722,846,   2569,1340,   6243,5135,   
-27.898758,40,0,0,42503534,0,0,1.1298502E+09,-8522.59869671578,-3037.220856569845,11559.819555530266,-140756.03477227117,-40258.730700246066,3070298.784789555,5045.2437,255.52356,   7450,4833,   6503,4499,   6913,3402,   7470,1493,   7822,5105,   1882,2290,   2159,626,   4695,2507,   3881,7547,   2784,5615,   6898,864,   269,3113,   461,5819,   8125,625,   5893,3476,   1645,7715,   7303,2281,   596,5374,   1016,1366,   6267,6840,   
-17.457464,40,0,0,30198645,0,0,874861200,-5341.928457874082,-1915.4643206701353,7257.392778691675,-90814.88397646492,-22915.647750200045,1550930.16606841,5202.066,224.24379,   2202,3814,   1800,5232,   983,4624,   4956,1767,   4223,3215,   5400,3457,   6992,628,   6672,6586,   4563,3389,   4038,1094,   3713,6844,   4036,4345,   3460,2603,   3423,8313,   29,7756,   1490,2515,   1280,4379,   3412,3083,   7500,3473,   2130,4272,   
-74.82888,40,0,0,36237691,0,0,736827970,-17352.838293076657,-7303.579920703808,24656.418211197888,-303236.24233280343,-132525.56597696478,5829048.724457362,4052.3958,201.90857,   862,6357,   4838,2678,   6512,6623,   723,6674,   4045,2446,   810,6063,   5763,5172,   3127,3794,   8213,5891,   1772,6816,   1201,5078,   1737,4903,   1725,2884,   2176,2612,   5652,3588,   7522,1090,   1259,8201,   232,5791,   2005,1358,   6269,5272,   
-10.224135,40,0,0,19404743,0,0,554605800,-3151.259377332351,-1340.0146312467486,4491.27400896835,-51493.90192708701,-20112.45223111472,1079829.970023581,5036.5044,260.3965,   1879,5184,   4268,6019,   6945,3862,   5187,4544,   1251,8053,   3305,1608,   1701,3749,   3071,4219,   4619,8371,   953,3627,   4447,6547,   1022,456,   3360,8156,   4804,5997,   4940,5772,   1788,6855,   8058,4935,   4936,4453,   810,4154,   6393,6298,   
-55.446938,40,0,0,30405137,0,0,810783100,-15207.287120266643,-5241.433236666249,20448.720352768534,-268458.3626490024,-67477.41652709377,5370459.100773082,4841.717,259.79147,   6132,6068,   1360,6034,   282,5913,   7825,5945,   5130,4448,   1171,2070,   405,2641,   825,3768,   4161,3812,   2658,7224,   7494,7626,   8039,3915,   6264,4886,   1986,5201,   7248,7054,   3409,464,   1977,3090,   5930,6814,   5186,3423,   173,5883,   
-28.313854,40,0,0,39473874,0,0,1.04765504E+09,-10830.235228228787,-4909.716743340153,15739.95197001072,-173663.49236258373,-108774.80636202148,3328332.504860818,6133.5166,288.0751,   330,7294,   867,491,   4600,8154,   6450,5416,   4110,1168,   291,5433,   1495,7604,   7240,6942,   6464,5880,   8205,3832,   3926,2624,   7133,6512,   1039,707,   92,5750,   5146,2446,   7018,737,   3639,5211,   6894,199,   6758,7548,   7751,6546,   
-20.849514,40,0,0,37608944,0,0,1.1619167E+09,-7884.907692499904,-2722.439975829363,10607.347668515282,-133018.7529331755,-44067.52907161342,2121011.2098238035,6379.945,272.55902,   6871,5005,   1090,6080,   6762,6412,   7405,2808,   4285,7424,   350,7741,   3653,4776,   1956,6141,   161,2790,   7888,3893,   8061,699,   270,1664,   2585,7989,   1794,4720,   710,7040,   183,7352,   6565,1659,   5396,7356,   1534,1053,   8185,3063,   
-20.852066,40,0,0,40502619,0,0,1.3829015E+09,-9529.67467378573,-3680.4249685033733,13210.099639507973,-143784.90845648074,-45910.34074441886,2626171.4323811037,6895.475,288.16672,   1737,5720,   1464,6158,   2095,7712,   5520,7298,   3254,752,   38,3968,   8095,3858,   6920,6172,   4735,7861,   3494,7209,   4617,2684,   2097,5681,   7240,1433,   1176,1994,   7816,3035,   4607,7544,   3040,4824,   2155,2341,   7670,2548,   8004,3308,   
-49.426517,40,0,0,35358910,0,0,1.05843014E+09,-14104.276903976843,-4452.632180949984,18556.909085742067,-266313.2042838108,-54228.9580218852,2662616.307053931,5388.0635,261.34393,   2469,2931,   1465,8393,   7002,4651,   7692,2706,   3175,7660,   2621,2108,   5994,976,   6881,7489,   3622,4219,   7353,662,   6536,3525,   7918,219,   4580,930,   927,3270,   1703,4579,   6937,2187,   8293,185,   4739,1686,   1219,2140,   7114,2588,   
-48.821278,40,0,0,19659640,0,0,495489340,-13441.16908432472,-4497.586393864474,17938.755486254162,-239819.9133721877,-67822.46719838116,3274353.2002075487,4912.2007,241.44594,   2176,6905,   7254,156,   414,2499,   1549,2064,   6379,3101,   7154,3450,   3630,7342,   5208,7379,   3449,1246,   3813,6071,   3724,4422,   1002,7031,   722,434,   2250,5808,   4672,5195,   6270,1482,   5540,4764,   6921,8066,   4707,7761,   8241,2080,   
-21.425795,40,0,0,25537507,0,0,662110400,-6936.426268022991,-2730.400519285033,9666.826785781655,-113108.44853264751,-37424.69584797391,1638540.9599281256,5279.078,288.70212,   7816,7299,   5327,7037,   5860,3487,   6992,950,   3413,5796,   6672,8408,   6763,1043,   7300,6190,   5902,223,   7870,8416,   248,4176,   5827,1184,   5267,5672,   6346,7301,   421,5577,   2672,4123,   1441,1732,   6691,4860,   7530,2401,   1170,5671,   
-4.841019,40,0,0,27324159,0,0,845812200,-1787.3872818662712,-1135.2449220346004,2922.6322060421967,-26615.90198012352,-33532.1107521311,860299.3759767546,5497.9956,285.4341,   1877,1300,   2395,7312,   6958,6297,   3155,4497,   5900,730,   2164,4483,   8327,8261,   1832,3639,   1472,4142,   1770,188,   5576,8126,   528,6271,   3124,2548,   6967,5031,   2788,2440,   7095,3501,   7488,2198,   6538,7384,   1781,6950,   2661,7405,   
-58.10921,40,0,0,36306213,0,0,780688260,-14033.049841842845,-4990.835312678673,19023.88514888361,-233964.0796591633,-68249.44914011643,5466109.975038111,4026.2822,217.3545,   2516,1848,   1401,8126,   3413,6624,   4232,1616,   8335,3051,   3388,3387,   630,981,   94,2186,   771,4560,   4188,4409,   7765,6560,   1709,3459,   2070,7098,   5431,6128,   1722,2884,   1858,2957,   1481,2800,   6107,3728,   6725,837,   2858,4935,   
-19.646044,40,0,0,33896628,0,0,875167230,-6137.984401647815,-2249.7206763764916,8387.705076167977,-109056.0026574222,-37547.27559849214,2285501.5226770947,5551.041,257.277,   6752,5351,   5131,8173,   7488,3708,   2871,6506,   2104,4351,   6612,5657,   2762,6687,   8076,4392,   138,6377,   6056,4751,   1193,6539,   8329,5451,   1192,430,   1906,6265,   3310,4801,   3897,8369,   1701,7688,   6093,2413,   1428,1972,   4407,6798,   
-60.9848,40,0,0,25220682,0,0,764571140,-14939.50074263869,-6618.796546212179,21558.297287385463,-247166.07239113492,-90255.01936063105,4192661.771354979,4052.9128,244.75127,   4227,7360,   4023,5806,   4707,4637,   194,3229,   3160,1714,   3589,347,   3217,6542,   3742,213,   5458,8115,   6980,7057,   1801,5041,   3196,5739,   454,6678,   3955,3510,   594,5662,   2963,6602,   1969,7693,   523,2269,   2515,2522,   744,4990,   
-12.068734,40,0,0,22685830,0,0,627233300,-3634.7281985759614,-1742.0000959229758,5376.728293204477,-61475.160101550246,-30806.986268504974,1510783.9235111594,5093.754,223.14555,   235,7113,   3105,1595,   1211,3549,   5152,3595,   3946,5879,   5391,1749,   3427,5786,   4996,7622,   4163,6720,   5352,6464,   682,5120,   2634,5933,   7187,5423,   6813,3959,   6018,1472,   6133,2935,   7370,1989,   6821,3124,   1935,1601,   4527,5340,   
-20.834778,40,0,0,18846565,0,0,502132220,-6533.997018108111,-2335.422412416591,8869.419429282421,-104985.01517157724,-27023.023981804286,2535632.188992318,5038.931,276.8767,   1526,360,   7999,3150,   270,1214,   3174,4619,   2697,1337,   6541,4230,   5606,2715,   4308,3550,   4478,5607,   2843,4224,   5171,1192,   6012,2473,   8182,2456,   2814,1438,   7400,1872,   5686,2562,   2193,11,   4937,322,   5557,7919,   5663,5973,   
-35.1206,40,0,0,30879642,0,0,772267800,-8633.327844126467,-2664.186421700991,11297.514269568486,-152653.8445933766,-36987.65340552975,1242061.886127892,4346.561,227.52888,   2249,2194,   1262,4680,   3367,1902,   5764,4655,   6116,3271,   7081,4763,   7193,302,   169,334,   2783,5526,   3404,6250,   6835,1736,   5655,824,   4087,3978,   2037,5595,   6213,3986,   6429,4995,   8380,5306,   1975,2977,   8365,1331,   7541,6279,   
-17.51775,40,0,0,35712885,0,0,1.1859192E+09,-5638.876847981567,-2204.2666088797687,7843.143459118896,-101647.56198279231,-25156.02755733956,2307140.051999475,5802.547,244.48311,   5127,6595,   3757,4128,   3226,922,   3804,1890,   8278,4603,   5974,31,   4514,7848,   7573,512,   4974,437,   593,7824,   8301,169,   6877,2130,   5277,2086,   4819,1886,   6763,5627,   404,1452,   6420,5561,   1122,240,   6414,1526,   6033,3165,   
-24.018635,40,0,0,17752918,0,0,703790460,-6393.43233623562,-1977.447854750124,8370.8801915541,-123645.36129560925,-30219.76194476011,829708.4246013786,5147.893,282.445,   173,146,   5753,1610,   6448,6397,   480,531,   6169,1462,   6438,7928,   737,8152,   6413,4957,   8154,1627,   7287,1139,   4539,1918,   3563,2650,   4199,4521,   2047,7389,   6726,7333,   2534,3448,   2840,5864,   7650,8154,   2852,5267,   4117,7316,   
-21.676085,40,0,0,21138175,0,0,1.0309409E+09,-7270.9159490606835,-2346.204516893598,9617.120470723838,-137198.21322737908,-32840.25872460955,1540258.050349471,6329.474,270.92056,   1606,4287,   4153,5301,   7625,912,   714,6703,   7584,4601,   521,4786,   2675,4893,   7062,6691,   5019,3102,   5846,1926,   4350,1527,   2241,7271,   7363,2990,   5087,3309,   502,6694,   2104,2887,   5946,8406,   7969,251,   6201,6697,   3461,3287,   
-40.304657,40,0,0,27053614,0,0,923348740,-11800.212560222606,-3433.9974013212363,15234.209962031864,-196189.926362438,-44797.95132694683,3882570.9509239346,4867.674,244.7057,   3807,3780,   8240,2124,   6811,6183,   773,6382,   7238,959,   3135,8186,   7856,2190,   2965,79,   2046,5317,   6373,4634,   4260,5840,   6201,889,   2496,6070,   7276,2704,   5360,6810,   490,6757,   8077,2559,   6555,570,   1722,116,   460,1180,   
-22.037157,40,0,0,32852291,0,0,854647740,-8096.547451144771,-3527.681914381389,11624.229364527186,-135293.83320291626,-88587.88244375089,4024654.581850357,6139.35,259.23795,   2217,7141,   4507,7978,   3559,2354,   3466,3755,   5441,7890,   6640,884,   324,7262,   7463,6402,   6014,7351,   8064,740,   7342,6504,   1021,427,   469,4813,   108,5296,   4071,2394,   6792,1929,   4856,5192,   2417,5554,   1333,6658,   5766,141,   
-34.5446,40,0,0,25232976,0,0,924755100,-11889.081381069296,-4096.278340003626,15985.35973116477,-182995.50436570556,-37121.23314717887,2550113.9645426734,5297.369,264.45477,   2604,3521,   5698,5905,   170,8042,   6433,814,   3532,153,   2991,2807,   488,8155,   2273,4148,   6120,4079,   7509,7182,   2245,6606,   8120,3047,   1097,4711,   4463,3567,   4845,1908,   5068,7792,   1585,7922,   6572,3820,   805,3551,   257,863,   
