score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,gameState20,gameState21,gameState22,gameState23,gameState24,gameState25,gameState26,gameState27,gameState28,gameState29,gameState30,gameState31,gameState32,gameState33,gameState34,gameState35,gameState36,gameState37,gameState38,gameState39
-38.6448,40,0,0,30183875,0,0,985915840,-11889.050715741843,-4471.394167597002,16360.444886181986,-177249.2446093489,-48658.32208294944,4244379.925151046,4586.6265,220.04007,   6300,2157,   3842,3879,   2450,5418,   6828,3621,   6334,513,   415,6806,   5125,5296,   765,5459,   2689,6388,   607,4689,   8167,795,   1893,6733,   4696,2504,   7902,6732,   2312,3672,   3357,3234,   2579,6846,   8185,214,   5427,5185,   1107,1134,   
-59.54219,40,0,0,25006261,0,0,646004600,-16311.43306555964,-6903.344145636861,23214.77720769026,-278213.39767620206,-106455.66795158912,3893525.1290623695,4672.5425,253.54045,   1475,1279,   2706,3018,   2406,1905,   6031,2862,   5272,3810,   4663,8279,   260,1582,   7811,5504,   264,5545,   7618,8381,   5952,96,   1308,2662,   5592,5616,   4227,6715,   5546,550,   32,5940,   5280,7909,   3213,6887,   6524,7311,   4327,2791,   
-24.241987,40,0,0,32932280,0,0,1.0176865E+09,-6251.725402270691,-2477.413458336146,8729.138863999138,-116335.31819402115,-36979.75417939532,2126195.6360436413,4798.9185,249.53152,   4909,5040,   1459,6938,   7444,3514,   2974,997,   7471,2680,   8386,8317,   6003,1161,   3617,1379,   8406,43,   5861,5225,   6114,7751,   5751,4722,   3777,7158,   2998,787,   6804,923,   7415,1388,   1218,4827,   3472,912,   7073,2806,   3653,2078,   
-21.278315,40,0,0,31239010,0,0,825357900,-6297.475219599978,-1875.4990475967206,8172.974265565165,-106285.01715327408,-23122.23053987759,1641523.0481663179,4994.992,268.73572,   2642,3230,   7680,2866,   599,150,   8373,4119,   4291,1834,   6916,6481,   1449,7537,   5112,5593,   7724,5172,   3160,286,   516,2187,   2628,6547,   3700,6997,   7099,1176,   6124,2705,   2741,5600,   4825,3783,   2582,2884,   71,2884,   4122,3627,   
-24.897396,40,0,0,46078146,0,0,1.2308027E+09,-8698.29831422103,-3533.2350447080685,12231.533359571376,-136529.1212643172,-43145.0119238495,3742778.690322433,5483.671,276.4993,   7221,7314,   4931,4970,   2442,934,   8375,2116,   8150,6315,   1623,1900,   8081,3367,   1561,455,   601,1133,   7601,2037,   1487,7197,   6430,1585,   7528,1316,   1655,6101,   4955,2228,   5522,4839,   1050,7969,   1500,1637,   5691,6093,   4104,2765,   
-139.14578,40,0,0,25269119,0,0,428194180,-28310.477542691326,-8464.935984423526,36775.413540361595,-475081.2058786652,-101663.41147309865,5956065.090918286,3414.2698,224.69801,   7058,4982,   1461,8245,   1082,841,   5954,1458,   2221,2127,   2282,7374,   3719,2084,   2140,24,   884,3345,   5878,1126,   7715,2273,   5597,5921,   792,5219,   850,112,   1866,8360,   3200,2943,   5464,4836,   3415,4940,   5735,6620,   503,6687,   
-17.28986,40,0,0,38892893,0,0,1.1216063E+09,-5351.652801970993,-2835.3408896409337,8186.99369309763,-97393.47354924162,-42281.61975983563,2136910.0197780384,5632.9824,274.86533,   3797,196,   3880,2828,   8381,6584,   1120,7402,   5828,1476,   753,2345,   215,2978,   3486,4785,   7821,3976,   7452,4298,   8427,5841,   8027,2297,   7362,7774,   1909,7319,   7105,5636,   2725,2699,   2841,7627,   5764,7518,   6829,2768,   5975,2644,   
-31.62296,40,0,0,23931341,0,0,1.2526346E+09,-10828.934282973332,-4253.06717932933,15082.001463683953,-168609.30124389296,-59428.12168533671,3428655.404425232,5331.8633,262.51215,   4099,1883,   2720,390,   7606,854,   2728,2485,   1349,7066,   5554,1759,   7603,4641,   6696,6391,   605,1582,   3901,606,   4674,2237,   297,192,   7187,6490,   7939,1024,   5650,4403,   6392,5052,   6436,4807,   199,6543,   3121,7637,   3127,6508,   
-50.893147,40,0,0,28216629,0,0,1.0230671E+09,-11701.316226718673,-4087.713548015982,15789.02977711966,-221681.46658200602,-66628.42408335478,2453178.4787639305,4355.822,229.06364,   5046,7860,   5969,38,   81,965,   3531,6636,   930,7808,   6913,5246,   7303,5368,   6406,1861,   1586,2527,   1638,1116,   1351,1703,   5271,5382,   673,501,   3758,2796,   4442,152,   3270,1403,   6891,5829,   3996,5249,   4704,258,   111,6221,   
-43.331383,40,0,0,16662000,0,0,365062180,-9161.403807281213,-2656.98752999836,11818.391338602014,-157525.2382007155,-28237.917865977408,3183572.0747211548,3635.3613,245.23752,   2958,1303,   93,6277,   5925,1145,   6185,1067,   6837,6773,   4956,594,   5999,2010,   5157,3342,   2589,586,   7801,8015,   5643,735,   2194,777,   4538,5509,   6791,1473,   1372,1156,   5593,1328,   2416,3852,   6593,47,   1610,7430,   7892,7964,   
-83.24785,40,0,0,24358571,0,0,538722800,-15264.858560286106,-3961.9267663596493,19226.78532088629,-258222.68532112573,-45538.93315184667,2904721.206636343,3101.8542,225.90015,   2751,2691,   4394,6104,   3632,2675,   3840,4880,   672,653,   2660,4117,   893,531,   578,2223,   7545,7751,   1738,416,   2790,4711,   8130,5680,   1180,3627,   6614,2146,   3853,5109,   1732,3594,   1130,8272,   5263,2951,   4776,4525,   5581,1862,   
-50.723396,40,0,0,39683721,0,0,969661570,-12465.679159244823,-4923.519131174377,17389.198292578716,-222803.53228841518,-62083.53666724243,3210499.023259605,4392.52,250.03226,   1669,1910,   801,719,   6932,1475,   435,1884,   3274,4369,   938,2294,   5691,7476,   5173,6476,   2996,7150,   4923,5,   4497,1694,   1026,3998,   7356,7501,   2987,1056,   3703,6063,   5883,3019,   2170,8311,   7183,879,   7183,8140,   3909,7411,   
-70.48646,40,0,0,29848764,0,0,820367170,-20064.647093589276,-8481.329093822937,28545.97620278071,-363798.723011331,-131439.5824382224,4874819.42750687,5161.257,302.72192,   3191,4729,   7308,7919,   4171,7874,   6339,2089,   3098,7223,   8390,6061,   8037,5575,   5801,8410,   883,5239,   1799,7866,   6924,7815,   6617,5646,   6922,6354,   123,5815,   293,4294,   2566,4021,   8402,5218,   5249,8204,   2822,1542,   8263,7917,   
-24.713232,40,0,0,25203812,0,0,864285060,-8802.020913626908,-3360.944935844248,12162.965845079083,-127331.34493507128,-34197.75623081489,3649752.349824154,5152.355,288.61563,   1162,897,   6393,4916,   6108,8257,   3417,5030,   2510,7208,   8432,7106,   5612,7753,   1216,3812,   6548,1661,   997,6252,   7750,523,   1796,7240,   4657,4368,   6095,2818,   326,6033,   5588,7776,   5411,2317,   6704,6026,   1421,1700,   7974,7101,   
-101.38858,40,0,0,25714589,0,0,442518940,-25452.494034850377,-6920.411854399482,32372.905887325185,-401644.8441414511,-74609.53879556654,9007729.063468741,3961.4407,196.51274,   2937,3529,   3305,1520,   4297,3895,   6845,649,   4002,1436,   1655,1160,   545,2011,   167,638,   7537,7588,   258,1740,   2161,598,   4703,4913,   1619,655,   1695,3294,   1049,3626,   2391,4847,   2123,2332,   3314,4221,   5654,275,   2942,761,   
-3.2228875,40,0,0,33353826,0,0,984504260,-1362.6559143905688,-664.1567362521815,2026.812650566652,-23386.73724982007,-8666.85351664017,643454.0333427592,7256.4546,313.3998,   5958,5445,   7252,7325,   4377,4427,   7231,3399,   2150,6065,   6924,2268,   1442,6234,   4939,2338,   7261,6827,   8336,3642,   2200,3551,   8036,375,   7481,5244,   7473,6649,   7132,4381,   3420,7262,   4645,7933,   4217,5151,   1782,5814,   535,5628,   
-20.545038,40,0,0,42783000,0,0,1.1830042E+09,-6709.465573206,-2075.126219395126,8784.591794136031,-117931.47506995099,-25853.89454014807,2853322.3982181326,5740.144,265.52496,   1860,6731,   1144,3419,   5138,122,   3405,4324,   5828,976,   5395,7262,   374,7736,   6997,2407,   5845,6877,   8280,7569,   5389,581,   4703,6204,   2645,8098,   6059,1944,   2017,8223,   556,1447,   6292,2708,   1782,3904,   2406,4616,   3673,7359,   
-32.49269,40,0,0,23492681,0,0,819354240,-12302.137484796283,-4778.729414565411,17080.86689780018,-183103.14637836194,-57325.916135660314,3698056.8851365154,5635.21,263.11606,   1838,3148,   821,6155,   7422,4593,   6887,5345,   935,1809,   7742,3340,   5969,1402,   238,1278,   2028,3376,   774,5476,   2499,1460,   2307,6040,   420,3948,   970,6102,   5954,3093,   1,1229,   3204,920,   5730,2241,   8196,6983,   7218,6487,   
-57.83771,40,0,0,29427042,0,0,741384000,-13850.788192112472,-4526.168490626988,18376.95668381121,-244171.01977328723,-58919.55463151507,4210480.612817324,4221.6577,225.15613,   1210,713,   1009,207,   481,5651,   3913,4890,   2470,504,   1875,7466,   3841,6632,   4860,378,   840,3216,   5735,3473,   3623,785,   7827,6278,   1808,6512,   136,5049,   4107,6433,   1517,3481,   4593,2723,   4265,1785,   451,2100,   5559,3204,   
-42.2841,40,0,0,22189654,0,0,895188300,-9741.294317548094,-3162.246171429921,12903.540490762965,-195976.41464484617,-45237.61124329774,2431395.4202747857,4634.7544,242.69034,   35,4516,   3632,5450,   1217,970,   5823,5007,   4496,5352,   1400,4980,   1247,3744,   2863,425,   1322,3166,   6835,2404,   5515,7300,   782,4472,   7422,6830,   2872,1118,   2367,3075,   8362,7176,   6092,2531,   3438,7543,   5588,2377,   5061,837,   
-79.13775,40,0,0,40917932,0,0,1.0765508E+09,-23570.732584433623,-8262.818951170666,31833.551532486883,-353190.7995162138,-96969.69141625418,8197685.872471528,4462.988,237.27434,   689,3564,   552,7190,   5033,4973,   2233,848,   8295,3839,   462,5720,   3700,3154,   6124,1170,   3733,7595,   6463,2822,   6533,4704,   2639,1421,   5426,2659,   7323,7152,   306,3756,   3272,7381,   6541,5998,   1715,1950,   6747,2028,   7875,2449,   
-41.023407,40,0,0,27848516,0,0,1.1044562E+09,-10790.526216319957,-4108.268902580896,14898.795121390329,-199360.50340768928,-62586.61842481893,4309940.583370558,4859.677,232.80624,   4596,2023,   1259,6964,   2612,2642,   3476,2938,   4842,2267,   3809,6429,   4349,2238,   2739,4420,   925,7567,   1764,2373,   6085,3517,   542,4539,   566,1516,   7614,6138,   1439,4173,   2859,1704,   8156,4014,   6661,4510,   3445,4111,   7244,2783,   
-25.018078,40,0,0,38165911,0,0,1.1479282E+09,-7611.283499771223,-2807.0856069941847,10418.369107904493,-127576.42430606174,-54069.98971550121,3718682.1220539548,5099.3696,221.94427,   7619,4385,   2310,6474,   8382,5279,   3032,4303,   3258,5731,   1025,7615,   264,5501,   4800,1079,   1481,5155,   6397,1096,   3464,5773,   1499,668,   7843,2105,   6709,335,   4012,6665,   974,5249,   323,7416,   3190,1699,   1206,2503,   4592,3723,   
-28.389772,40,0,0,25248673,0,0,562948700,-7178.004415561569,-3062.7884991970404,10240.792913415522,-118135.5538103533,-42706.05967946563,2130933.286648671,4161.201,280.24307,   6920,3310,   2879,4143,   3148,3679,   1440,2654,   7650,5582,   3028,6725,   6149,6147,   7755,1845,   2886,1642,   7067,6277,   7006,2697,   291,5029,   4756,4211,   7292,1283,   2310,3100,   8308,7413,   563,2674,   2612,153,   2894,5791,   5956,4163,   
-40.429394,40,0,0,37668339,0,0,920368100,-9397.666133814533,-3314.082853915337,12711.748986393315,-164585.71649747167,-41200.99955431064,2612848.9868675717,4070.9421,245.1219,   664,4054,   1120,6865,   3636,2684,   7536,2612,   8097,1345,   7249,8000,   3872,6751,   5153,4222,   3019,6286,   7823,7372,   4823,156,   344,4549,   5709,4051,   6162,3475,   3535,7601,   7386,5531,   4122,2903,   5612,2951,   1576,1861,   1392,2072,   
-27.293829,40,0,0,20960385,0,0,857147400,-8318.368064881186,-2997.9780550009427,11316.346125441492,-137608.76456225273,-33899.66638107366,2118836.225123095,5041.754,246.34851,   5111,4679,   1622,964,   4287,308,   3541,2248,   5957,6825,   5570,5044,   6403,7019,   7776,508,   3710,5007,   1156,8021,   4957,4061,   7512,495,   2395,1717,   3878,969,   1138,2201,   2646,1157,   4893,5751,   2260,143,   6970,7815,   261,5401,   
-9.547203,40,0,0,29555540,0,0,971269630,-3505.1970825751114,-1328.6394969782195,4833.836579979381,-57878.27982586175,-21315.817293356595,1366161.9179108127,6062.3286,265.5111,   510,3914,   5953,5145,   2031,2342,   7563,5538,   3562,5104,   7677,5004,   705,1807,   5550,1050,   5603,1127,   7005,2569,   4865,2571,   1109,3755,   4179,4412,   150,652,   4759,7632,   1974,4330,   4745,4190,   7511,1043,   6543,2366,   6899,53,   
-67.26718,40,0,0,11008849,0,0,294862340,-11774.792737160997,-4217.297297857996,15992.090035066685,-218495.98059546517,-60212.48084414046,2490394.642906296,3248.181,189.17387,   2590,6776,   5842,4469,   2959,6077,   452,3085,   200,1210,   2976,5842,   810,6128,   536,6374,   2804,2197,   966,6054,   2191,6910,   778,4366,   3130,3347,   259,4950,   2732,4506,   2942,3236,   2663,6952,   8415,6524,   5165,5075,   796,6537,   
-14.349896,40,0,0,20294827,0,0,532056640,-5126.471995370306,-1575.9257581181616,6702.397751651768,-80993.8999178263,-15889.968769078185,2047065.7587382575,5644.215,258.50626,   3960,5501,   452,3548,   4655,4567,   3519,7053,   3654,1137,   6674,4345,   1399,845,   6297,4116,   5997,1475,   1339,8048,   5817,3938,   353,4129,   6704,8175,   3179,2294,   6148,2447,   1208,6165,   1401,2865,   2094,5126,   6458,5666,   8147,6999,   
-52.611294,40,0,0,28163563,0,0,841794200,-16471.422838263425,-6890.60452862201,23362.027368803134,-243320.0995578672,-82224.94030283726,2646531.188438655,4624.8643,258.2584,   8264,1641,   1295,1595,   6268,7032,   1836,1818,   654,4299,   527,3689,   3736,1183,   719,22,   5147,4758,   5280,4915,   1387,1224,   904,1207,   8364,509,   2943,6970,   7186,1171,   6093,331,   1764,2776,   8220,4176,   2642,7194,   6297,8107,   
-99.03966,40,0,0,34638807,0,0,628314750,-23026.45734292352,-8929.494297815721,31955.951651287378,-405922.2361324861,-123497.99649357717,6482725.918173008,4098.583,249.46136,   6338,1361,   1640,1849,   1919,5954,   2428,218,   2145,2072,   8414,1700,   385,3231,   5611,7039,   737,88,   1666,5758,   4088,3302,   3067,7918,   6641,195,   1925,959,   1399,4979,   5815,6389,   6896,5609,   7013,26,   8020,7491,   7723,2409,   
-21.109678,40,0,0,33345279,0,0,1.05294445E+09,-6749.766096924342,-3461.767812325314,10211.533909941496,-113824.81513808582,-67739.29348791222,1789407.728303616,5392.0674,255.0079,   6516,2725,   4825,5114,   1193,4393,   8382,6969,   5601,1181,   3439,2554,   5527,539,   4018,3036,   6729,2157,   3644,1724,   4029,1468,   7254,5601,   4692,2024,   3239,3212,   4654,5584,   7454,1681,   800,7692,   7677,1362,   6913,6388,   6724,2247,   
-55.151184,40,0,0,29308107,0,0,943348900,-12585.376775767425,-4573.54803885824,17158.924808840715,-216748.88111425907,-60104.45997388922,3817792.202156467,3930.0857,198.0435,   249,3392,   3794,218,   1540,3261,   862,6356,   1590,3976,   1732,5862,   3847,5999,   6816,5048,   3907,7659,   422,7605,   1153,5169,   2315,16,   2162,1757,   1754,6270,   1298,2656,   4559,341,   3868,1396,   1474,636,   6109,7036,   4061,1431,   
-29.395475,40,0,0,33962373,0,0,998742600,-10235.339413852405,-3675.6357280091534,13910.975140337941,-174637.54135968888,-40489.523101987674,3274692.053259803,5940.967,254.5686,   1162,5319,   1622,677,   3851,1591,   6270,3236,   876,2629,   5891,7690,   5966,7555,   1093,3515,   1077,3778,   6491,8219,   1506,3027,   5058,7369,   7853,1391,   1994,2450,   4525,6179,   7374,5306,   3598,7426,   6442,4270,   3547,1637,   4601,570,   
-23.3929,40,0,0,25273679,0,0,659568700,-6313.8994122070335,-2484.4586093422777,8798.358021483511,-103519.51319525913,-30909.201943016815,1306434.1502614277,4425.2534,260.09406,   3922,6953,   5394,7104,   5200,5304,   2810,4748,   302,6394,   7995,2331,   544,4277,   8360,6570,   260,2688,   1259,2459,   8033,3820,   7147,3132,   3691,584,   4091,6975,   1112,5259,   8403,7875,   7613,5921,   4296,2989,   6069,6389,   2169,2548,   
-86.35788,40,0,0,35876880,0,0,751214900,-20045.073895294718,-6416.386885400635,26461.460778329914,-328952.5464172314,-68728.56227497867,5899837.62304465,3809.178,231.20154,   7016,5681,   2147,6566,   6619,5042,   4761,7756,   7501,8308,   4009,859,   377,2141,   972,102,   8242,2261,   3413,4615,   1212,4270,   3635,3479,   6427,120,   3154,3059,   8416,5371,   500,2307,   518,7147,   3878,2352,   1672,581,   4948,7084,   
-22.337635,40,0,0,26091699,0,0,658389500,-6444.922599809097,-2081.9299401000203,8526.852545763848,-127535.72258326742,-38275.643859589014,1564737.6569137524,5709.455,269.78156,   4259,4771,   7910,1240,   1249,7544,   7497,5472,   4948,4194,   3183,3808,   2975,5989,   1335,2746,   2045,7104,   139,6499,   1888,1702,   7775,2129,   7807,1702,   340,1666,   6698,7056,   6865,7660,   5748,4765,   356,4877,   4796,2395,   2229,7318,   
-15.917296,40,0,0,29626029,0,0,974085100,-5316.32961546296,-2121.1536672326015,7437.483280008953,-87297.82801435057,-25680.254579866898,2070702.261971439,5484.4634,272.73203,   1058,6118,   6547,4221,   2188,5128,   7767,2965,   5811,1132,   307,3004,   442,6885,   5195,2557,   5431,5780,   1868,7983,   7203,5831,   7209,6327,   5764,3958,   6495,6646,   5633,4894,   6385,8085,   4874,1256,   5440,4206,   3590,3553,   8377,2679,   
-23.403408,40,0,0,33326878,0,0,965310140,-6164.602612738367,-3477.026894694761,9641.629505636423,-110310.00765051114,-85327.74259680446,2107283.560834609,4713.4165,288.5977,   2370,5811,   4290,5565,   6748,3861,   7218,7299,   8005,6235,   7881,7452,   526,2682,   115,3662,   7344,219,   6892,6666,   7069,1121,   5768,917,   3183,657,   6565,7621,   1444,989,   7402,1878,   5839,7625,   5612,1392,   1540,1644,   8015,1903,   
-19.997252,40,0,0,22691684,0,0,787224000,-5334.111956062976,-1580.1833526134706,6914.295310218465,-105971.84388547808,-20502.820468021397,824167.5357182899,5299.3203,268.80652,   5176,7632,   7076,7833,   5448,7369,   7559,2192,   1141,1777,   5298,3370,   5096,1710,   4045,1249,   42,3373,   2381,6091,   5732,8032,   5854,7016,   7268,6003,   1612,1337,   5505,7158,   2122,5699,   640,4989,   1490,7873,   2481,6370,   3904,4249,   
-11.412836,40,0,0,35495433,0,0,1.2899894E+09,-4239.164256931076,-1701.1556527478933,5940.319910313573,-67023.51618065419,-19364.897883345962,1912489.0794207728,5872.6436,268.0483,   1534,4373,   6480,8103,   4127,4032,   5217,4128,   3579,4363,   1349,6603,   7698,1923,   4607,5579,   1777,59,   565,7881,   5757,6221,   5122,2418,   8091,8034,   2730,107,   220,4608,   7204,2108,   7905,6568,   4556,1358,   1552,6187,   2889,3236,   
-27.543713,40,0,0,28794138,0,0,635070140,-7323.7921331810985,-3437.0272751160182,10760.819414968606,-132608.6370406811,-45352.047321533726,2136617.4009326794,4814.4795,261.6121,   786,5919,   6193,1142,   5809,3954,   6437,7152,   382,4346,   6095,2421,   5805,4458,   6928,3748,   7686,4061,   11,4529,   1302,5110,   3908,7407,   5594,7676,   7134,1130,   5803,3248,   4027,4026,   5606,5764,   7095,8273,   28,3979,   5045,4136,   
-20.261047,40,0,0,19108318,0,0,821213950,-5726.2201143515385,-2025.4114335795148,7751.631546563598,-102502.41548918816,-32665.7319394252,1790825.6099584145,5059.0874,238.72176,   1596,4013,   8160,4309,   6948,4782,   4739,3446,   8075,807,   2107,5926,   6176,6796,   1934,4111,   2011,7221,   3984,6568,   5256,5306,   1349,5569,   319,2069,   5251,40,   5799,7091,   3719,3707,   7452,4310,   2932,5724,   5385,8034,   459,811,   
-10.609025,40,0,0,20867500,0,0,618939400,-3739.0807190147802,-1288.5262045287102,5027.606923283316,-67008.58936199013,-15563.922065421364,1285638.7161333982,6316.187,259.89294,   2937,3687,   1491,4995,   1140,6537,   6285,7246,   3829,2983,   6261,1243,   8431,6913,   7316,4726,   2664,2591,   3990,4878,   7967,4698,   6082,983,   5523,6836,   6910,1865,   3863,4645,   7162,2412,   6762,3172,   3630,1569,   3815,4789,   4429,2217,   
-60.36533,40,0,0,27600173,0,0,775210300,-13234.162049392264,-7076.0891021271245,20310.251148968786,-259704.112153181,-213361.90711597312,3726802.9742000233,4302.2065,206.05983,   4219,6441,   4646,2816,   829,2476,   3711,538,   5430,6642,   3060,2793,   4044,4016,   1280,6675,   6040,507,   7907,2739,   8062,4420,   3382,7620,   4256,3849,   2917,5259,   3283,5746,   910,6310,   6598,1772,   658,1526,   51,3266,   154,3047,   
-21.98418,40,0,0,23639290,0,0,684406140,-6811.119830150877,-1828.9827717009034,8640.102602744699,-129313.42940325083,-32539.028868029043,875015.8596971999,5882.113,258.03122,   3125,6371,   4871,5657,   1585,4368,   6804,2745,   1892,5390,   3964,3308,   5317,1689,   2591,8235,   3058,5462,   6995,5416,   7995,6888,   5691,8119,   5731,5185,   4631,2271,   3357,8189,   6624,2774,   353,4860,   8050,1691,   7985,6160,   6034,8323,   
-13.807352,40,0,0,34826412,0,0,1.3505796E+09,-5593.208767496143,-2233.5923569597603,7826.801125217145,-89453.34358290197,-38534.02622047433,2306974.5068950853,6478.675,289.14536,   5480,171,   3366,6328,   1782,6038,   993,4908,   7617,859,   6903,3024,   4706,3173,   3487,4672,   680,5187,   8361,4836,   8173,4533,   7823,2138,   7201,1190,   2955,456,   2075,900,   250,5334,   7864,7108,   8371,7823,   3521,7798,   6337,8129,   
-44.437,40,0,0,25790448,0,0,957463400,-13706.595749931806,-4381.170698042686,18087.766434987676,-228480.1256312833,-56868.86693605406,2985731.3224098724,5141.664,237.69891,   4191,8158,   3089,2498,   1285,3600,   6503,5615,   1373,3377,   1010,2797,   6234,1198,   150,947,   783,1227,   7563,592,   3083,536,   2833,6717,   609,1569,   3595,6034,   3238,4099,   1151,1318,   7286,232,   644,14,   1443,5325,   852,3601,   
-18.53489,40,0,0,29906337,0,0,982148400,-5315.204992351114,-2351.406704066831,7666.611696263619,-96728.4556522912,-59783.47284231785,1363201.138891545,5218.723,272.42157,   3123,5775,   7519,7133,   8325,5888,   7536,6666,   6957,7423,   7040,2293,   235,5745,   5046,3655,   5325,4808,   1888,8152,   4,468,   2376,5709,   2225,8128,   3947,6002,   553,136,   7940,3894,   374,3961,   5905,5743,   1453,4135,   6827,3156,   
-49.31711,40,0,0,20699561,0,0,462045730,-13397.781567776445,-4270.116385627301,17667.897948638118,-237563.75843079775,-64992.507275431635,2554282.9369192156,4817.066,265.60056,   2469,5365,   7512,4250,   5495,7293,   1083,1541,   3622,5425,   3124,5071,   3436,1136,   3597,2654,   3399,1810,   4907,197,   1940,1533,   6112,6821,   7919,3145,   1919,4709,   8275,7739,   2202,1189,   6416,7167,   5683,3075,   1391,6562,   213,3368,   
-28.559652,40,0,0,30822055,0,0,1.0952547E+09,-8774.22982156049,-4695.901291792762,13470.131109590937,-153955.3693114548,-123481.09372249132,3039610.42031463,5390.66,252.56104,   7044,2406,   2380,3564,   5447,2869,   457,7674,   364,3250,   2344,8078,   7663,6630,   1215,935,   7688,691,   4767,2349,   5374,4809,   1701,4318,   3222,1934,   7090,4704,   3888,522,   1263,5273,   1597,1539,   1588,7970,   7589,2547,   1374,5050,   
-49.208897,40,0,0,33870472,0,0,731543600,-13259.717476528394,-5030.897469370465,18290.614953782933,-215300.9615623717,-58633.94766870418,3703503.05132864,4375.2446,267.24957,   2688,2680,   4345,5025,   5394,2559,   1962,8222,   5952,4748,   3822,700,   1794,6299,   6430,2235,   704,6497,   341,3512,   4214,4188,   3786,8278,   1987,5507,   6480,6124,   5041,1681,   1781,5140,   7752,8152,   8097,2693,   463,5111,   7360,663,   
-32.627357,40,0,0,20452233,0,0,691482750,-12445.116164396843,-4427.481916324501,16872.59807593716,-189191.78511995694,-52922.56830793134,2952167.9461896853,5798.563,295.8832,   8408,7304,   7188,7575,   5135,562,   3478,3734,   3544,7788,   7265,1092,   2205,6298,   836,6936,   7330,4503,   3038,8323,   4514,4274,   3180,4270,   2967,7117,   1384,2078,   6638,3736,   1772,4028,   7573,8114,   3540,5345,   5435,4646,   3142,1424,   
-35.95682,40,0,0,27098471,0,0,904270000,-9643.966798128775,-3110.785982834234,12754.75278172465,-164954.1425081628,-37674.263523155525,2398899.867562476,4587.562,232.49463,   2028,2746,   2579,5688,   2851,688,   2934,1454,   7316,1160,   3799,4396,   2073,7472,   4584,4134,   4124,2917,   4608,6454,   7614,1400,   5532,8244,   6016,3237,   1955,2527,   2758,3926,   1500,2683,   1360,1613,   6294,1767,   1695,5927,   1419,2278,   
-42.931602,40,0,0,36493392,0,0,1.0209171E+09,-14629.017962796243,-4252.816582940892,18881.834543635156,-223872.0230980095,-41457.74390612458,5296393.048215141,5214.6206,262.63412,   4182,8365,   3197,5477,   8372,5811,   1954,100,   3530,7842,   1221,2517,   38,5124,   2246,628,   5650,2770,   8107,8050,   7168,407,   7132,3390,   8096,1116,   3035,460,   1177,2816,   2439,6632,   1498,2329,   2271,7684,   6638,54,   8307,205,   
-5.9771237,40,0,0,29019193,0,0,881181400,-2091.1619440407444,-891.9849877663547,2983.1469324375,-37378.51132926047,-13113.974771742814,708502.0442129896,6253.595,270.09647,   1282,1855,   7432,3352,   2705,7418,   2644,4672,   7803,5666,   4553,7360,   6255,1805,   3546,3774,   1233,8243,   5816,7256,   2776,1494,   7359,713,   5402,3024,   1019,6145,   2852,2997,   2425,5595,   2899,7902,   6767,5313,   1410,3780,   685,677,   
-59.598526,40,0,0,32456140,0,0,1.2617128E+09,-17014.912397367123,-6340.378535808107,23355.290934484747,-326635.3091075084,-97364.09048082773,3377375.7528665736,5480.5938,264.5714,   6907,6798,   1093,3947,   6699,3514,   376,8128,   7219,6932,   6451,6831,   2674,1051,   5864,8224,   2931,6719,   6385,8116,   6399,4935,   1819,4806,   3240,7393,   4461,6789,   3473,6668,   2363,5889,   7557,5138,   348,4413,   401,3412,   2450,1888,   
-22.739191,40,0,0,29653777,0,0,861310100,-6552.045951346312,-2522.4782317961394,9074.524180450026,-113837.7626060164,-30038.65125684793,2450006.76726968,5006.2363,269.65652,   2647,1326,   7361,4355,   4982,4030,   2921,1847,   2037,6979,   2381,3127,   5830,1004,   2714,1971,   4978,4723,   706,7742,   7489,2023,   4655,550,   4569,561,   7709,5971,   702,1451,   7822,7955,   4268,4496,   5469,5072,   6009,5900,   8259,7646,   
-7.2459807,40,0,0,33546668,0,0,996469200,-2304.8663792681764,-899.8574961517972,3204.723873583092,-45213.49598439149,-12946.215707874855,1016222.7121647655,6239.8037,278.9649,   4471,2613,   4751,4929,   4286,7671,   58,6553,   2424,6813,   7870,4113,   2705,3143,   2834,623,   5107,6811,   8222,4420,   4756,5386,   1145,586,   7592,2862,   7294,1333,   3971,6077,   4397,7514,   4899,1496,   3270,4876,   5708,8161,   4700,5333,   
-37.274498,40,0,0,33763140,0,0,920474430,-11925.798742789502,-4146.536004665292,16072.33474800002,-182300.0724211169,-50696.91036896416,5139188.071998714,4890.745,287.25806,   502,1156,   3547,2325,   2016,3708,   5250,1125,   1662,4845,   8401,7634,   6113,3838,   2889,7521,   1467,4164,   5772,1424,   376,7160,   2582,4782,   2415,356,   7650,1208,   8309,6393,   3350,5381,   2111,2889,   3918,3600,   1838,7256,   7005,3883,   
