score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,gameState20,gameState21,gameState22,gameState23,gameState24,gameState25,gameState26,gameState27,gameState28,gameState29,gameState30,gameState31,gameState32,gameState33,gameState34,gameState35,gameState36,gameState37,gameState38,gameState39
-58.18005,40,0,0,44830616,0,0,1.3189926E+09,-21774.54079083341,-7708.838893117373,29483.379692421575,-351175.5417685099,-95073.23172142058,7528785.868851946,6036.0127,262.46436,   940,5241,   3977,1997,   551,2475,   907,8038,   6474,561,   8181,7035,   266,2481,   6234,954,   4116,3580,   7993,76,   1714,2902,   1423,6990,   5659,6493,   6640,4855,   7557,4461,   4244,1903,   4582,8239,   2583,696,   6442,2866,   7206,107,   
-28.73239,40,0,0,31268921,0,0,874763400,-8308.17246168962,-2319.3140182621996,10627.486483661904,-137031.47818889449,-24034.682864927414,2623563.5075174402,4769.234,226.90585,   84,29,   5361,8201,   6224,2231,   3535,3350,   1707,2540,   6891,2675,   8229,4828,   5782,6473,   3817,5422,   4774,2493,   4271,4487,   481,2013,   4752,6278,   2452,462,   8333,5537,   2948,1250,   4810,7885,   8427,1684,   5976,1658,   766,3427,   
-28.956985,40,0,0,27399560,0,0,808388740,-9051.622441989093,-2601.001871128722,11652.624315551177,-161663.79522305442,-28800.378284799175,2386287.134242531,5582.8945,275.31378,   2958,3289,   3147,5016,   6005,1569,   2109,8190,   2457,4545,   5315,1019,   6527,4712,   4272,4032,   7984,3347,   3448,8382,   8215,3072,   3452,4606,   8028,5641,   6300,344,   4836,4097,   496,2158,   4655,1347,   7971,981,   1339,3900,   4444,3182,   
-15.198814,40,0,0,27204234,0,0,662374340,-4444.073318636464,-1535.8054770120996,5979.878797063576,-76437.22815828826,-22318.362711726615,1392993.7710655464,5029.157,247.19351,   4168,2698,   6440,3787,   222,1928,   3158,97,   3612,4395,   2135,2629,   6645,820,   3647,8321,   8272,6977,   5424,364,   3705,1765,   3354,6796,   4048,3156,   4800,5179,   5176,3290,   2692,4083,   7339,266,   4213,5517,   5068,8101,   4383,6099,   
-19.503078,40,0,0,19790226,0,0,435308500,-4499.641609305161,-2271.3508453376626,6770.992455008304,-86852.97850754723,-57445.01123267009,1379359.5287108384,4453.296,261.35315,   2482,6202,   5167,440,   1961,6303,   3949,3834,   6135,8086,   1145,2797,   6911,4079,   7913,2402,   7780,8080,   8175,5501,   5564,6415,   3356,322,   1702,6487,   3725,6379,   5042,6566,   3253,171,   2593,7761,   6318,5938,   5034,2913,   4834,6180,   
-38.334957,40,0,0,55252600,0,0,1.3334118E+09,-10635.36374950693,-4563.731658385624,15199.095406038421,-184239.48348921904,-67989.00891938306,4369797.215523572,4806.044,284.60593,   7643,965,   7480,5526,   2145,8330,   5608,3259,   789,1811,   6173,5423,   8361,7318,   535,4503,   2845,4844,   7174,3909,   2578,6005,   7227,8004,   4833,973,   204,7586,   6197,1975,   5804,4866,   3246,1994,   6294,4598,   7370,6266,   6613,1808,   
-50.29967,40,0,0,26611116,0,0,938917200,-12938.445229946605,-4169.277348058114,17107.722576562435,-249314.3854858972,-75100.91764233216,2288275.4047231996,4956.581,248.16232,   879,465,   5590,3231,   393,6265,   245,3711,   7225,1815,   3092,189,   4175,924,   3602,1637,   2173,7911,   693,1171,   8126,6457,   5498,7249,   4442,1306,   2176,6367,   1023,4373,   5568,5015,   6667,5365,   3030,2113,   415,3995,   7610,7003,   
-70.63938,40,0,0,22800727,0,0,568344640,-15096.582672045006,-5044.228260278713,20140.81093604085,-244859.99355712917,-62197.85962507775,4191332.884523163,3466.3384,255.77171,   728,4928,   360,4381,   7318,5614,   691,2322,   6828,4657,   2424,7894,   5572,5442,   2117,2857,   3403,6776,   7225,7523,   4088,2314,   2688,2852,   4682,6512,   1958,7245,   6329,1489,   1221,6613,   300,2125,   443,3198,   6097,1116,   8367,7264,   
-31.298513,40,0,0,35323186,0,0,1.07150106E+09,-12995.1813114132,-5587.685947646042,18582.86727234171,-208835.80476250267,-62803.15793035917,4384375.915404344,6672.3877,271.45804,   614,8290,   7975,4802,   1948,6109,   7878,1225,   3248,172,   7145,2075,   5206,87,   2914,6849,   2240,5944,   8134,805,   3655,1882,   4428,5339,   3435,4246,   7594,3447,   4998,7355,   5196,2286,   6844,8396,   6908,4234,   2775,6322,   904,7009,   
-31.45887,40,0,0,36285815,0,0,920946600,-8034.050230032486,-2754.198456962651,10788.24868660743,-144878.1516123044,-37601.345604844944,2226383.490138933,4605.32,221.3567,   7070,733,   3997,6157,   2779,7582,   1407,213,   7646,2029,   957,152,   1417,7561,   3608,7168,   3861,2636,   1366,6137,   6951,4431,   4662,4328,   3411,4859,   3666,5246,   1614,7116,   4074,4354,   5040,1125,   2171,2922,   6320,6707,   2559,4289,   
-33.49497,40,0,0,27470309,0,0,840383700,-10830.83708042777,-3124.6591618556577,13955.49624035708,-180338.37816229602,-40588.21226985051,2838986.380891818,5384.0435,250.33934,   2839,7381,   4236,2969,   6397,5044,   868,7719,   4787,8175,   372,139,   4956,3202,   58,2638,   4506,8104,   2745,6355,   3915,4597,   7034,530,   6390,5039,   3548,292,   5389,686,   848,5590,   76,5512,   3297,8006,   194,1693,   6367,6803,   
-36.574165,40,0,0,38727558,0,0,1.0966107E+09,-14843.212792998334,-6914.597166582501,21757.8099623313,-246081.09643229752,-161960.95808501652,4298739.205416018,6728.2764,303.12762,   3990,4382,   458,1875,   6743,3935,   7834,1837,   1067,7969,   6851,6652,   3961,4640,   374,6678,   346,3706,   5014,1357,   1495,576,   2329,4101,   7327,3218,   63,7879,   8341,487,   2443,2813,   1737,4377,   2365,7968,   4138,5159,   2222,2455,   
-29.145348,40,0,0,32398128,0,0,1.00592384E+09,-10645.768028975332,-3294.104118711973,13939.872146755395,-172396.4689787641,-36815.95991858863,3967414.358120742,5915.0596,248.45993,   5641,1711,   7660,5856,   2271,2631,   1628,3871,   5138,5054,   7659,4924,   5114,5009,   5308,3413,   2053,4792,   2983,3525,   3872,8390,   1931,579,   5525,4037,   4914,8020,   2275,841,   2540,3623,   1483,2559,   4152,8220,   1351,4909,   1830,4695,   
-21.048277,40,0,0,26868763,0,0,725197100,-6626.272730802539,-3201.9525957271235,9828.225326078373,-110293.90356504316,-57541.779959175765,1654147.5342040453,5240.0444,260.09958,   1589,4627,   2741,3286,   1264,5954,   6135,5164,   7505,7387,   5915,7781,   2175,7132,   7019,5687,   8215,7081,   330,6669,   6153,2044,   1596,4296,   2514,4036,   3440,2555,   857,5524,   2061,5579,   2962,6723,   1935,7680,   5648,7080,   7750,8007,   
-30.39872,40,0,0,32876787,0,0,1.1473206E+09,-9653.333823471125,-5245.8552460098945,14899.189068556901,-158007.56823086806,-117100.72413457218,3775561.12961441,5197.836,248.2859,   6338,8186,   514,3324,   3361,3194,   1447,2786,   3976,6900,   4,2706,   4579,3596,   6978,7981,   3031,6880,   772,5664,   2513,3579,   4306,1981,   5325,336,   4819,3888,   5197,7774,   38,1134,   7766,759,   331,6402,   1529,6708,   935,7756,   
-20.579035,40,0,0,32230322,0,0,976937340,-6825.483413527782,-6518.761314703037,13344.244716737818,-116095.65701092,-253803.43023981617,3142153.982894399,5641.453,256.59006,   2588,654,   7015,2392,   5519,7791,   1000,7801,   8181,2389,   4649,7203,   6308,2086,   5493,2758,   3879,6969,   6435,3025,   6810,5995,   6025,4637,   6861,7305,   3375,3819,   3265,576,   6451,4758,   5945,1452,   3075,1859,   5000,1914,   4897,5969,   
-36.060432,40,0,0,29620786,0,0,833720770,-11965.824121297494,-4613.758228245727,16579.582339973844,-195289.37155940925,-53243.74886967877,3778152.2971633496,5415.614,235.03683,   7771,5453,   4143,2807,   3124,1271,   3262,5680,   3702,6008,   2522,2996,   273,6346,   945,5029,   3064,2377,   3967,6649,   4415,5616,   4536,7604,   4374,8327,   1258,4856,   7446,3633,   6194,1965,   2071,465,   3689,1357,   1851,3217,   1513,5590,   
-19.671522,40,0,0,18176360,0,0,626866500,-7251.056069869564,-2474.7531034340323,9725.809173815742,-127242.61816878217,-29730.517537894204,2240711.1894615563,6468.3667,296.22678,   4043,6131,   117,5692,   6489,3454,   4485,8035,   506,6482,   7231,2622,   6382,6683,   1553,2154,   916,4974,   6869,3233,   12,6842,   6669,68,   8250,556,   925,8243,   2656,8023,   3177,8282,   864,6812,   2606,6720,   5499,7280,   1115,919,   
-15.318766,40,0,0,28139758,0,0,1.0110185E+09,-4000.670127349602,-1482.5252476876874,5483.1953754314,-67332.75695952072,-23406.162374241263,1207724.1674843002,4395.443,231.82045,   3841,1659,   4349,964,   4838,3571,   4019,3823,   7347,1534,   440,5313,   4784,6716,   5577,5636,   7898,48,   5878,5932,   2529,4677,   5378,918,   3304,7384,   1758,8005,   4077,3269,   5091,2072,   3858,5949,   7827,6789,   2492,5704,   3666,4678,   
-6.7532363,40,0,0,22662352,0,0,780866240,-2791.259802028679,-1223.320335449176,4014.58013861372,-40856.6279599365,-15347.762755414145,1098642.8619812336,6049.933,289.77115,   4973,5538,   895,1121,   7583,6300,   3498,2584,   1234,5405,   7258,5450,   1402,3619,   6826,7599,   4716,3431,   6096,5890,   1813,4449,   8182,4078,   4878,6804,   1454,7271,   7324,7224,   3144,2194,   4818,1199,   958,5426,   3781,4257,   1771,5439,   
-59.522823,40,0,0,37601442,0,0,1.0226294E+09,-17383.31130595623,-4756.991781338043,22140.3030885157,-279698.59711402166,-51122.91806973193,3470122.3145207246,4699.014,228.59863,   3885,7610,   6771,7107,   4447,8076,   670,239,   7558,227,   2072,7497,   8043,6212,   2865,524,   5791,5253,   4678,778,   4845,4663,   3695,2446,   2261,5064,   632,202,   2660,1399,   3818,459,   1659,656,   2004,2639,   6114,1075,   8067,5237,   
-20.11282,40,0,0,33699856,0,0,1.0845732E+09,-8494.155727404193,-2861.511278483726,11355.667006092184,-132415.4871728965,-27373.136627400723,3370697.4515757947,6583.636,301.77505,   6134,1215,   8148,7096,   5152,4083,   2586,7041,   6770,434,   8070,6964,   8014,992,   594,7658,   3914,4324,   4845,7819,   4845,1612,   7444,467,   6015,6158,   5837,7386,   4208,225,   2846,4716,   5621,7876,   3080,3630,   4950,5034,   5729,6613,   
-46.613403,40,0,0,24953249,0,0,603209340,-11801.422511833482,-3796.7518116488604,15598.174324673395,-201794.29506185013,-64875.677153473785,2747642.009699276,4329.1045,208.95741,   2477,2027,   1868,2226,   1764,5289,   881,667,   62,2781,   7160,1789,   4665,248,   6229,5666,   3636,1989,   2251,3539,   6682,3635,   2833,6544,   6023,3354,   1342,137,   6348,5399,   2708,7315,   7031,6667,   5341,5417,   7035,3788,   4393,7991,   
-28.695965,40,0,0,30359739,0,0,956500600,-8331.97546415442,-2842.9656280266754,11174.94109128654,-143242.72774639388,-39337.41837052,1873923.6104503905,4991.738,271.4125,   731,5170,   7323,1426,   1501,1057,   51,5373,   1647,5849,   8430,2961,   2783,2190,   8367,7277,   7629,3760,   4638,6846,   3947,743,   2754,3099,   73,8280,   3193,6433,   3342,812,   7067,8283,   6031,2695,   2807,1512,   4747,1406,   5042,4966,   
-33.627907,40,0,0,30230593,0,0,927413060,-10098.715231238402,-4172.927362279038,14271.642593205053,-168268.14221043303,-76689.45764842536,3503698.4066539607,5003.824,266.632,   3302,4404,   6926,498,   5405,8183,   4532,4840,   6736,6499,   6223,3274,   7586,5983,   4044,8424,   2415,4224,   1353,1656,   6299,2054,   2030,834,   7218,146,   5365,88,   7819,6855,   2529,6223,   7153,8108,   3544,7978,   2252,2256,   6130,326,   
-31.322466,40,0,0,26774133,0,0,1.0141387E+09,-8325.145404922512,-2465.2098450567278,10790.35524570626,-165969.6088054229,-31836.749198175658,1396749.509305603,5298.74,251.14581,   3748,6789,   8132,5279,   3025,3792,   697,48,   7086,2818,   7532,523,   53,3386,   7102,1248,   2373,6092,   1715,5258,   2817,4443,   5457,8317,   3969,0,   4557,7913,   2439,4501,   6171,159,   6530,1027,   6344,7946,   2357,5187,   6245,3426,   
-63.123417,40,0,0,32108534,0,0,742407700,-23373.133376680882,-6110.026030766027,29483.159406941904,-366714.7276279858,-60555.694435864105,6394154.202489722,5809.488,282.7487,   7885,5317,   1438,5000,   7758,2006,   6169,3767,   1005,2295,   5604,4596,   540,871,   5944,7740,   1331,8251,   1309,3024,   7670,1219,   6045,2584,   5082,7373,   2429,7462,   5477,7592,   7326,5622,   8282,6725,   5808,5936,   3005,457,   559,1963,   
-22.78863,40,0,0,22865063,0,0,959457500,-6660.394941309172,-2276.032419918686,8936.427362169157,-113388.22151609731,-27723.64657009847,2388978.2473186236,4975.649,291.697,   2266,790,   6908,143,   7333,1575,   8055,5658,   3518,7039,   6615,2542,   3877,3221,   4191,6665,   7707,7289,   8353,384,   8012,7143,   6725,1848,   3405,8418,   4750,2250,   3498,8,   4735,874,   7691,7782,   757,6880,   2747,5901,   3687,3507,   
-19.501282,40,0,0,25683734,0,0,666105700,-5755.853644201652,-1978.3998397838118,7734.25348563272,-93869.09606787119,-26716.964435448393,1512001.7427774614,4813.4834,250.52173,   7754,5206,   3943,6874,   977,4784,   1744,5061,   2534,7579,   6664,4152,   539,174,   2386,3558,   2500,5059,   5174,7350,   5261,5804,   2159,3510,   2304,5741,   3286,4531,   2463,5746,   3918,1805,   3601,4845,   1066,2806,   3200,8287,   871,7056,   
-30.96577,40,0,0,37304570,0,0,1.1693868E+09,-7482.572400567874,-2741.6931877013258,10224.265586896388,-127826.52262851156,-40777.27003400528,3154035.1028292966,4127.994,242.299,   6673,8124,   8151,4355,   1779,583,   334,7517,   5395,5634,   4379,6123,   727,4772,   6682,1949,   3047,432,   4569,3672,   1498,5648,   2598,5223,   3660,4858,   550,4130,   7544,8016,   358,2649,   4187,6553,   677,5572,   6089,6239,   1730,1721,   
-26.426586,40,0,0,28622031,0,0,914173060,-8349.362137263757,-3668.193567850326,12017.555704790637,-133055.50152423792,-63619.62718856096,2018686.5367435417,5034.9106,225.03143,   5406,4204,   7572,5264,   1366,6231,   1078,7265,   6598,7553,   8194,2767,   3717,5635,   5558,1024,   5526,2927,   695,5356,   32,4639,   8409,5815,   5276,1730,   1935,2609,   4095,1110,   4296,5243,   7138,2848,   6701,5729,   6512,5769,   3856,5865,   
-19.93216,40,0,0,35281420,0,0,1.1466586E+09,-6362.255055045523,-3091.064722996243,9453.319775407981,-104713.1575499429,-63104.269419129196,2421667.996454493,5253.4775,274.54947,   3780,1721,   5967,8426,   8257,6027,   7367,6988,   995,8088,   46,3161,   5544,4810,   1688,767,   4231,1756,   8424,8072,   4295,6904,   3169,5488,   3257,2951,   4065,869,   7369,8265,   2948,8192,   7506,3266,   1575,6747,   7108,8418,   5994,7684,   
-33.393257,40,0,0,27956377,0,0,662426940,-8447.730571427022,-3440.915839216107,11888.646418494413,-145113.13355997734,-44314.56290522646,2587349.161989531,4345.582,209.1932,   2798,3382,   1614,4443,   1063,1134,   8134,2327,   1159,5934,   1497,4756,   5781,4220,   1569,5312,   6987,478,   5169,5305,   1962,6498,   8054,1166,   5140,290,   4090,2278,   3234,3376,   2094,4248,   4198,739,   5273,912,   5289,7162,   4425,2122,   
-17.061813,40,0,0,24358101,0,0,869881660,-5112.839683752959,-2154.9029139564423,7267.742599461662,-94612.99768074742,-39668.22164413698,1722643.2487416598,5545.3076,248.21722,   3252,1737,   8145,1435,   6767,6627,   2410,3286,   1696,4699,   8195,6629,   3249,688,   5722,4736,   3764,448,   7739,772,   5480,5856,   7529,6219,   3839,5685,   557,5042,   7382,656,   23,8261,   4489,3046,   2053,224,   6788,6619,   2834,6948,   
-104.79024,40,0,0,37865107,0,0,846070140,-27030.219875086277,-7874.828771242016,34905.048646033894,-505651.6033301864,-102567.405195073,6360854.793125819,4825.369,222.62021,   6316,803,   581,6970,   3617,3900,   999,3510,   3452,537,   5584,4841,   7858,3652,   5078,5831,   2644,1926,   6031,1082,   6070,5804,   4340,1039,   4676,8369,   2140,202,   7070,5498,   6384,5580,   6049,790,   2892,4676,   5274,558,   2601,8375,   
-73.98087,40,0,0,18195141,0,0,384552740,-19297.895149915093,-4945.146032837757,24243.041176387742,-308012.3495212406,-50958.899561188664,3948610.165452429,4163.4053,214.1326,   4685,5483,   1589,6844,   3508,3617,   403,837,   6404,4657,   6016,4861,   587,1752,   878,511,   4899,7978,   2294,3683,   1760,796,   4875,6390,   2589,3,   7227,7067,   759,401,   557,2085,   7760,6092,   4832,586,   4214,5931,   5967,1058,   
-34.682396,40,0,0,32067342,0,0,756219140,-9884.5750905945,-4760.83564637645,14645.410740909014,-181514.54578402676,-102718.05982992443,2925284.930899431,5233.622,293.79767,   7966,1303,   2234,2413,   7917,1522,   4993,4296,   8348,2381,   8213,5732,   6699,7354,   6614,3889,   607,3635,   4255,3504,   4826,1771,   77,6002,   4100,3930,   5537,2930,   5356,291,   4733,7403,   2011,1235,   4152,457,   6997,2462,   6908,1066,   
-44.572144,40,0,0,33985766,0,0,1.0527765E+09,-11297.520355190392,-6869.76949841718,18167.28984688329,-192909.61115380266,-212992.80373271424,5286917.935087158,4328.031,231.26709,   3446,2931,   7154,6814,   623,3260,   3821,406,   7914,942,   8414,579,   1675,2462,   4668,6195,   1225,4667,   6749,3987,   4421,2062,   7376,8057,   6083,810,   3721,5463,   3201,6157,   5327,6581,   5163,3189,   57,1895,   3052,1699,   5378,839,   
-23.851128,40,0,0,30289294,0,0,686684030,-7063.614597872421,-2558.600319259897,9622.214922141864,-129875.64699233962,-28785.935054805755,1167616.329891601,5445.262,289.34314,   108,5130,   3452,4414,   312,4154,   5727,7984,   5003,6393,   7668,2329,   4148,2920,   5081,1384,   3991,7533,   730,8249,   7975,6793,   5640,1757,   4050,1832,   3852,6922,   2404,2773,   3143,7961,   7725,5909,   3878,7726,   7045,2962,   7745,1929,   
-53.26247,40,0,0,27968021,0,0,890588350,-17391.751405776347,-6050.719213382815,23442.47061580563,-278477.77526558226,-83265.71071183746,4350594.833421266,5228.4053,267.4275,   3518,4172,   460,5244,   6924,2998,   2433,2242,   6543,7109,   6340,3955,   968,5564,   1299,1751,   7925,1695,   363,6915,   301,7241,   5579,2230,   3250,8142,   3040,6674,   7478,5790,   2774,1029,   8224,7236,   4731,3803,   6333,396,   3268,1052,   
-24.985146,40,0,0,31677537,0,0,1.2128995E+09,-8075.74173488838,-3891.1659880617813,11966.907724858313,-145804.91406231673,-62155.4512171129,2710636.1460049427,5835.6636,272.3655,   7835,1610,   378,3731,   4869,7624,   6992,2160,   4610,2127,   8236,5349,   2598,829,   1627,4712,   7029,6666,   1994,7217,   8393,4194,   3199,752,   4334,5310,   4167,2168,   833,5932,   3853,7529,   6863,7746,   7515,7127,   6862,1847,   5796,4062,   
-35.964096,40,0,0,31601873,0,0,751264060,-9090.746880387984,-3259.283868613571,12350.030753512809,-155695.49095026692,-42975.35271717729,2852583.7105724136,4329.1924,234.69687,   1150,880,   2064,5351,   5989,5861,   6866,7394,   5609,18,   5209,8103,   6838,4486,   1095,3641,   6846,8062,   7833,7994,   3457,4824,   1326,7113,   6709,707,   6922,3287,   1750,2936,   6286,5181,   869,6368,   6067,7512,   2129,6283,   3198,6909,   
-48.180897,40,0,0,27543602,0,0,746930000,-14030.839496950517,-3957.605173232931,17988.44466998163,-242832.56179627997,-41211.68114199511,4575083.306217919,5040.0176,229.20274,   6880,5208,   4995,814,   722,4186,   691,2376,   6651,3873,   280,7236,   2450,6238,   604,4761,   7989,3387,   7078,5282,   7374,3578,   5644,2672,   2168,28,   7233,469,   6855,2018,   1512,562,   4863,924,   1113,6684,   8265,512,   6390,2522,   
-12.519549,40,0,0,31951840,0,0,985658000,-4603.377700815358,-1673.9487129889626,6277.326412973523,-77890.19827702093,-21919.42864886032,1399210.130559955,6221.4854,298.0515,   16,4545,   5072,6312,   2655,7486,   2730,3067,   5763,1305,   7958,7178,   7641,6352,   7970,3302,   8000,2322,   7081,694,   5389,221,   3957,4632,   2361,8154,   2372,1526,   5124,2356,   4932,7477,   5432,4555,   5265,2829,   6942,7768,   17,3118,   
-44.685047,40,0,0,16476717,0,0,406131550,-9439.569563972693,-3089.7456827048477,12529.31525022399,-175005.08742189265,-36562.848782896064,1728867.2928833854,3916.4128,226.60515,   5733,4166,   3142,5549,   2496,2769,   1356,6947,   1389,6247,   7120,5943,   1866,5696,   5569,8231,   588,439,   3950,2937,   5113,1204,   6378,3406,   4809,481,   1746,3086,   1086,5141,   4795,232,   2304,3963,   3396,1222,   5514,6843,   2136,8028,   
-16.124315,40,0,0,21892443,0,0,629617600,-5132.358386102491,-2072.7414727190944,7205.099860645482,-92294.00907035924,-31491.320438452105,1877429.4669048046,5723.9023,251.28468,   6797,3861,   136,7312,   3672,7424,   5611,8171,   7422,5470,   2240,6503,   3817,5516,   6440,4529,   6223,8171,   740,2015,   1023,6706,   5860,4684,   1452,6887,   3638,6338,   2300,4346,   2716,2180,   6738,4357,   4576,1252,   1067,7501,   8170,5820,   
-31.3158,40,0,0,27340620,0,0,619995840,-8891.386169593005,-3958.1668906766786,12849.553059036356,-151765.1306387616,-62355.868942238136,2705463.0816203333,4846.28,259.5922,   3305,2010,   4099,4051,   2900,6728,   4850,5224,   5959,7302,   3435,5779,   6103,121,   7005,90,   6436,3887,   5860,5220,   3786,7708,   5871,3076,   2754,60,   8200,7895,   939,5188,   3461,7158,   1,3355,   7145,7448,   2607,1809,   1784,3159,   
-67.19975,40,0,0,17432454,0,0,363916380,-12344.28145429546,-4818.558740641297,17162.84019869602,-240321.49034402543,-74310.47665617283,2906244.12447695,3576.2256,203.10455,   2037,6849,   379,3433,   911,5372,   4512,6616,   5788,4485,   3251,5616,   1640,2949,   2033,4033,   4575,1023,   1296,2840,   6963,5390,   4284,771,   3841,4712,   5777,2748,   1412,7993,   5919,4627,   2103,2701,   3183,5373,   7329,2438,   2165,5818,   
-16.148472,40,0,0,31331271,0,0,954622660,-6120.465338780668,-3295.988860424967,9416.454198336221,-111087.29146574378,-90618.09318417312,1826593.971941433,6879.1206,298.1238,   3983,1583,   2107,4890,   1936,6281,   5517,5487,   1321,3111,   2872,1584,   513,7379,   4631,5082,   2564,8043,   8027,4634,   8030,1764,   5204,6231,   7002,7060,   3512,7375,   8201,5096,   5140,2137,   7293,3914,   7293,5380,   3283,7830,   7270,5995,   
-11.994538,40,0,0,16058136,0,0,639954700,-3760.8290111508563,-1151.7828814672796,4912.611893564659,-66905.48069902907,-11983.28415171777,946431.8753829668,5577.9956,270.55206,   7631,289,   1426,6736,   5120,4334,   4114,3160,   6505,6537,   2808,7721,   2846,5966,   6223,2218,   4815,4312,   6323,3312,   2768,6577,   5722,4661,   6407,735,   2726,5034,   86,7687,   1799,3169,   773,2031,   5438,7741,   337,6903,   1110,2667,   
-35.891075,40,0,0,45080012,0,0,1.277229E+09,-12245.552695124876,-4784.942925266612,17030.49561610927,-201079.6510726904,-74372.47240309484,5692017.734201338,5602.4976,249.1332,   2946,352,   870,1664,   2287,5854,   7726,1326,   6127,5074,   564,7407,   1507,3958,   3227,1053,   3003,5201,   329,4384,   1608,7515,   3073,7253,   4738,8075,   6947,814,   528,6918,   1880,6347,   3201,3655,   365,2416,   5707,4057,   2373,552,   
-22.960419,40,0,0,29423841,0,0,1.0516805E+09,-7467.507377256388,-2705.0890083433246,10172.596383926746,-123762.52828228824,-34162.21649210935,2512672.9915887746,5390.256,257.2126,   1444,1399,   7343,3447,   7123,2827,   2827,8212,   1662,5250,   7240,4385,   4737,3572,   6574,5162,   1059,3866,   5714,2052,   5362,2648,   7342,6912,   798,7645,   3193,2652,   4205,6287,   3592,810,   3781,7382,   2939,209,   172,8062,   130,1910,   
-46.36456,40,0,0,32385749,0,0,1.0974166E+09,-13241.910838517222,-5672.180907202014,18914.091744429064,-241660.1791643336,-109491.84074444124,4486911.838888057,5212.1743,218.73196,   6412,1697,   2009,4578,   2180,6744,   8209,6475,   2596,4934,   5138,3655,   7130,8161,   1646,2968,   600,8134,   254,4470,   7058,3810,   1658,6430,   603,5790,   745,6798,   2222,849,   3694,6088,   1921,3452,   4671,5645,   4902,4656,   5464,4885,   
-29.105297,40,0,0,34068379,0,0,979897500,-9001.982220829865,-3231.452616711138,12233.43483043217,-156960.7153264941,-38855.784389698136,3930249.6728291875,5392.8574,235.6008,   2879,6166,   3691,7094,   4107,126,   251,3101,   6565,8407,   8044,473,   7808,4096,   3288,2601,   39,4015,   3974,4825,   5999,1410,   4253,1746,   1239,7486,   1733,3678,   3490,4436,   6501,4380,   2669,3804,   1590,891,   119,3000,   2322,477,   
-92.791115,40,0,0,31192932,0,0,832301400,-20359.92291957264,-6824.963722567587,27184.88664164929,-330638.9307887112,-79613.7285995906,6494664.087429655,3563.2607,233.34038,   5539,6079,   232,2250,   1240,3220,   6715,6261,   163,2069,   5606,887,   681,638,   7322,1469,   1913,1944,   5854,5057,   6828,5009,   8047,2129,   1906,3664,   6240,4003,   2506,2396,   2482,5475,   1692,3497,   7722,8355,   1178,2002,   505,6455,   
-33.71491,40,0,0,40185897,0,0,1.3559267E+09,-10753.914287294181,-3275.3891384189387,14029.303427015398,-185214.74085113706,-47633.86043973298,4538777.20883773,5493.5557,293.58582,   770,3908,   3514,1420,   7265,5613,   3699,2031,   4918,120,   7413,6610,   5581,5700,   2085,529,   6468,6539,   344,6012,   5416,2712,   3754,6203,   8023,131,   7631,5619,   1351,7402,   291,8347,   1439,7835,   4287,2919,   1494,6626,   3299,4728,   
-24.25903,40,0,0,30814890,0,0,864650430,-6874.266108969834,-2990.326712966218,9864.59282395039,-116767.32332997838,-43647.29985446659,1922020.6781765167,4813.355,261.74976,   8401,4208,   7521,2385,   3418,4307,   8329,4427,   1412,7192,   1887,3074,   1657,2929,   1038,6493,   153,5747,   1833,7134,   6418,6515,   679,5951,   8265,7502,   5171,6182,   1413,7601,   7471,8277,   3239,4052,   6046,1207,   3627,1369,   2784,3716,   
-23.344088,40,0,0,26903888,0,0,884507300,-8782.4585528782,-2813.2462800208996,11595.704829634811,-140597.41752587294,-24836.30759408642,1976893.3191424897,6022.828,259.67834,   238,3203,   4207,2594,   5515,5652,   6689,6945,   6796,6229,   2766,4183,   4793,4600,   6745,1886,   3529,1569,   2555,4351,   7571,2146,   3014,2246,   8157,2045,   8270,6041,   5318,8266,   2866,7220,   2962,6553,   6895,3215,   2307,6520,   435,2613,   
-48.716663,40,0,0,22819018,0,0,608803200,-13019.10492678351,-4981.060108612312,18000.165041733755,-222249.11183729809,-65204.407535833656,3686468.7020810316,4562.0757,246.23547,   813,6662,   7822,3619,   4835,3288,   3484,7074,   5742,4159,   6114,2057,   7249,6868,   4580,6528,   188,1960,   2872,3469,   5817,647,   1626,6966,   3362,3981,   1220,6675,   6140,3530,   8015,5444,   1134,8378,   3538,909,   2759,7830,   5847,4869,   
-221.93082,40,0,0,38581717,0,0,899561400,-49155.95319574489,-14998.441039317173,64154.39422514833,-818009.2467175709,-188571.96114356595,14466735.389805961,3685.875,175.78073,   6997,1195,   299,1158,   2151,809,   8407,4530,   1972,367,   3026,346,   3647,5402,   5231,166,   5035,855,   256,853,   2067,5244,   934,2211,   4580,670,   923,7306,   3330,3671,   3768,793,   4548,6439,   4907,4621,   347,467,   4814,2553,   
