score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,gameState20,gameState21,gameState22,gameState23,gameState24,gameState25,gameState26,gameState27,gameState28,gameState29,gameState30,gameState31,gameState32,gameState33,gameState34,gameState35,gameState36,gameState37,gameState38,gameState39
-51.748924,40,0,0,21938660,0,0,1.06313594E+09,-16985.84558236113,-4865.471226583655,21851.316806562005,-262930.61601110554,-56967.477837989005,5550074.447319453,5080.8906,228.18938,   3179,7811,   1206,8359,   7624,429,   6367,4247,   7152,7556,   1508,6067,   5979,8227,   5752,5734,   4066,5775,   3375,1840,   4793,4821,   4976,2665,   4356,3854,   927,1974,   5957,1351,   1758,5281,   5089,3194,   2228,2512,   4085,84,   4086,5560,   
-9.777865,40,0,0,17620108,0,0,740358850,-2743.01378949587,-1152.088356982655,3895.1021474447684,-49636.55034766336,-18598.823318742645,813128.3199502511,5076.42,273.1003,   3283,3196,   8122,7128,   4385,7877,   8205,7434,   3818,6222,   1527,2507,   8015,7366,   3075,6794,   2835,6977,   4003,3770,   7937,4392,   6725,5801,   5798,4663,   978,2785,   5998,3240,   1648,3981,   1689,6250,   6992,1597,   5134,6283,   6716,4914,   
-22.913969,40,0,0,42902473,0,0,1.1183812E+09,-7605.8336981231005,-2369.8476721228444,9975.681371384806,-127015.40455821756,-27143.276086543396,3191721.327737676,5543.143,261.04578,   4084,1929,   6591,8171,   8259,7686,   5701,6158,   118,3870,   8113,5544,   4517,316,   6058,7326,   4906,2320,   1330,8157,   6899,5420,   1436,578,   4574,5981,   818,1764,   373,1477,   1659,4987,   261,7524,   8121,6008,   6237,6990,   5977,6547,   
-50.74278,40,0,0,38808553,0,0,1.0671738E+09,-12126.776275188104,-4096.19155366962,16222.96782999765,-210633.40427512903,-61920.33516370521,3735218.242583329,4151.0024,222.63559,   7397,3256,   2666,2128,   3562,4540,   7900,1373,   192,8102,   5126,2813,   4952,6994,   6451,7100,   492,6012,   3596,2278,   6868,3937,   5784,7077,   2210,3125,   5283,5428,   630,49,   1089,6352,   4779,3218,   759,3643,   2754,7743,   5452,33,   
-36.238697,40,0,0,32387278,0,0,1.02558656E+09,-13856.220143022063,-4291.49143615085,18147.711588033242,-218587.41319423783,-42998.09865629187,3420677.5235658386,6031.878,273.13437,   6516,7880,   1572,707,   4786,7282,   34,1702,   1073,1021,   5515,224,   3393,3699,   8115,3460,   5907,4025,   8353,436,   7692,2472,   742,142,   7013,7210,   6470,1734,   6234,2808,   4345,1184,   560,3562,   4197,7423,   2365,5077,   2290,3364,   
-15.512812,40,0,0,20452676,0,0,686910660,-5336.2773174573695,-2009.0388118811334,7345.316129467139,-89850.2292780323,-22883.981881461805,1985973.4295221306,5792.0015,265.28775,   3091,3580,   4354,8045,   2970,864,   2959,1079,   3539,5735,   6171,7165,   7826,5015,   777,4044,   7138,1429,   2130,6012,   811,6736,   3904,6701,   5111,4330,   8100,8266,   7938,691,   1094,830,   1734,4989,   5781,4111,   6553,1133,   5608,6148,   
-18.290936,40,0,0,24523966,0,0,938906240,-4292.410186300324,-1386.429022122005,5678.839207678828,-79790.58025745126,-22849.91168350723,953997.2897551863,4362.302,233.5069,   4251,5391,   6630,498,   5072,5616,   1794,3981,   2785,152,   285,935,   2946,4713,   2553,4790,   8112,6089,   2933,7075,   1200,3128,   1576,2847,   4640,5341,   5430,2836,   7670,5101,   5926,6004,   4257,4417,   1761,3855,   106,3405,   1628,7931,   
-41.15346,40,0,0,17417958,0,0,426984580,-10583.83682437724,-6443.753722021846,17027.590542591715,-173356.7650688445,-124530.15337631361,2445251.2358913706,4212.447,222.97752,   2536,4119,   5480,7785,   406,159,   6319,5457,   2436,990,   4435,464,   6635,6968,   4948,1122,   3815,3782,   4293,8167,   186,7393,   4746,6120,   2661,2716,   5114,6964,   2951,7133,   4684,4706,   4460,3438,   4539,5516,   6084,2226,   2441,4481,   
-56.91716,40,0,0,34847086,0,0,1.0877656E+09,-17133.194837017567,-5759.726004723997,22892.920839066806,-281284.3996822235,-64465.843998652956,3695860.665631719,4941.9966,289.1083,   7457,8408,   400,6679,   665,5462,   7805,5724,   7904,639,   40,4759,   7547,1897,   7744,3578,   7808,7796,   5124,6126,   3480,7791,   2505,3738,   4742,8164,   4439,3196,   2429,7867,   3474,1588,   1341,8247,   709,213,   6993,6503,   5454,5635,   
-36.40553,40,0,0,29665202,0,0,1.01772275E+09,-12846.700496241447,-3873.1977079434364,16719.898203431167,-208956.17619778274,-47266.44203955072,3631780.5410791095,5739.682,279.7752,   3346,7825,   7495,2312,   7092,8360,   5594,2563,   4130,961,   6144,6723,   5538,4750,   1000,8102,   5903,5097,   1937,936,   1023,4609,   3295,37,   5601,6888,   3417,7735,   1187,7531,   5020,1304,   2341,7924,   2779,4091,   295,193,   5081,4817,   
-14.127154,40,0,0,31660928,0,0,1.0889221E+09,-4265.517530718262,-2065.7990065158406,6331.316536293982,-62008.37116223133,-33199.607407562275,1576868.536301439,4389.3037,256.76022,   2569,1875,   7502,1468,   1723,5186,   4485,5026,   7246,1043,   2746,1895,   4565,4517,   4611,7173,   4529,7458,   5147,204,   4942,6294,   1375,5034,   4376,4839,   4381,6049,   1971,5345,   7806,5709,   15,5556,   6802,7584,   5542,1827,   6750,414,   
-33.112743,40,0,0,26483215,0,0,615292700,-9168.764736492274,-3511.079971396074,12679.844707755274,-144191.66178685476,-45429.44825047305,2849189.768838592,4354.567,227.34796,   2402,6827,   488,143,   4784,3124,   5174,6260,   3313,4041,   7997,1273,   3482,4877,   8310,4710,   499,2467,   5527,5319,   804,6872,   3055,1901,   1673,5472,   1880,7445,   6151,5463,   1631,2702,   708,4732,   6238,6551,   5806,1231,   249,1251,   
-24.295729,40,0,0,21377108,0,0,747081900,-6606.887260516094,-2598.043834544521,9204.931091938804,-102279.51204086638,-36908.5586008695,2097938.1655289778,4209.7734,247.58592,   8100,6557,   2736,6366,   5783,6533,   2227,3574,   5681,2091,   7084,3075,   4735,1430,   8046,3965,   3771,7023,   6906,7748,   1244,6165,   109,6285,   2410,5295,   564,7186,   7074,1758,   7340,7703,   2217,4276,   5654,2682,   4135,5125,   4554,3575,   
-20.430431,40,0,0,20683977,0,0,661409700,-6436.166370990235,-2040.3742740738082,8476.540643243488,-105911.70950627941,-23636.967603996294,1778988.3526896161,5184.0176,276.69998,   3245,6741,   1764,4059,   6814,6992,   6403,7713,   5121,2272,   2779,7218,   2760,937,   6,1935,   6448,4886,   3955,488,   5969,3477,   4936,3923,   3186,7816,   857,459,   4212,5363,   8266,7082,   2468,3331,   4502,2939,   4400,4485,   7906,3853,   
-9.503064,40,0,0,40336001,0,0,1.3344041E+09,-3565.8440054362195,-1820.3289633244522,5386.172968648905,-62981.02779456864,-39598.01479054972,1705507.6726246343,6627.4443,273.0309,   7328,1287,   2064,4801,   7414,122,   4942,1280,   4269,3718,   4669,7685,   1169,4066,   6042,8204,   1805,6277,   872,7434,   6135,5943,   3500,8193,   2442,4133,   4749,7865,   4870,5503,   5970,1963,   5415,102,   1596,4681,   1412,134,   4944,3064,   
-58.363766,40,0,0,18234767,0,0,479427420,-13562.454170209514,-4099.451794357991,17661.90596393928,-229209.20187423797,-49319.179534607996,2477089.450810774,3927.2517,214.59836,   2874,8012,   4625,494,   694,581,   5913,6838,   5725,4734,   1133,6559,   3613,472,   6154,1384,   6222,2306,   2359,3281,   3808,5513,   4845,7201,   6183,2706,   2269,1067,   2470,1360,   6791,1670,   1332,6243,   4559,6558,   1317,3006,   7499,1861,   
-47.625126,40,0,0,33716099,0,0,1.02235546E+09,-15009.919384850204,-5582.5130194037565,20592.432396006865,-249326.90885168556,-59817.368770315465,5216618.181174315,5235.197,243.66995,   6656,6346,   2140,135,   4369,7846,   6785,4942,   2383,211,   6895,7542,   6211,1663,   7692,5796,   3166,5860,   2746,6423,   6747,4845,   4368,4364,   6379,7899,   5227,5805,   4348,8031,   66,3215,   3242,497,   5061,5897,   3372,4710,   2831,6772,   
-19.642643,40,0,0,32310903,0,0,846288300,-5078.838890478485,-1772.9140686007693,6851.752960596327,-94538.66517199877,-27488.638460486494,1978534.8291606246,4812.9297,216.40508,   4357,5762,   7120,2258,   2900,7684,   3895,8105,   6987,7198,   3392,3893,   260,1076,   3549,1810,   1978,6211,   2192,4906,   2619,979,   593,2787,   145,3680,   4299,5713,   5037,1795,   2424,6892,   3028,4409,   2066,985,   6161,2110,   1463,7130,   
-28.738564,40,0,0,21811862,0,0,614122430,-6226.140242208285,-2661.779082806282,8887.919325958419,-117173.27933748554,-40166.67740786368,1501282.1956685777,4077.2144,252.35785,   4004,5557,   7254,5586,   4639,4608,   2955,2166,   5384,3251,   3919,5596,   2517,6361,   4152,3377,   5168,4332,   2112,7656,   3385,6617,   3067,5192,   4774,4935,   865,4286,   7445,2564,   4084,8303,   4747,3497,   902,5498,   2161,3443,   6583,3973,   
-19.966112,40,0,0,36224801,0,0,1.1188042E+09,-6442.702720936518,-2192.159991623823,8634.862711697086,-101946.95204432907,-24651.995324750827,2584232.031779456,5105.999,267.3132,   725,2132,   329,1786,   6311,5263,   4374,5102,   256,7124,   4253,1829,   8434,2243,   3745,5822,   2489,2062,   811,8140,   3743,7104,   3156,2819,   7602,4051,   848,7456,   5458,7090,   1216,1724,   6185,6575,   6931,1252,   6287,1281,   7316,7947,   
-30.479967,40,0,0,26443696,0,0,648522050,-8470.387617042026,-3356.098534029966,11826.486150139233,-145337.29778727522,-41309.284128887644,3404499.833015692,4768.289,256.47208,   560,4198,   4030,321,   6747,2254,   8305,2504,   8188,3515,   3009,99,   2632,6879,   230,2056,   7412,5945,   2619,2260,   4414,5354,   8079,1602,   5908,2528,   4080,1859,   3748,2492,   7971,1208,   3181,1299,   7579,7980,   3074,2835,   4508,5347,   
-23.31067,40,0,0,24917239,0,0,816531650,-6309.5669093232955,-2579.6007511440275,8889.16766114454,-108931.87990737041,-45192.96951737565,2465607.361327482,4673.048,244.6365,   4182,6780,   7704,1943,   4080,1117,   7527,7742,   6345,4874,   2276,341,   7097,5056,   3533,3642,   4554,2427,   2848,4218,   6610,6446,   7192,5695,   3980,1801,   5353,1332,   7735,685,   7418,4576,   1437,5708,   6513,6069,   6086,6136,   5957,4791,   
-12.971578,40,0,0,26942993,0,0,1.0367535E+09,-4054.334243713166,-1266.7491513301543,5321.083394574333,-77527.44011518647,-15634.476822817462,977957.8709550205,5976.7163,285.8947,   3436,4774,   3950,7309,   215,7629,   2546,6561,   6202,3936,   3426,646,   8423,290,   7172,6172,   8023,2008,   6398,2279,   4199,6195,   6,5659,   5891,6136,   7340,1389,   6978,5899,   5992,6853,   4906,6492,   781,1836,   2495,8318,   5480,4786,   
-18.39441,40,0,0,23067166,0,0,690245800,-6736.438044361971,-2393.7795158710856,9130.21755691029,-105896.82866523528,-27202.478727406957,2277915.60623288,5757.0117,289.29254,   7690,7227,   3566,3798,   5695,6772,   4588,1146,   6971,341,   6482,4077,   8173,3677,   591,5677,   4767,6726,   1418,2515,   289,1157,   8019,303,   6380,5008,   4175,1931,   7944,5336,   3676,8141,   4964,1612,   3025,5408,   2628,4643,   8400,7554,   
-43.577305,40,0,0,34089931,0,0,1.1730433E+09,-9217.822841337867,-2791.8658071483796,12009.68864564773,-153612.45326116346,-32788.55642960354,2919304.0649931715,3525.0564,208.13339,   1547,6193,   2854,6637,   7853,1914,   7115,1228,   5900,3540,   5505,4205,   6900,2965,   4496,6532,   7644,3263,   5854,686,   2596,2657,   1638,1634,   5100,6776,   7549,6561,   651,3619,   3048,124,   6762,2299,   967,2532,   6739,1382,   885,4465,   
-60.261536,40,0,0,21356123,0,0,787500540,-14777.76307277973,-4965.386643317587,19743.149717223572,-245716.26561825065,-65980.6803553506,2408585.77337093,4077.4976,257.82816,   6328,2947,   4466,4403,   8267,7907,   1240,1998,   5551,4929,   6200,7801,   7224,7713,   4957,7325,   4554,1219,   1536,1076,   2800,554,   576,2280,   491,5380,   5879,4600,   1997,1964,   8229,6262,   2377,1388,   2794,8085,   6626,5670,   1803,5629,   
-29.742062,40,0,0,32191902,0,0,910330430,-8675.710215152629,-3141.047964856527,11816.7581804916,-138419.46727163286,-42821.13404721146,2405323.1303671408,4653.997,257.22763,   5536,5550,   1010,4158,   5855,3683,   1335,7484,   5777,2077,   6413,5520,   8281,8245,   1664,5774,   2370,2185,   3912,2886,   2028,5076,   1,3586,   5136,8374,   5424,5835,   4919,5308,   699,7320,   7851,4342,   3976,5685,   7980,4854,   4861,5244,   
-10.124898,40,0,0,22948510,0,0,694739260,-3156.460345456131,-1214.0608770831652,4370.521224184631,-58032.1777061555,-14283.312353897865,833381.7712358913,5731.631,303.61148,   4044,6831,   7258,8355,   3987,2708,   6416,2567,   8160,5455,   5715,4441,   1758,7353,   3601,459,   5549,5859,   7458,5916,   6694,3935,   2564,469,   1378,7528,   6104,3938,   4269,4414,   6230,5952,   5759,7103,   7277,3632,   6253,81,   8034,2427,   
-57.04861,40,0,0,26679563,0,0,824412540,-18065.29431904166,-7006.398317155722,25071.692639372934,-292124.3060263794,-91018.33477257336,4138603.034341067,5120.621,269.33588,   1957,2856,   6111,7899,   8028,4693,   5561,498,   741,3516,   136,2120,   5831,7380,   6985,108,   4266,6789,   6977,4894,   5040,2477,   6734,3745,   7661,8199,   7117,3090,   76,8404,   2642,5467,   6261,5031,   3958,3838,   6260,3100,   877,5120,   
-18.745764,40,0,0,33296084,0,0,1.03252845E+09,-7217.044156375299,-2656.433935350876,9873.478092101059,-108665.46762094728,-24080.47284409681,2105640.6045153714,5796.8013,278.97348,   1967,5606,   3197,752,   4278,4109,   120,6815,   118,7168,   7802,7900,   1540,3139,   5822,7916,   4558,2366,   238,8265,   6012,2471,   421,773,   873,3104,   4295,799,   3421,3147,   2284,1166,   5912,1856,   2927,7869,   7716,5981,   7902,3551,   
-36.936237,40,0,0,33992891,0,0,1.3587012E+09,-11414.661185361507,-5981.0153593913,17395.67654555575,-191148.16196872178,-116682.99769103769,4294014.772133473,5175.0845,321.3079,   8078,302,   2972,1343,   602,3178,   3927,3121,   7644,4478,   7715,3893,   2862,1047,   7544,7932,   5184,2424,   8315,1173,   8250,7756,   3393,5406,   4883,6636,   1988,8119,   211,6388,   200,7012,   2899,5122,   186,5710,   7934,7514,   170,6131,   
-26.156862,40,0,0,27241103,0,0,713413200,-6670.171987277447,-3080.147760618722,9750.319745876679,-127937.78722286216,-56200.883936026075,1742972.5132581443,4891.175,229.2226,   7613,1173,   1590,7379,   3867,6826,   6739,4864,   2748,3431,   2685,5291,   6102,6729,   3737,321,   5345,6002,   4895,2401,   1190,4243,   2909,1256,   4277,702,   994,6175,   861,1834,   8433,6106,   2253,2183,   1996,7076,   6166,4449,   1538,6492,   
-94.139305,40,0,0,38658526,0,0,691880700,-26289.38880477263,-8704.434756636383,34993.82356708242,-431770.75175532594,-100208.46105136014,8595006.55038519,4586.509,231.54887,   8332,5559,   5371,5216,   3703,3344,   910,4606,   1385,8300,   364,1932,   2618,6205,   4941,3369,   6700,334,   3101,3165,   5832,564,   4002,913,   3434,5014,   3038,3918,   4733,5096,   2591,895,   4463,6839,   2505,4066,   7308,6129,   5988,933,   
-46.405712,40,0,0,27726390,0,0,724526100,-12895.15399609932,-5311.552230918954,18206.706239233325,-247660.55524972902,-82375.02441474574,3074348.814051865,5336.855,240.24599,   8228,4823,   4790,996,   1469,6501,   3488,4483,   5678,7062,   375,5831,   1347,6809,   659,7767,   1557,4457,   1782,7125,   305,5427,   8309,4724,   5708,7905,   5905,4215,   3699,875,   4496,571,   2782,2168,   3373,1009,   4210,3005,   7880,5369,   
-38.688774,40,0,0,31631394,0,0,1.04310374E+09,-10381.214867616194,-3490.1464417429283,13871.361312066672,-194898.69643654564,-50169.42452661818,2277590.417946929,5037.6035,263.4313,   1526,6990,   6676,6106,   4721,5196,   7983,6089,   6179,3173,   2508,2851,   4347,7299,   627,2800,   4950,65,   3724,2000,   595,7709,   784,4802,   2566,8240,   3049,7615,   3436,8086,   3557,6987,   5012,4848,   5598,1751,   7187,2203,   3,512,   
-58.964195,40,0,0,29127629,0,0,763023700,-20042.438109802966,-5763.662520135744,25806.100639768883,-333352.5297566219,-55381.46393018099,6667358.725438306,5653.4736,310.8331,   8357,8251,   6471,526,   6802,1645,   4660,3919,   1540,573,   4494,4144,   7717,5880,   4773,2253,   6206,1873,   3539,4916,   2147,367,   2653,6528,   8051,3957,   6274,7934,   1700,7312,   4048,2747,   62,3211,   2078,780,   1237,257,   6436,920,   
-66.13561,40,0,0,24355380,0,0,585275900,-16670.72680425284,-5060.096418366994,21730.82321846666,-285285.3099611255,-52255.299076517775,4496283.69806084,4313.641,247.99829,   3580,7566,   6075,2863,   3591,7849,   7706,7568,   75,3345,   3980,5313,   7099,3522,   6801,7989,   5597,8379,   910,2845,   3807,5162,   2218,2663,   4960,1747,   4081,4506,   3801,3992,   1015,5949,   3873,2619,   1336,3017,   2728,8226,   2936,202,   
-16.330734,40,0,0,18507553,0,0,448659550,-4213.5619541429105,-2372.699604702268,6586.261560909096,-76903.66445097279,-67902.55595672141,1600765.2331737,4709.1367,215.24591,   4686,7141,   7858,6791,   3332,7170,   4083,4975,   4845,2525,   3619,1294,   7782,3591,   5549,6854,   5347,3411,   6338,1843,   3767,3199,   3766,4519,   2329,6467,   1440,4480,   2186,3784,   5261,5807,   5442,708,   6594,5101,   5739,3863,   7767,6225,   
-19.158323,40,0,0,22983690,0,0,812770800,-6275.228544198482,-2157.9570047767284,8433.18554844621,-103216.52639762891,-35606.11447903254,1890368.8950101195,5387.555,251.44818,   6100,7542,   8096,1276,   372,8157,   6602,281,   5506,2918,   6105,7752,   1887,1092,   4871,1486,   3375,3338,   4461,5300,   5730,8039,   2789,1061,   5699,6248,   4287,7074,   5432,447,   1114,1484,   4080,113,   4179,4661,   3539,2489,   4146,2607,   
-53.192318,40,0,0,28480725,0,0,834758660,-16599.315845732002,-7097.898577794325,23697.21443012608,-259983.06950352178,-95450.81642085477,3778695.249967393,4887.6055,290.10785,   8301,1158,   7410,7704,   6115,5944,   3919,4349,   4273,5107,   1726,2400,   7837,2466,   495,6496,   4753,7035,   4012,2560,   3870,7963,   3285,5058,   1803,4620,   3672,1774,   5349,209,   6383,885,   7628,1854,   5435,4571,   629,3520,   3381,8191,   
-13.172398,40,0,0,24078146,0,0,535491840,-4262.018141621552,-1825.3988031122046,6087.416946785489,-64428.34070907497,-27993.234452583623,1598748.0238545614,4891.1626,244.7603,   2328,8373,   2801,325,   7157,7149,   2082,1613,   8054,6119,   8344,4940,   6912,1586,   7173,337,   6309,2351,   5900,1494,   2272,2145,   7436,4063,   7160,840,   3208,5983,   5466,4360,   5867,1232,   3653,4257,   231,3932,   5161,2960,   6337,3090,   
-42.723175,40,0,0,32024625,0,0,885324900,-10307.952575378826,-3680.194527226401,13988.147100406457,-173429.50137609427,-49879.753048639795,3981801.5635570954,4059.3774,227.33867,   2538,2058,   2155,7666,   301,1443,   2408,6041,   3116,5097,   6697,6713,   6056,1887,   5919,183,   937,7174,   1600,6316,   3940,4535,   4582,3694,   251,7112,   1286,2655,   1354,3240,   3612,3349,   4450,2809,   7392,213,   8425,8206,   3761,5716,   
-28.748573,40,0,0,44164389,0,0,1.3071949E+09,-9898.636086931816,-3171.8029576099684,13070.439041436537,-161319.64901677554,-35092.93128355736,4354238.038908497,5611.397,246.79042,   6868,5602,   2866,368,   6098,7589,   3611,1765,   6774,48,   2994,6423,   1359,21,   7585,6438,   5912,6897,   7414,1625,   156,8189,   4687,8311,   1485,3347,   2263,3246,   2931,5705,   193,1167,   3413,4320,   7883,6773,   1668,4213,   6031,1098,   
-41.173874,40,0,0,24310023,0,0,668355800,-12166.953827471325,-4157.863843931296,16324.817672642392,-208400.8083586225,-73514.27056033716,4728335.814419039,5061.482,245.86205,   3500,7957,   4316,1306,   245,5625,   1990,4429,   3659,953,   2736,1527,   791,2135,   5560,7115,   915,2991,   7319,2750,   5326,364,   7270,1068,   8290,1827,   3009,5475,   573,811,   4769,1698,   866,6316,   6561,635,   3872,3380,   8065,4296,   
-59.162235,40,0,0,24461127,0,0,555205630,-13687.993970680316,-5541.379416995462,19229.373385496347,-232059.15172870856,-69998.0678023807,4696127.176710374,3922.4204,213.05019,   1357,6270,   8022,1977,   2969,7102,   375,1277,   7195,768,   5858,7113,   5330,3280,   4208,3135,   687,3247,   1452,6854,   2615,4951,   3855,2847,   4619,1037,   661,2911,   4010,4924,   3242,5970,   3361,3022,   1393,7491,   777,5292,   6535,1188,   
-38.995888,40,0,0,22880801,0,0,880269900,-9936.680404353157,-3888.561261722769,13825.241669588173,-172950.9852134596,-59462.47161835245,3234112.6727131293,4435.1084,211.51228,   1452,1732,   6715,8240,   3389,6092,   4804,6021,   2107,3425,   8384,625,   1928,1211,   1681,4841,   2414,5174,   5794,1931,   6440,5899,   5703,2271,   5962,8323,   3752,2307,   1887,5152,   2358,3831,   5147,264,   5401,882,   6672,4051,   7894,6963,   
-31.027576,40,0,0,19836479,0,0,578753800,-9281.597683210957,-2866.29207509979,12147.889753985082,-155611.2704529006,-37319.89258735922,1718570.9427749198,5015.257,245.59906,   4669,3076,   803,585,   4976,2616,   4041,2149,   1340,4987,   5077,4038,   7933,4604,   3183,3988,   4465,4443,   2277,3501,   2340,2496,   4133,5391,   1067,4553,   3913,1664,   4245,798,   6605,6799,   5716,7266,   5697,3363,   5095,5117,   5730,3345,   
-53.527195,40,0,0,37402657,0,0,1.0765948E+09,-16369.987227065541,-5014.323733138372,21384.310959435155,-282128.46550557425,-64907.071958354136,6101029.240683111,5270.75,299.4254,   4281,1602,   967,5335,   74,6755,   4333,543,   5516,1413,   4853,2228,   1773,4392,   4623,2173,   7378,3848,   7953,422,   7139,2377,   6340,542,   6817,6714,   6758,666,   7343,8255,   7329,7783,   7149,7368,   7655,737,   1529,7233,   5317,2748,   
-24.058968,40,0,0,17902151,0,0,545510200,-5223.686487640805,-1981.1053075851019,7204.7917934904335,-102317.04625116657,-44415.5840388067,1017170.2234499847,4252.761,217.81686,   220,3370,   4584,2832,   4380,4377,   5026,1323,   2643,3524,   4421,1247,   5599,5308,   4642,1904,   3698,424,   6954,1796,   8432,3666,   1635,5696,   2519,5506,   3515,2841,   5172,3885,   643,144,   6966,5205,   202,3768,   6228,3507,   4597,2440,   
-30.307852,40,0,0,27864584,0,0,779090240,-8664.021245151485,-3232.523950015221,11896.545197989491,-154153.91150790956,-43775.01168072607,3299179.4627902824,5086.2695,222.14253,   1687,5434,   6459,3818,   3834,6081,   2183,1840,   2725,5751,   5475,1104,   279,3520,   2751,4989,   1734,7324,   312,7310,   862,2185,   4586,7193,   2880,4276,   2716,394,   5105,874,   4111,190,   4263,4513,   108,2997,   5642,6253,   1861,4874,   
-31.786404,40,0,0,26008573,0,0,1.1075532E+09,-11441.254765385045,-3620.9055870631364,15062.160359237092,-214420.12274233392,-45670.05346645435,1623133.9221031398,6745.6553,287.00623,   3322,1674,   115,7857,   6846,7974,   8300,3446,   2454,3649,   2033,7340,   3195,5723,   1578,7938,   847,7701,   938,7993,   3364,1789,   5171,1851,   1639,5285,   5277,4202,   3412,8189,   7782,3917,   5462,3873,   3987,7624,   2069,5165,   347,3341,   
-31.243866,40,0,0,23692823,0,0,495305340,-8592.985647718693,-2834.9357702827015,11427.92141779634,-142635.7934526093,-35019.32955239113,3532412.5584469913,4565.2417,244.68306,   4412,7706,   6375,1456,   7276,5206,   5430,6975,   2935,605,   2149,6377,   5315,2303,   1509,1533,   4938,6700,   6218,1560,   2697,4098,   34,2700,   4302,6552,   1878,7757,   1735,2390,   5869,4118,   7353,6032,   3581,4094,   3849,3715,   3010,4868,   
-37.012825,40,0,0,23403105,0,0,554836540,-8655.569746645016,-2677.9016605333613,11333.471410516093,-145330.07087656378,-33857.791551261165,2094212.8135727649,3926.479,261.3726,   8290,6737,   1266,2806,   6039,1405,   7038,3158,   2364,2453,   2685,3804,   7383,7222,   644,313,   7672,3675,   5589,724,   3328,6108,   5240,545,   3172,6467,   7459,7718,   7158,5850,   6119,1222,   3690,1349,   1706,4395,   2831,5663,   5096,2897,   
-24.880692,40,0,0,33158689,0,0,941733630,-7156.742388331627,-2527.984509908874,9684.726896521843,-122256.27389152758,-36947.532551644406,2839198.7983504045,4913.7007,258.1402,   7949,7155,   5393,7717,   8140,2065,   5171,131,   5387,3267,   4858,174,   6561,2286,   1539,2182,   1497,721,   8070,8008,   2381,7755,   4436,4949,   4769,1462,   114,6033,   5516,4685,   5918,2008,   7014,2692,   1210,4609,   715,5958,   840,1107,   
-45.394943,40,0,0,27024153,0,0,855300100,-12126.099250533443,-5105.116802317214,17231.216060494062,-197535.25055345843,-80468.09614425393,3179791.9712843597,4351.4814,259.97922,   1295,7328,   2331,3890,   992,5945,   3097,1403,   8245,7960,   2897,2109,   6029,5524,   515,193,   2719,443,   2947,6677,   1950,7573,   3050,702,   5785,2849,   1595,3868,   1075,5366,   1466,3975,   8316,6963,   6712,3488,   5424,545,   3956,7260,   
-10.720681,40,0,0,33966044,0,0,1.0044583E+09,-3771.1402410583055,-1430.0608895442724,5201.201130833064,-64665.229900090126,-20796.462347613473,1746463.4314907526,6031.8213,259.81592,   6801,7147,   6224,5992,   1788,3808,   4415,1490,   2177,1017,   1889,271,   3010,2599,   7592,2158,   4278,1629,   6541,6579,   4350,7664,   327,2878,   6493,7357,   2229,7502,   7247,5463,   3205,2173,   4922,4123,   8312,3239,   1349,5494,   7349,1976,   
-11.921585,40,0,0,32719821,0,0,967618560,-4530.607128597106,-1866.736242011851,6397.343373071555,-83233.40373895437,-26176.696746996444,1432945.1989012302,6981.7397,287.69626,   6870,104,   1691,58,   3477,1194,   965,5717,   7806,4554,   7646,3795,   2440,5813,   2909,7572,   6819,3345,   7934,2866,   1579,5349,   2679,5150,   6248,8151,   3784,7322,   2722,4352,   809,7220,   2715,4564,   8145,4245,   5973,268,   7837,5299,   
-28.281727,40,0,0,26830233,0,0,753535100,-6768.1653957690205,-2904.703987917694,9672.86938706448,-123750.50682877019,-53357.99285568537,2815938.0225338484,4375.635,251.65393,   6392,4947,   8131,2693,   6252,7845,   8169,7545,   1213,739,   4855,6439,   5995,4483,   397,1520,   5861,4977,   2246,3761,   5845,2078,   2994,3453,   3745,426,   1079,6311,   6103,7100,   1599,6550,   3944,2635,   4909,5067,   5653,8421,   7333,6838,   
-3.935173,40,0,0,20242433,0,0,587824060,-1538.4834847245756,-737.6202488677466,2276.1037337385214,-24192.55089075262,-10240.407767296869,774190.9398564758,6147.773,282.2031,   8417,4675,   6109,1983,   7933,2805,   1225,6667,   4167,6624,   6819,995,   6458,4075,   7889,4314,   1953,4677,   7384,5826,   6765,1858,   1442,2548,   7575,6741,   2495,3359,   8009,3765,   4302,5875,   6079,3844,   3780,1170,   4404,1010,   3956,940,   
-50.144276,40,0,0,33567218,0,0,1.2023715E+09,-15716.076703930066,-5281.176622858577,20997.253321810313,-272724.7610993004,-85536.31956721465,2664455.0431352737,5438.8013,268.57104,   7636,2848,   2143,7915,   280,604,   92,8304,   3181,595,   3114,976,   1037,1506,   72,6559,   3233,3560,   2843,1191,   309,6301,   7094,402,   2321,944,   3351,2614,   295,6719,   8345,942,   720,6443,   6625,3917,   8150,1963,   2268,6971,   
