score,deltaLkRoad,deltaDjRoad,deltaTotalJobsCreated,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-0.0002305372,-17559.104,-364.7216,-819,355.2572,5912,5962,-6053,-6305,-6768,-7245,7258,7531,-8074,-8153
-0.00022984414,-10032.161,-294.48734,-631,274.53387,-3126,3129,5325,-5575,6669,-6855,-6953,-7437,8296,-8353
-0.00022961872,-13277.195,-656.0173,-825,359.29126,4990,-5736,5901,-6226,-6591,-6618,-6829,-7037,8127,8255
-0.00022921014,-7996.961,-354.13528,-581,253.47919,1098,-2368,-2670,-3182,-4846,5594,-6066,-6068,7686,8188
-0.00022913657,-7959.286,-397.78583,-597,260.5433,1167,-1714,1969,-2382,5005,-5102,-5814,-6213,6845,-7940
-0.00022889118,-1222.8102,-434.38525,-693,302.76398,6384,6388,-6749,-6775,-6817,-7068,7248,-7545,7563,-8210
-0.0002287052,-10687.953,-54.09815,-568,248.35464,-2411,2412,-2706,-2778,3156,-5378,6308,-6586,-6880,7490
-0.00022829176,-10274.719,-69.08272,-551,241.35782,-6577,7055,-7251,-7260,7422,-7457,7530,7704,-8043,-8125
-0.00022816427,-6054.2075,-219.26884,-776,340.10583,5669,-5998,-6736,-6849,-6860,6981,7029,7132,-7970,-8326
-0.00022789587,-16816.604,-248.47244,-799,350.59872,3154,-3687,3953,4204,-4434,-4554,-4929,-5331,8120,-8175
-0.000227879,-9396.303,-470.45456,-771,338.33743,5719,-6514,-6918,-7041,-7499,7652,-7787,-7818,7937,8015
-0.00022773813,-6394.0728,-356.78537,-455,199.79088,-777,1754,3331,-3370,4689,-4952,-5142,-6054,6861,-6957
-0.00022762589,-1679.6058,-274.53796,-563,247.33566,-6593,6602,-6810,-6840,6841,6914,-7480,7575,-7865,-8109
-0.00022757906,-11681.975,-785.89185,-793,348.45035,6516,-6560,-6708,-6893,-6971,7744,7924,-8015,8228,-8334
-0.00022668263,-4992.5044,-440.87738,-759,334.82935,-4092,4196,-4243,4728,5155,-5982,-6928,7337,-7424,-8066
-0.00022661095,-18677.504,-616.87317,-764,337.1417,6118,-6288,-6506,-6678,6816,7051,-8068,-8096,8344,-8417
-0.00022659721,-179.1535,-200.23132,-733,323.48148,-4241,4242,4634,4910,-5244,-6115,6379,-7864,-8219,-8379
-0.00022649716,-7390.603,-409.41183,-520,229.58347,-6213,-7103,7307,7308,7463,-7513,7667,-7803,-8085,-8304
-0.00022645324,-1085.8221,46.213985,-57,25.17076,8393,-8394,8414,-8423,-8425,-8426,8427,8429,-8433,-8434
-0.00022643,-8250.132,-204.55006,-778,343.59406,-5918,-6481,-6519,6561,6868,-6904,-7216,7478,7567,-7903
-0.00022614552,-3788.436,-332.70938,-898,397.08945,-4439,4825,5004,-6006,6492,-7276,-7469,-7642,-7731,7970
-0.0002258763,-9062.1045,-487.04053,-928,410.84436,-4780,4828,-5509,6094,6113,-6789,7023,-7364,-7639,-8143
-0.00022579773,-3587.7356,-396.4712,-770,341.01315,-3188,-4082,-4114,4848,5402,6425,-6997,-7731,-7739,8261
-0.00022549163,-6236.6953,-339.88864,-854,378.728,1161,3201,-3211,4700,-4866,-7168,-7237,-7279,7793,-8414
-0.00022517593,-3684.5908,-392.78314,-781,346.83994,-5279,5535,6335,-6441,6885,6960,-7377,-7650,-7929,-7952
-0.00022517159,-376.38815,-289.4109,-276,122.57319,7244,-7420,-7578,-7581,7770,-7940,7948,-7977,8046,-8332
-0.0002250701,-13621.464,-114.23463,-733,325.6763,4440,-4515,4624,4699,-5000,-5749,-6304,-8157,-8211,8319
-0.00022479947,-1255.8405,-122.90652,-617,274.46683,-210,-3000,3454,4056,-4593,4868,4884,-5542,-8014,-8295
-0.00022458172,-2633.2917,-206.9132,-841,374.47394,-2218,2504,-3537,6671,6940,-7001,-7300,-7411,-7772,7957
-0.00022421592,-370.25958,-37.34554,-621,276.96515,1600,1601,2125,2798,-3922,-5896,-6082,-7551,-7642,-7738
-0.00022406538,-5835.5938,-571.7969,-633,282.5068,-7091,7092,-7200,-7278,7333,-7626,7659,8193,-8352,-8429
-0.00022358027,-2693.4094,-174.19456,-480,214.688,-436,437,992,-1036,2365,-2735,3802,-4767,-6257,-7915
-0.00022354447,-15983.442,-263.85773,-696,311.34744,-2529,-3443,-4250,4616,-5484,-5984,6172,-7474,7492,7860
-0.00022296324,-12661.671,-374.86206,-624,279.86676,-587,-1215,1716,3078,3282,-5004,-5196,-6417,7611,-7734
-0.00022259512,-15421.621,-1102.5195,-758,340.5286,-3164,3252,-3466,-4730,5312,6629,-7451,-7767,-8215,8221
-0.0002223299,-469.83746,-92.92195,-543,244.23166,771,1660,-2646,-5624,-6037,6054,7440,-7697,-8107,-8113
-0.00022232781,-9222.203,-14.077911,-609,273.91986,-423,424,2309,-3663,-4016,4572,-4801,-7537,7549,-8208
-0.00022204933,-1158.0186,-32.162777,-603,271.56128,-6566,6585,-6707,-6716,6726,7794,-7871,8225,-8270,-8434
-0.00022201308,-3196.6162,-91.67209,-899,404.9311,-5951,6016,-6157,-6386,6956,-7250,-7290,8026,-8028,8395
-0.00022175323,-10370.985,-176.90027,-617,278.2372,-3439,5714,-5791,-5803,-5853,-6543,-6723,7987,8216,8417
-0.0002210674,-1436.3296,-213.14516,-651,294.48032,-1753,1754,-4444,4575,-5857,6211,-6324,-7531,-7865,8140
-0.00022000956,-9335.811,18.447657,-258,117.26763,7547,-7709,-7741,7808,7904,7940,-7956,-8248,-8266,-8398
-0.0002197565,-11309.598,-70.60741,-755,343.56207,-6065,6658,-6813,-6972,-7119,7209,7251,7310,-7556,-7906
-0.00021875209,-3822.3442,76.66197,-781,357.02515,3934,4023,-4322,-4710,-4992,-5457,5719,7009,-7974,-8365
-0.00021869635,-1865.3365,-451.1883,-679,310.47614,5329,5330,-5520,5857,-5929,-5988,-7041,-7524,-7922,8172
-0.00021839912,-2072.3606,-500.8869,-768,351.64978,-6487,6488,-6680,6914,-6976,-7056,7455,-7540,-7567,7769
-0.000217885,-11779.365,-564.6242,-810,371.75577,-4835,5832,-6209,7051,-7161,7259,-7497,7922,-8130,-8215
-0.00021734125,-9203.644,-474.20825,-688,316.5529,-5386,5512,5926,-6579,6841,-7203,7389,-7774,-7789,-8150
-0.00021730406,-1900.1068,-135.82458,-802,369.0681,-1788,1846,3310,3807,-3932,-3944,-4294,-5055,8227,-8432
-0.00021692696,-11389.712,-309.41425,-591,272.44193,-4817,5117,-5211,5214,-6290,7490,-7627,-7713,7871,-8372
-0.00021661847,-2732.8145,-117.89911,-636,293.60376,-2561,2589,-3830,4066,4293,-4514,-4561,-6399,-8037,8139
-0.00021658087,-12470.953,-238.21806,-660,304.73605,-5837,5887,-6015,-6270,-6680,-6745,7412,7867,8315,-8329
-0.00021631655,-19620.229,-713.3714,-791,365.66782,-2557,2558,-2613,3665,-3959,4643,6115,-7926,-8152,-8309
-0.00021614913,-6199.1445,-274.53708,-853,394.63495,-5614,-5685,5923,-5936,6035,-6324,6615,-7235,-7854,8250
-0.00021594793,-9719.332,-394.94638,-796,368.60736,3065,-3317,-3684,4560,5573,5642,-6509,-6586,-8022,-8253
-0.00021576585,-1395.9362,-402.89865,-697,323.03537,6689,-6717,-6846,6911,-7047,7221,-7661,-7775,-7876,8284
-0.00021522772,-3957.1907,-86.42233,-634,294.57172,-3237,3526,-4083,-5717,-7348,-7659,-7879,7896,7911,8142
-0.0002152002,-3207.9333,-70.17784,-660,306.69116,3321,3919,-4007,4507,-5204,5687,-5775,-5850,-6419,-7345
-0.00021468004,-1806.3275,-360.3053,-694,323.2718,-4825,4826,-4939,5086,-5249,-7091,7614,-7819,-8294,8367
-0.00021421997,-7583.378,-449.7063,-588,274.48422,-6657,-6755,6801,-7239,7247,7589,7806,-7829,-7850,-8404
-0.0002139673,-20425.17,-367.49835,-541,252.84236,-4055,5815,-6414,-7640,-7641,7855,7905,-8072,-8226,-8290
-0.00021342502,-7512.8955,-467.83716,-666,312.05338,6214,-6274,6395,-6466,-6773,-6788,6827,7678,-8061,-8217
-0.0002130964,-11551.43,-508.532,-725,340.22162,3091,-3843,-5752,5897,6619,-6699,6920,-6931,-8245,-8250
-0.0002123291,-3136.5476,-214.23436,-565,266.09634,-1478,-1524,-2080,3103,-4019,-4167,4249,7173,7830,-7854
-0.00021225687,-13301.072,-557.37396,-589,277.49396,-6777,-6936,-6976,-7185,7330,7585,7606,-8090,-8235,8293
-0.0002122176,-2074.0444,-205.24248,-701,330.32132,-4294,4295,-4380,5496,-5535,-5685,6766,-7217,-7558,8138
-0.00021209224,-12576.479,-580.231,-692,326.27313,5085,5479,-5485,-5540,6136,-6243,-7017,-7044,-7211,7241
-0.00021188357,-1505.7655,-319.5323,-677,319.5151,6386,-7036,-7071,7110,-7248,-7848,-7948,7997,-7998,8039
-0.0002116353,-5060.271,-464.34424,-601,283.9791,6594,6595,-7185,-7232,7370,-7391,-7430,7516,-7671,-7920
-0.0002116311,-2969.6086,-51.0958,-583,275.47937,-1030,1038,-1775,-4485,-4499,5229,5417,-6630,-7794,7899
-0.00021020147,-5288.063,-409.22653,-814,387.24753,-3876,4907,4961,-5585,-7079,7164,-7178,-7430,-8145,8345
-0.00020993882,-6066.8174,-292.1022,-832,396.30594,3479,-4626,-6035,6714,-7051,7164,-7288,-7703,-7925,8338
-0.00020951143,-13228.498,-279.46222,-647,308.8137,787,-1349,2791,-4993,-6044,-6634,-7715,7723,-7767,7781
-0.00020939622,-15265.767,-578.8983,-1024,489.02505,-5364,-5927,5973,-6235,-6412,7158,7250,-7970,8255,-8284
-0.00020933621,-12269.291,-377.85077,-570,272.28925,-164,2337,-2380,-3284,-3797,-4951,5289,-6693,7255,7780
-0.0002091568,-21674.744,-932.33936,-660,315.55273,5336,5347,5481,-5971,-6277,-6848,-7451,8215,-8231,-8434
-0.00020864148,-5988.0933,-422.60535,-684,327.8351,-4802,5155,-5398,-5512,6085,-6739,-6908,7562,-7576,7956
-0.00020846956,-23980.72,-801.1998,-656,314.67426,-5648,-6005,-6263,-6291,6836,7058,7373,-7987,-8155,8165
-0.00020818115,-11309.716,-283.04364,-615,295.41577,-2342,4827,-5746,-6535,-7386,-7495,7788,7830,7927,-8310
-0.00020798518,-8634.141,-252.23048,-590,283.67407,5520,-5631,5760,-6566,-6842,7291,-7322,7855,-8266,-8317
-0.00020794856,-3730.0588,-191.20587,-697,335.17905,-5443,-6656,-6916,7008,7266,7558,-7739,-7840,8070,-8288
-0.0002078562,-207.93332,-76.057495,-292,140.48174,7526,-7639,7655,7657,-7688,-7815,7856,-8125,-8146,-8431
-0.00020768738,-11448.726,-544.1777,-988,475.715,5397,-5707,5866,-6027,-6289,7195,-7827,-8067,8252,-8253
-0.00020751035,-586.6943,-115.56091,-612,294.92505,-6945,6946,7294,-7369,-7373,-7422,7636,-7795,-7837,-7862
-0.00020744698,-9705.408,-131.92288,-523,252.11261,-2676,3400,-3591,-3708,4315,5202,5289,-5451,-6424,-7553
-0.00020718525,-3336.648,-156.98145,-609,293.93985,5556,5560,5840,-5878,7237,-7598,-7774,-7779,-7894,-8235
-0.00020662432,-4154.1157,-221.9529,-79,38.233643,8138,-8241,8274,-8345,-8347,8348,-8361,-8390,8413,-8425
-0.00020600372,-6402.973,-392.90433,-514,249.51006,-963,-1335,2699,3837,-6612,6636,7525,-7657,-8031,-8096
-0.000205936,-490.7587,-286.8531,-635,308.34824,-3575,4080,-4574,5769,7185,-7322,-7446,-7861,-7999,8407
-0.00020538687,-5455.1763,-89.03487,-591,287.74966,6515,6671,-6766,-6973,-6979,-7438,-7780,8301,8336,-8434
-0.000204978,-5312.8604,-205.864,-611,298.08075,5095,-5204,5423,6646,-6839,7013,-7570,-8074,-8158,-8291
-0.00020462075,-564.82196,-10.279617,-483,236.04645,1437,-4578,4740,5248,-5277,-5821,6293,-6335,-6863,-8025
-0.00020460674,-6977.111,-367.40408,-559,273.20703,6350,6972,-7076,-7251,-7427,7677,-7809,8213,-8290,-8379
-0.00020430752,-7313.2593,-391.3979,-586,286.82254,-6575,6576,-6594,-6871,7113,-7210,7452,-7523,7698,-7881
-0.00020410151,-6473.2856,-414.71875,-600,293.97137,5936,-6031,-6641,7720,-7796,-7905,-7989,7992,8025,-8215
-0.00020408569,-672.7708,-178.23465,-677,331.7234,-4990,-5093,5914,-6070,-6894,6925,7294,-7516,7986,-8290
-0.00020374627,-6279.6436,-417.02985,-821,402.95218,6145,6560,6697,-6907,-7084,-7252,-7327,-7530,-7635,8228
-0.0002036054,-13388.087,-604.2543,-591,290.26733,-2351,2352,-2387,-3570,5155,-5758,-6652,7220,7334,-7737
-0.00020358281,-9287.918,-343.81354,-674,331.0692,-5136,5137,-5267,5371,-6314,6475,-6970,7285,-7432,-8164
-0.00020346256,-4534.9053,-79.93064,-486,238.8646,-8169,8183,-8203,8224,-8238,8251,-8255,-8266,8267,-8335
-0.00020338231,-13742.742,-377.68738,-562,276.32687,-6003,6074,-6355,-6365,6975,-7113,7140,7334,-7746,-8278
-0.00020328263,-11763.2,-518.2208,-584,287.28476,-6758,-6967,6970,7116,-7172,7608,-7858,7981,-8121,-8240
-0.00020328001,-11708.234,-638.11224,-650,319.75598,-6872,-6971,7009,-7657,-7912,8072,-8241,8254,-8407,8423
-0.00020246019,-3245.877,-365.555,-732,361.55258,-3339,3638,4371,-4978,-6368,7038,7296,-7414,-8324,-8335
-0.00020218073,-12722.127,-609.6996,-692,342.26804,5674,5675,-6164,-6240,6725,-6785,-7144,-7445,7940,-8354
-0.00020211609,-3065.45,-423.02325,-705,348.80942,6291,6466,-6472,-6521,6673,-7110,-7404,-7877,-8077,8161
-0.00020210547,-13937.663,-157.43184,-515,254.81746,-5561,-5656,-5662,-6548,6555,-7493,7495,-7878,7999,8284
-0.00020204866,-18215.367,-749.28735,-666,329.62357,-6945,-6980,-7289,-7504,-7566,7900,8008,8133,8251,-8289
-0.00020200075,-4160.8306,56.0834,-522,258.4149,-5112,5395,5679,-5712,-5828,-6777,-6821,7476,-7484,7748
-0.0002017678,-68.45442,-19.82785,-704,348.91592,6228,6243,-6404,-6424,6426,-6452,-6799,-7491,7616,-8020
-0.00020155482,-8448.659,-293.42505,-812,402.86807,-5537,5681,-5918,-6369,6550,6784,-6979,7356,-8256,-8429
-0.00020150523,-16803.56,-489.0711,-789,391.55313,3191,-3742,-4272,4725,-5059,5484,-7500,7613,-7966,-8218
-0.0002014796,-3215.5256,-233.2374,-561,278.4401,861,989,-2347,3090,-3099,-3569,-4656,-7079,8119,-8300
-0.0002013676,-720.99243,-12.288039,-671,333.22144,-3241,3242,-4576,-4578,4984,-5304,-7014,7389,7511,-8023
-0.00020132169,-6689.2734,-358.43875,-654,324.85324,-4914,-4927,5089,-5255,5383,-7008,-7167,7473,-7510,7793
-0.00020078462,-1718.7583,-106.18559,-456,227.10902,-6962,-6972,7252,7375,-7455,-7685,7854,7861,-7996,-8000
-0.00019998214,-29907.74,-388.55096,-834,417.03723,-5947,5948,-6139,-6533,6669,-7121,7130,-7501,8253,-8383
-0.0001995096,-8540.062,-338.0354,-624,312.7669,3001,3956,-5129,-5411,-5591,5732,-5766,-6394,7551,-7995
-0.00019948566,-14643.34,-598.5406,-537,269.1923,-2149,2983,-3686,-3831,-4061,4137,-4380,-6120,7571,8087
-0.00019934252,-12916.776,-574.2566,-605,303.4977,-5749,6175,6274,-6650,-6847,-7539,7554,-7564,7879,-8358
-0.00019930293,-15833.722,-529.87933,-715,358.75037,-4682,4683,5409,5468,-5634,-6603,-7210,7317,-7608,-8077
-0.00019883938,-10743.1045,-9.066211,-578,290.6869,-2806,-3516,3976,-5631,5741,-5918,-6599,7824,-7882,8426
-0.000198419,-11355.271,-647.94617,-619,311.9661,4360,4361,-4426,-4875,-5080,-5421,6173,7306,-7721,-8314
-0.00019711842,-10896.745,-447.88834,-783,397.22314,-6323,6497,-6643,-6690,-7079,-7154,7602,-7700,8148,8429
-0.0001970634,-9609.91,23.844763,-568,288.2321,-5760,-6443,7247,7389,-7824,-7962,8028,-8114,8381,-8398
-0.00019703097,-12732.206,-395.89948,-541,274.57614,-4796,-4917,-5083,-5173,-5282,6841,6952,7371,8264,-8284
-0.00019660972,-3551.862,-382.2337,-393,199.8884,-1692,1959,-2527,-3603,-3667,4705,-5239,5356,6355,-8069
-0.0001960704,-12260.91,-353.98505,-702,358.03467,-4399,-5986,-6144,-6829,-7054,-7124,7400,7456,7957,8408
-0.00019606469,-3559.5103,2.2081707,-545,277.96948,-6819,-6923,-6941,6956,6957,-7772,-8070,8105,8135,-8183
-0.00019562096,-3221.508,-175.70938,-759,387.99524,3523,3524,-3923,-4446,5452,-6221,-6671,7210,-7354,-7592
-0.00019527294,-3674.456,-320.6713,-593,303.67752,5087,-5774,-6120,-6693,7083,7409,-7555,-7655,8235,-8243
-0.00019472759,-2373.149,-415.19025,-542,278.33755,153,-646,685,-1382,-1453,2767,3680,-7003,-8308,-8351
-0.00019466887,-6352.1353,-429.5153,-542,278.4215,-979,-1810,2079,2774,2903,-3150,-4730,5104,-5868,-7207
-0.00019411951,-1695.5494,-160.2607,-647,333.29984,-6160,-6420,6598,-6864,-7311,-7330,7414,-8051,8180,8269
-0.00019410766,-6758.4614,-88.94091,-582,299.83362,-5323,-5677,-5858,6251,-6749,-6807,6989,-7008,8166,8185
-0.00019408208,-15827.719,-525.8563,-678,349.33673,-230,-385,808,1524,-3076,-3439,-4354,4442,-7278,7638
-0.0001932473,-10669.688,-256.33554,-703,363.7826,-3424,4853,-5521,-5758,7484,7637,-7801,7961,-8139,-8186
-0.00019321642,-2707.1409,-112.53948,-415,214.78505,-7000,7055,-7382,-7476,-7716,-7757,7916,-7995,8041,-8191
-0.00019300163,-4923.8394,-385.84796,-647,335.23035,-6138,-6774,-6801,6833,-6975,7012,-7245,7252,7253,-7436
-0.00019226385,-5952.208,-226.28029,-612,318.31256,-5174,5825,-5959,-6382,6949,-7146,-7328,7818,8042,-8109
-0.00019209173,-6849.035,-224.72731,-352,183.24579,-2663,3084,3492,-3820,4085,-5107,-5242,6231,-6401,-6444
-0.00019181553,-10309.383,-437.85834,-597,311.2365,5496,-6222,-6269,6286,6288,-6304,7383,-7890,-7976,-8381
