idx,score,depth,combs,netChgRoad,netChgBus,netChgRail,netSavedMinsRoad,netSavedMinsBus,netSavedMinsRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19
23,-495.64966,20,5.91919598673216E+17,0,0,1621961,0,0,327.5865,0,0,7521678.5,-3561.3536155475954,-1273.9617094128532,4835.31532649423,-69626.59010325464,-16155.959040930897,314113.996466519,140.47542,57.099617,   2594,2615,   2615,2616,   2616,5625,   5625,5636,   5636,2410,   2410,6709,   6709,2341,   2341,2350,   2350,2398,   2398,4073,   
24,-69.13833,20,15690960,0,0,62664,0,0,74.66548,0,0,120633.57,-228.75357519164896,-133.26003354823408,362.01360999175114,-2978.2850793681882,-1832.9157220336097,17583.975391048007,43.077194,22.57575,   2733,2710,   2710,2753,   2753,2741,   
25,-505.51633,20,62227132231680,0,0,2331106,0,0,256.1154,0,0,5755307,-3854.622271871944,-1797.206797496558,5651.829070171557,-59140.19116221484,-22133.376342830506,297840.6439870626,116.98968,35.70594,   8098,7808,   7808,8200,   8200,8199,   8199,8188,   8188,8056,   8056,8050,   8050,8047,   8047,8046,   8046,8032,   8032,7330,   
26,-228.87894,20,58353896846044800,0,0,589911,0,0,333.90005,0,0,5083792,-2319.052557612498,-846.5432101310828,3165.5957633970256,-40023.54194774469,-8072.671046605976,182233.4753789242,174.86774,68.41768,   3033,6035,   6035,3828,   3828,2668,   2668,1429,   1429,1411,   1411,5147,   5147,5138,   5138,5119,   5119,1206,   1206,3986,   
27,-936.2797,20,6862573625731200,0,0,1197529,0,0,244.10222,0,0,3841844.8,-8524.211012105197,-3443.1612544718796,11967.37226075631,-164313.10664294395,-43344.04343269044,722800.7226786086,175.49574,69.390564,   2042,1938,   1938,2136,   2136,2081,   2081,2992,   2992,2986,   2986,5892,   5892,5886,   5886,6842,   6842,7196,   7196,6835,   
28,-785.41235,20,1.2451579110254592E+19,0,0,1203567,0,0,154.1449,0,0,4316739,-5270.99019359987,-2610.1849860227594,7881.175176877111,-90303.43208420873,-39007.10944306703,452321.5527793151,114.97582,43.365883,   7700,7693,   7693,7677,   7677,7464,   7464,7808,   7808,7528,   7528,7521,   7521,7455,   7455,7445,   7445,8278,   
29,-1026.2456,20,1.0340873348335384E+23,0,0,862704,0,0,151.25154,0,0,1404137.1,-5342.913252538013,-1121.2755994398826,6464.18885068166,-101916.06351760941,-14421.153992760166,347468.0610946339,99.309616,30.727716,   4518,4457,   4457,610,   610,915,   915,668,   668,672,   672,585,   585,6266,   6266,3425,   3425,3423,   3423,3420,   
30,-6022.811,20,3.441744104697544E+23,0,0,7581041,0,0,76.46292,0,0,18931174,-17480.383312351092,-3672.382817207405,21152.76613292642,-304859.7328711626,-41810.01260436533,1327104.672225822,50.61751,15.155655,   6246,610,   610,599,   599,543,   543,535,   535,303,   303,297,   297,289,   289,284,   284,280,   280,271,   
31,-421.08313,20,1.047822854236704E+17,0,0,1183300,0,0,309.22992,0,0,5800235.5,-4446.373674149314,-1645.1224444422567,6091.496115568738,-71045.68365806367,-18150.37066549439,319698.87738689006,168.72128,64.13044,   2387,2270,   2270,2268,   2268,5642,   5642,5639,   5639,5629,   5629,6668,   6668,6767,   6767,2547,   2547,1897,   1897,1784,   
32,-1184.4055,20,3.362846031102257E+20,0,0,3590448,0,0,206.29132,0,0,5237386.5,-6997.277684455465,-1763.7775918616296,8761.055277031388,-124430.36375541934,-22613.006675520428,503369.6166789088,105.057236,41.071964,   934,610,   610,627,   627,629,   629,208,   208,220,   220,4985,   4985,5039,   5039,5011,   5011,6713,   6713,4915,   
33,-445.5531,20,1185932880,0,0,121566,0,0,110.30395,0,0,624246.5,-1248.832850503946,-513.871537254404,1762.7043878745253,-20681.940675925878,-6171.58362427237,54387.49492478007,46.41858,19.474768,   4270,2615,   2615,2575,   2575,6668,   6668,2586,   2586,2584,   
34,-681.6884,20,5.984671588245504E+18,0,0,1988699,0,0,296.25842,0,0,4903397,-6479.361263868579,-2569.8287442349283,9049.190007169313,-105192.48908813352,-25231.977917268025,619024.634120802,154.31169,56.656578,   4343,3520,   3520,6395,   6395,6396,   6396,6485,   6485,6430,   6430,4664,   4664,4614,   4614,4611,   4611,4716,   4716,6521,   
35,-644.8935,20,9.466878057185203E+19,0,0,2310397,0,0,205.31035,0,0,10023683,-5150.058703835128,-2609.2868187568456,7759.345522600784,-83952.9354771569,-37194.63998637704,333112.61433016014,130.18109,49.2042,   7604,7693,   7693,7705,   7705,7710,   7710,7677,   7677,7895,   7895,7808,   7808,7521,   7521,7455,   7455,7445,   7445,8266,   
36,-1933.6761,20,5.545223322654513E+22,0,0,1596574,0,0,189.8508,0,0,3118605.5,-14143.306683716128,-3167.3097254971754,17310.616399285438,-235583.37432688725,-35886.190847026424,859183.4702875408,121.83186,46.900986,   5805,5817,   5817,3710,   3710,3425,   3425,903,   903,610,   610,859,   859,722,   722,742,   742,456,   456,454,   
37,-212.0249,20,4319232,0,0,64183,0,0,84.73204,0,0,503715.94,-476.0258756708872,-184.1572662211142,660.1831419359655,-8446.698621384037,-2205.684543165379,20221.52152708512,39.838238,20.165216,   4670,3215,   3215,3224,   3224,4217,   
38,-880.9625,20,1.2688390036168704E+19,0,0,4708393,0,0,238.23431,0,0,9734437,-6643.0925065382135,-2662.13541358541,9305.22791455132,-124104.60418099919,-33327.82327897488,623020.8759730054,140.87387,57.564877,   1160,3115,   3115,3108,   3108,4573,   4573,4565,   4565,1277,   1277,1271,   1271,6610,   6610,2136,   2136,2130,   2130,2220,   
39,-2429.2554,20,1.1769622844262445E+24,0,0,2928051,0,0,157.12015,0,0,6889786,-15971.969993505962,-3389.2291670083528,19361.199154212267,-283261.8101699711,-33785.67044962117,1114351.8718152845,116.60438,38.16081,   3298,3321,   3321,610,   610,897,   897,899,   899,756,   756,757,   757,522,   522,3425,   3425,3410,   3410,3407,   
40,-1221.1663,20,4.0704521868864E+18,0,0,1880185,0,0,186.80368,0,0,5452542.5,-8441.481141942786,-2697.385601303246,11138.866743003851,-145907.39429643838,-27005.876964121642,549078.7040850814,119.482,40.5496,   1366,1291,   1291,1429,   1429,1426,   1426,1450,   1450,1471,   1471,1138,   1138,6861,   6861,6864,   6864,6877,   6877,6879,   
41,-1128.027,20,2.885201641340928E+17,0,0,2114132,0,0,236.9715,0,0,6173188.5,-10019.50628551071,-4005.1823550583085,14024.688642663017,-194139.84743183016,-50786.59519852306,875205.5631912121,172.10568,60.842422,   2064,1938,   1938,2130,   2130,2076,   2076,2247,   2247,2992,   2992,2986,   2986,5892,   5892,5886,   5886,6842,   6842,7196,   
42,-250.10912,20,1454708699136000,0,0,657481,0,0,296.2932,0,0,4199308,-2369.2548330179634,-1151.9694449185902,3521.22426696095,-37698.483840669345,-13860.004864020328,189190.64756864536,150.72815,51.246075,   3184,4151,   4151,4108,   4108,4100,   4100,4119,   4119,5968,   5968,5967,   5967,5937,   5937,5935,   5935,5918,   5918,6549,   
43,-390.41983,20,50528397471552000,0,0,1427862,0,0,333.46017,0,0,2553917,-2508.4801612469673,-1237.3310548506738,3745.811215217796,-52134.828278776135,-22014.996817109255,192663.45097741488,133.5353,53.917763,   5242,6768,   6768,5292,   5292,6356,   6356,6383,   6383,6387,   6387,6370,   6370,6373,   6373,1271,   1271,4565,   4565,4573,   
44,-276.0972,20,8.163026979822001E+17,0,0,772124,0,0,322.01334,0,0,3482316.2,-2363.375576714203,-1086.4416834094882,3449.8172591729685,-44251.16648250313,-26046.25848896264,165058.80552492864,160.27388,52.823654,   5305,5327,   5327,5329,   5329,5762,   5762,5757,   5757,4032,   4032,4018,   4018,2863,   2863,2879,   2879,6327,   6327,1991,   
45,-393.89853,20,8.066266617599643E+19,0,0,5398948,0,0,270.09256,0,0,30744784,-5125.906674649978,-2627.2029630365405,7753.109638122323,-69162.83642628338,-31354.521352126972,535406.5732102346,175.58542,62.111355,   7335,8219,   8219,7889,   7889,7895,   7895,8119,   8119,8412,   8412,7612,   7612,7626,   7626,7747,   7747,7400,   7400,7310,   
46,-2118.2903,20,2.0012885572615052E+23,0,0,1903201,0,0,168.44142,0,0,3788438.5,-13601.907733100486,-2585.4101467986966,16187.317875481276,-231998.249805022,-25388.40047154076,722274.2430120803,109.52146,35.78651,   3327,81,   81,610,   610,897,   897,899,   899,903,   903,528,   528,3425,   3425,3436,   3436,3437,   3437,3410,   
47,-3236.9233,20,1.3721508778005085E+23,0,0,1771109,0,0,135.3583,0,0,3836733.5,-18367.25690950853,-3690.276399121701,22057.533305836587,-311837.378565318,-38302.20178715025,973899.7778825231,96.337585,27.953,   4767,250,   250,610,   610,803,   803,6787,   6787,725,   725,742,   742,453,   453,4395,   4395,4393,   4393,4417,   
48,-168.7357,20,565439434560,0,0,807033,0,0,736.66003,0,0,5169423.5,-1722.0952719898255,-876.6874427553262,2598.7827132816965,-26130.624766676414,-11205.165934490748,96789.29579865866,154.86127,53.737633,   7174,7091,   7091,7086,   7086,7080,   7080,7062,   7062,7192,   7192,7191,   7191,6896,   6896,6894,   6894,6890,   6890,6885,   
49,-108.451225,20,554305939200,0,0,579681,0,0,360.99918,0,0,6710319,-1643.996222019873,-1297.478718459517,2941.474936931487,-20481.34348813057,-15028.978087901185,166273.63429767723,188.85304,64.21066,   3967,3969,   3969,3974,   3974,1196,   1196,1201,   1201,3981,   3981,3984,   3984,3986,   3986,3961,   3961,5211,   5211,5076,   
50,-1362.4923,20,6.000232182161817E+20,0,0,2268050,0,0,268.10153,0,0,8919304,-13025.649931284925,-3625.212622296919,16650.862555751843,-223755.03352308628,-34922.860171085136,946958.4683847167,164.22481,59.00261,   5631,5642,   5642,2273,   2273,2329,   2329,1118,   1118,1291,   1291,1429,   1429,1426,   1426,1450,   1450,1471,   1471,1138,   
51,-779.5211,20,1.4769290538123264E+18,0,0,4749333,0,0,282.2631,0,0,10108465,-6130.403103501935,-2473.0045501799855,8603.407646583571,-116894.59889561632,-31167.012397242594,609747.1378500548,149.95694,56.66412,   5911,3127,   3127,3119,   3119,3108,   3108,4573,   4573,4565,   4565,1277,   1277,1271,   1271,6610,   6610,2136,   2136,2130,   
52,-910.5307,20,7062467638824000,0,0,1155148,0,0,244.17479,0,0,3600053.8,-8227.069480693544,-3327.7426316786073,11554.812106647898,-159271.77595664433,-41593.63069435005,691284.33848879,174.92192,69.289734,   2044,1938,   1938,2136,   2136,2081,   2081,2992,   2992,2986,   2986,5892,   5892,5886,   5886,6842,   6842,7196,   7196,6835,   
53,-480.4925,20,79554381984000,0,0,1189377,0,0,268.6253,0,0,6466461,-3250.2889029160688,-1641.2421685517454,4891.531069462525,-67293.15345314814,-25835.421275075594,280601.086241471,140.05038,53.153675,   7158,7091,   7091,7089,   7089,7073,   7073,7099,   7099,7116,   7116,2974,   2974,2972,   2972,1272,   1272,1271,   1271,4539,   
54,-314.31042,20,9622547020800000,0,0,604858,0,0,171.99843,0,0,1465264.6,-1429.447238940229,-856.112314844712,2285.5595539771516,-22833.084529665153,-10040.8482490859,87672.62309549745,72.64501,21.557653,   8292,7808,   7808,8214,   8214,8217,   8217,8390,   8390,8394,   8394,8396,   8396,7976,   7976,7979,   7979,7977,   7977,7335,   
55,-515.2513,20,1.2698671625446883E+21,0,0,2264049,0,0,150.54866,0,0,4757471,-4204.507017101206,-1786.435419630842,5990.942435887895,-61929.93151267258,-21557.64612139619,405712.21657508775,120.19365,47.828037,   7504,7626,   7626,7622,   7622,8412,   8412,8119,   8119,7808,   7808,8195,   8195,8199,   8199,8206,   8206,8215,   8215,7976,   
56,-161.4847,20,7896096,0,0,535963,0,0,77.76033,0,0,2980892.8,-422.8268514169409,-332.0752002193062,754.9020515976803,-7311.3407090323,-4756.280787022639,24874.432938839567,45.27575,23.14884,   4136,4135,   4135,4172,   4172,4176,   4176,3937,   
57,-3150.0122,20,7.69826232563503E+21,0,0,3585325,0,0,143.4207,0,0,11124696,-19549.962374185023,-4522.149708347643,24072.11207114094,-363290.4532548966,-45310.96781954155,1663262.148958735,115.32986,42.734245,   463,610,   610,899,   899,756,   756,757,   757,522,   522,3425,   3425,3410,   3410,3407,   3407,3391,   3391,3398,   
58,-2498.6072,20,6.453959130219467E+22,0,0,940086,0,0,137.1124,0,0,2164737.5,-9651.943502997663,-1773.4792248308045,11425.422724745833,-169479.0175528499,-17324.356369388835,530267.0134763215,67.8294,22.708858,   392,610,   610,915,   915,668,   668,672,   672,585,   585,6266,   6266,3425,   3425,3423,   3423,3420,   3420,3697,   
59,-2545.8777,20,6.077430203264647E+22,0,0,1016188,0,0,135.26553,0,0,2095668.2,-9975.09014465554,-1818.5585109311828,11793.648652627011,-171841.0140138847,-17220.871611599483,516768.15672526805,67.49775,22.444,   390,610,   610,915,   915,668,   668,672,   672,585,   585,6266,   6266,3425,   3425,3423,   3423,3420,   3420,3697,   
60,-1470.4495,20,4.449805482478068E+20,0,0,1912328,0,0,232.80226,0,0,8974136,-13281.2368154506,-4281.453800507427,17562.690609829344,-220651.99856329494,-53535.081259397964,1059973.740644556,150.05753,63.302654,   5292,6768,   6768,2903,   2903,2890,   2890,5238,   5238,2929,   2929,5757,   5757,6726,   6726,1705,   1705,2357,   2357,2270,   
61,-343.11633,20,1241836632288000,0,0,604207,0,0,377.30832,0,0,3119423.2,-3140.453993239659,-1444.0451016257373,4584.499090790115,-49408.41680740594,-17410.39393938899,163838.54631884993,143.99902,56.642067,   3046,3115,   3115,7121,   7121,7103,   7103,7062,   7062,7031,   7031,6987,   6987,6962,   6962,6954,   6954,6946,   6946,6947,   
62,-136.33464,20,42088934386920960,0,0,184187,0,0,305.8319,0,0,648378.1,-1244.7940606662255,-558.0406123429756,1802.8346731589338,-24093.180365273587,-14346.98250036564,86849.23709089211,176.7209,77.189896,   5291,6768,   6768,6673,   6673,5271,   5271,5769,   5769,5717,   5717,1656,   1656,2525,   2525,2270,   2270,2269,   2269,2266,   
63,-585.8667,20,1.251147074315446E+20,0,0,1100453,0,0,213.99394,0,0,2092116.4,-3109.489233710684,-891.6315001340702,4001.120733304866,-54680.616126592395,-10412.896544936924,175590.12096844945,93.33286,39.0357,   1445,1291,   1291,1306,   1306,1035,   1035,1311,   1311,1317,   1317,4073,   4073,1705,   1705,1689,   1689,1686,   1686,1688,   
64,-337.27197,20,27943115061052800,0,0,425350,0,0,434.0648,0,0,3830877.5,-3216.2114618794317,-1343.536837630911,4559.748298631384,-51844.31506607797,-15669.396947089035,188367.93107468888,153.71664,58.9447,   1816,1897,   1897,6766,   6766,2566,   2566,2575,   2575,5623,   5623,5629,   5629,5636,   5636,2402,   2402,2270,   2270,2310,   
65,-55.363876,20,10882440,0,0,27022,0,0,75.69869,0,0,50219.55,-169.58459753919564,-101.02183059729222,270.60642808531117,-2445.735385887675,-1391.641331762208,12768.77047237068,44.17565,22.932999,   2764,2710,   2710,2753,   2753,2741,   
66,-64.22592,20,1598655744,0,0,209943,0,0,753.0206,0,0,1793122.4,-815.6164262006345,-516.8996675440075,1332.5160936147129,-13675.665806668863,-7168.665447211004,50879.0009194386,212.93063,78.11614,   5950,5937,   5937,5930,   5930,5976,   5976,4125,   4125,4128,   4128,4173,   4173,3937,   3937,3939,   3939,3947,   3947,1190,   
67,-1032.5219,20,7.5228024672223E+21,0,0,1066596,0,0,160.04643,0,0,2557924,-5947.215547221857,-1262.6313316280825,7209.846880366986,-101064.52881765513,-16250.732159783289,328479.1268647426,97.881256,30.38746,   6201,610,   610,779,   779,835,   835,738,   738,732,   732,4464,   4464,4461,   4461,4471,   4471,4518,   4518,3795,   
68,-219.7574,20,1473937920,0,0,2535133,0,0,87.4471,0,0,9289432,-1278.8825440954458,-774.9961740058702,2053.8787177316276,-14056.99453420952,-8375.142147530481,78873.28971262119,63.965965,24.494463,   7258,7222,   7222,7232,   7232,7244,   7244,7272,   7272,7273,   7273,7280,   
69,-1432.1077,20,8.624579558276275E+20,0,0,1935810,0,0,240.596,0,0,6262798.5,-10008.124781080227,-2819.026374245115,12827.151154246163,-168381.4576197605,-26831.036566674862,683015.8174566547,117.57597,42.593716,   1469,1429,   1429,1291,   1291,1306,   1306,1035,   1035,1311,   1311,1317,   1317,4073,   4073,1705,   1705,1689,   1689,1686,   
70,-607.8371,20,1.6579192446432E+19,0,0,1099507,0,0,177.27647,0,0,4877753,-4798.921760219859,-2114.6871236093184,6913.608883855839,-75911.63744665761,-27963.35779456484,350591.77448304737,124.88813,46.458305,   7455,7808,   7808,7889,   7889,7902,   7902,7468,   7468,8130,   8130,8412,   8412,7565,   7565,7609,   7609,7614,   7614,7504,   
71,-86.74347,20,24447528,0,0,60662,0,0,95.54011,0,0,403559.5,-148.19805777319738,-73.59593814117268,221.79399611610899,-2699.551248789735,-908.6049650726685,9413.891934161742,31.12109,16.83874,   5963,5968,   5968,5975,   5975,1227,   
72,-825.4911,20,6.693389286909921E+18,0,0,3251757,0,0,258.42532,0,0,4856372.5,-5807.213153750982,-2833.852234615292,8641.065389724146,-116237.0086276246,-61902.92947651234,496875.683094043,140.80952,52.41293,   5506,5555,   5555,5557,   5557,5789,   5789,5787,   5787,6370,   6370,2013,   2013,2148,   2148,2136,   2136,2076,   2076,6751,   
73,-1639.5619,20,2.694388429648876E+21,0,0,4928540,0,0,178.7362,0,0,16090274,-13127.832783731315,-3773.040062071631,16900.872851715907,-235785.6479164774,-41772.90429540742,1146730.0735369239,143.81015,61.27821,   6362,2148,   2148,2130,   2130,2220,   2220,6037,   6037,3024,   3024,3006,   3006,3876,   3876,1306,   1306,984,   984,974,   
74,-208.94266,20,763400635200,0,0,1486724,0,0,432.64725,0,0,12924584,-2115.2639509774194,-1475.3550882609227,3590.6190388219406,-27112.987718969154,-18688.955882609498,225785.62509856926,129.76282,55.607265,   3913,3915,   3915,3914,   3914,1190,   1190,1188,   1188,3901,   3901,4182,   4182,4183,   4183,4156,   4156,4158,   4158,4157,   
75,-743.2357,20,2.4962262560314674E+20,0,0,826114,0,0,324.07303,0,0,3122242,-5905.696228513735,-1474.5457593078888,7380.2419905309,-118995.93067880384,-20332.809994042822,335790.5791397602,160.10524,49.41052,   4336,6441,   6441,6196,   6196,522,   522,6739,   6739,34,   34,22,   22,4738,   4738,4471,   4471,4417,   4417,4480,   
76,-660.2965,20,2182063048704000,0,0,1308118,0,0,106.94102,0,0,3703102.8,-2740.093265167163,-1242.3211269978833,3982.414391776851,-43955.41350574024,-16858.621461656418,178190.62833040758,66.56921,27.766243,   7869,7808,   7808,7528,   7528,7521,   7521,7455,   7455,7445,   7445,8266,   8266,8264,   8264,8260,   
